"path_class","path","bytes","sha256","role"
"brown_worktree","audit/analyses/brown_adherence/language_harmonization/stage4_render/environment_retry/environment_retry_final_manifest.csv",14574,"607897b800db19ff116d800081bd1bc66070bc22900aa6e4f55b2d28f0940026","owner_manifest"
"brown_worktree","audit/analyses/brown_adherence/13_cross_state_association_results_amendment.qmd",55426,"2b3de9594e748f34753a03e8f0e8925e8aae8918d000cb2680392e98b7b49a43","accepted_endpoint"
"brown_worktree","audit/analyses/brown_adherence/13_cross_state_association_results_amendment.html",4825090,"3ab7bdd7b86d513d66528b57cab1410de3c48902ce1386d17bca876d63a0926d","accepted_endpoint"
"brown_worktree","audit/analyses/brown_adherence/14_cross_state_association_preparation_and_provenance.qmd",24416,"628b3f4dc54180180477d248cbb329a5fba6c92dc01190452efda47a80ff3475","accepted_endpoint"
"brown_worktree","audit/analyses/brown_adherence/14_cross_state_association_preparation_and_provenance.html",4341698,"54e85fe7873a8b54772341ce95241e5dc93ec7ab14aef99f0b1b72773b0f5954","accepted_endpoint"
"brown_worktree","renv.lock",603493,"3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350","environment_lock"
"brown_worktree","audit/analyses/brown_adherence/language_harmonization/stage4_render/environment_retry/raw_stage4_render.html",4324349,"4a5efecb6beea07fee39a1c6c69fc515bf927312c3f280ebe12e7201bc38c67b","owner_evidence"
"brown_worktree","audit/analyses/brown_adherence/language_harmonization/stage4_render/environment_retry/semantic_candidate.html",4341698,"54e85fe7873a8b54772341ce95241e5dc93ec7ab14aef99f0b1b72773b0f5954","owner_evidence"
"brown_worktree","audit/analyses/brown_adherence/language_harmonization/stage4_render/environment_retry/gt_semantic_repair_ledger.csv",129826,"deded8f138108e8b9e3fba48a6e6e60e61086ef4d16c133b81f31faa6920ba94","owner_evidence"
"brown_worktree","audit/analyses/brown_adherence/language_harmonization/stage4_render/environment_retry/finalization_checks.csv",1064,"9096595793d39544604614c6ea45dc0ecb3a6ca6922d33b8a14727b301b86863","owner_evidence"
"brown_worktree","audit/analyses/brown_adherence/language_harmonization/stage4_render/environment_retry/final_render_checks.csv",2158,"4d12b06ac59373db8b693ad39aa7e4b525b345327e26f071c958e5bcb09235e6","owner_evidence"
"brown_worktree","audit/analyses/brown_adherence/language_harmonization/stage4_render/environment_retry/source_contract_checks.csv",205,"961b6dde9d792f6fee47ae8f7db02cc461f9969b1df5f577b45c5b4f11e5edfd","owner_evidence"
"brown_worktree","audit/analyses/brown_adherence/language_harmonization/stage4_render/environment_retry/browser_visual_qa_checks.csv",1733,"aec494e7c411c7f0dcf56e688c52e063747c9b5066cc70900e8189bc9ef5305a","owner_evidence"
"brown_worktree","audit/analyses/brown_adherence/language_harmonization/stage4_render/environment_retry/browser_layout_audit.csv",687,"1ed05132cf84aae5868517a5b8df21fc5f81cb6a25053545421dae5402a83294","owner_evidence"
"brown_worktree","audit/analyses/brown_adherence/language_harmonization/stage4_render/environment_retry/deterministic_390_checks.csv",884,"29c206b3614608b1992e7869808d906672dbacea65250a2cee3306f556a8e7e1","owner_evidence"
"brown_worktree","audit/analyses/brown_adherence/language_harmonization/stage4_render/environment_retry/browser_table_scroller_audit.csv",787,"a3b610eae9b466bed6ec983722b68a536e2e6ae6558738a6acc81ea0f15c8f7b","owner_evidence"
"brown_worktree","audit/analyses/brown_adherence/language_harmonization/stage4_render/environment_retry/server_lifecycle.csv",623,"496f3a5f94a9b2780fe145a4ded185b108c365c42bb2f4b1dd6c8921c1be5465","owner_evidence"
"brown_worktree","audit/analyses/brown_adherence/language_harmonization/stage4_render/environment_retry/sass_cache_render_delta.csv",6249,"7a6e217ce3245a92a388f608d8201ef4fe8e6c72ce93032b4457eaf3cc5e1f39","owner_evidence"
"brown_worktree","audit/analyses/brown_adherence/language_harmonization/stage4_render/environment_retry/post_qa_protected_boundary_verification.csv",572619,"6a55df35bd0f5807bce00dcd3f3c05b146436a09e2de7bab103553236d6a2af4","owner_evidence"
