path_class,path,bytes,sha256,role
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/semantic_repair/candidate_repair_checks.csv,1577,85a44b2cc77bb2260da409d1d5bfff8f229f96d301ce0a5be24dbef260ed75de,candidate_checks
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/semantic_repair/gt_semantic_repair_ledger.csv,129826,dd2707bcd715eb1a9c8968d4922b7a1aafe991b721466253c29b6555430ee54a,repair_ledger
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/semantic_repair/entity_normalization_ledger.csv,303,97ffe95a2f00a8e9da56f1bc43a6944155797c78e7e3dda687b59a1aa27c0c9a,entity_normalization_ledger
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/semantic_repair/canonical_replacement_record.csv,828,96aeb82132767cb9a78a3aa820eb382eaa202304df548b14cd53e234b1e4bdcb,canonical_replacement_record
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/semantic_repair/semantic_repair_summary.csv,734,9e0aa1f936ea9694fef143ee69c87735a485f53379d0eb0b1f7a981b9bbcd6e1,repair_summary
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/semantic_repair/post_repair_semantic_table_audit.csv,1282,bc2faaff02db8bd4635eee04b152ba9c13eb661065aed54fd88aa2ba07477a46,post_repair_semantic_audit
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/semantic_repair/post_repair_protected_verification.csv,255367,ff35814fee59ef20d774992fd88fcb73c7f910b99dfca21c6d78ba74bbf07c5d,protected_identity_verification
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/semantic_repair/historical_manifest_preservation.csv,36219,b2fa7d58e7b424826b988d4892b26d1a561c24880d0ea7513a3202f20694f219,historical_package_accounting
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/semantic_repair/semantic_repair_finalization_checks.csv,1663,83da4a1e42fc4732809ec396a4a56e739df77c49f8056af41085a93ae71e4232,repair_finalization_checks
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/semantic_repair/semantic_repair_finalization_execution_record.csv,1489,c29cd6795b29adb120d144d539aa45c54c879409ab6d0308c2ad77143a077a91,repair_finalization_execution
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/semantic_repair/pre_repair_baseline_manifest.csv,4460,113d1d558fc6b4cb0dbf751c129b369fe54bf1ec4ac9f741cd52efff644cbda3,pre_repair_baseline_manifest
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/semantic_repair/pre_repair_baseline/14_cross_state_association_preparation_and_provenance.pre_repair.html,4323083,697ec3a5627b082e293ed9a3d15a8a1a5329d2149befd4930a18621ae0ab8716,accepted_pre_repair_html
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/semantic_repair/repair_execution_record.csv,1197,735a251f4233da8c3ddc43a179e1f92996941be14878cb441d24515128751d65,repair_execution
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/semantic_repair/temporary_candidate_teardown.csv,376,e0fa71e6352390167886d282bb0791c1775807a895b05fcd23b941dd74aaa3c9,candidate_teardown
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/semantic_repair/post_repair_source_checks.csv,804,7458157187a40b320f07645cf08a0ec75835d7b8d412a80a85fe83daacbd73a0,post_repair_source_checks
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/semantic_repair/post_repair_render_checks.csv,1964,5daf9ea76f7f57549d31d903ff6054a04ad82dca64ce3e6535ac847c549a64c2,post_repair_render_checks
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/semantic_repair/post_repair_responsive_checks.csv,687,4677df67b499f52ef6f795cdab68a8f60ccaf6fb57bede8febdfcf601d687857,post_repair_responsive_checks
brown_worktree,audit/analyses/brown_adherence/stage4_cross_state_association/semantic_repair/post_repair_central_authority_verification.csv,3247,a798a033ee9653aa7dd9d10e7bc2c0d4612650e278f2d62b4046350bb26a46bc,post_repair_authority_verification
