"path","sha256","bytes","role","producer","r_version"
"artifacts/11_source_data/H02/paired_placement_site_curves.csv","3bc65cdd98bb8e71c5bc6f586e0aab966a929cc6b47df25b8e6eaf1376f5c5c8",173630,"protected source-only dependency","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"artifacts/11_source_data/H02/preparation_response_distribution_exact_zero_summary.csv","f2cc126a168bf8d6db3c5b13b3c6fea83030b23e7fdebff882bea1eb390f31db",244,"protected source-only dependency","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"artifacts/11_source_data/H02/preparation_response_distribution_positive_observations.csv","22dff3af0f213b3ceaed0d5ca827da4184b662ff7d0366d592b6598b56e96842",1409727,"protected source-only dependency","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"artifacts/12_manifests/H02/figure4_replication_manifest.csv","bc393421b09347bd594928fb4893b538bcf55a11443cf8bdb02d218056a94d73",4060,"protected source-only dependency","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"artifacts/12_manifests/H02/H02_analysis_manifest.csv","cba73edc1d4974dd9a86a03513af7491aa62e8b09dbb3606895aa3af551b3804",12163,"protected source-only dependency","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"artifacts/12_manifests/H02/H02_dominance_manifest.csv","fe63aec3b643aa383e4ae68bc7ba71d6a7545f50278907b116c83816e26bf161",4277,"protected source-only dependency","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"artifacts/12_manifests/H02/H02_figure_readability_qa.csv","f0898eeab659591109954f453f78ef5f5b783415cce015c79c1ce17c72a43814",5656,"protected source-only dependency","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"artifacts/12_manifests/H02/H02_model_data_manifest.csv","63961c8f7fd1398ec31636a26a4008a0af630729800245404c4c38b9867ca005",3765,"protected source-only dependency","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"artifacts/12_manifests/H02/H02_paired_placement_display_manifest.csv","fffcffcecc79196a11515ff74c56b8293fbea9ee2368b4b71b6c39cddeb65753",1572,"protected source-only dependency","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"artifacts/12_manifests/H02/H02_preparation_report_manifest.csv","c2e8c5a3b4fcebe53f3f813aa75fac6d3d960384333f59dd1b1501d90b08aaf7",12457,"unchanged historical render inventory","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"artifacts/12_manifests/H02/H02_reader_diagnostics_manifest.csv","493762b324d6f7e468ed78f91a30430cee58b9b3762cf7c870ccf7c8faccca0a",2116,"protected source-only dependency","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"artifacts/12_manifests/H02/H02_worker_output_hashes.csv","0f3a96ab08f7fed2b59eb4a45f203297483919b3067bee560c9e239693242331",40049,"unchanged historical render inventory","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"audit/handoffs/H02_worker_handoff.md","fbb74b2ed98756e1e8eb7f4b0be14cc8ec4a1873d766c1828390ebd9f5793441",45489,"updated H02 owner handoff","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","92424e41a7f54d05b816ff79144850a27aabc8181aa705384b22f4c7cdc3b9a1",55146,"revised H02 authoring source","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"audit/hypotheses/H02/report017_order33_source_rewrite/H02_order33_current_identities.csv","f5f218c3e572d31a173acf18fae348665ab0f01bf5591e5289b4540d390cb27b",4833,"order-33 source-only evidence","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"audit/hypotheses/H02/report017_order33_source_rewrite/H02_order33_execution_record.md","20d02334c50e6a59f886696e1afe84843f49fe904f6845db0f20d4fd59a818c9",2415,"order-33 source-only evidence","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"audit/hypotheses/H02/report017_order33_source_rewrite/H02_order33_historical_manifest_mismatches.csv","e1a2b595f9d87c8cf0bb20b4f8fd3e33834e2dfe92f5d0083dae3fbd760ff15a",966,"order-33 source-only evidence","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"audit/hypotheses/H02/report017_order33_source_rewrite/H02_order33_package_versions.csv","91508a52bccf6eb750c0259ef04d02dddcd1e34a8df06b87e6c8c9949f51d6a3",109,"order-33 source-only evidence","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"audit/hypotheses/H02/report017_order33_source_rewrite/H02_order33_protected_inventory.csv","4dd4e1761f69199bc6fd52e1ed45be6791b4f1ff4140a9b6c3cc1c4025401ea8",6210,"order-33 source-only evidence","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"audit/hypotheses/H02/report017_order33_source_rewrite/H02_order33_reverse_proof.csv","d7053d3d4244742710850bed71b2d391a0d26188884f0e8f3529be10d4756070",11638,"order-33 source-only evidence","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"audit/hypotheses/H02/report017_order33_source_rewrite/H02_order33_scoped_status.txt","7bdc0541d1395e7f8ae4b3176d85afe640a5b7895b7dd9c246a0264ab3c39ef8",346,"order-33 source-only evidence","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"audit/hypotheses/H02/report017_order33_source_rewrite/H02_order33_source_audit.csv","c6d225bfc387c5f8f8619eaea69edc4dc9a8c544802d7c620677be7e4403de6d",16768,"order-33 source-only evidence","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"audit/hypotheses/H02/report017_order33_source_rewrite/H02_order33_source_diff.patch","50ba79d1976aa6149421dfa4ddec114b0b165cc0187ef71b9a8b6b2e498a3eaa",75915,"order-33 source-only evidence","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"audit/hypotheses/H02/report017_order33_source_rewrite/H02_order33_test_results.csv","43ef8e01783f59e52f268e279ca65808e39bfc254d061ef90cf3d83ce48633d9",1060,"order-33 source-only evidence","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"audit/hypotheses/H02/report017_order33_source_rewrite/H02_order33a_companion_numeric_token_delta.csv","90f83bd98ef3af0762220aee65d6299342b1bcf867c4b86c7439fcad46f0ddfd",974,"order-33 source-only evidence","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"audit/hypotheses/H02/report017_order33_source_rewrite/H02_order33a_unlabeled_chunk_proof.csv","92ecfd3218aed87525b8f1a0ef6b90ede0d737e2159bf104edcd637c74ed2313",130,"order-33 source-only evidence","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","ce7ad12f41e728ec3faf271855b0cdf82545ca934b3b1efbaedd3f265a5a7c2a",43237,"order-33 source-only evidence","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"audit/report_harmonization/owner_orders/33_h02_consolidated_reader_rewrite.md","c81a2cd579d6f85cdeb4571eb5c8b1eef44c19a7a2fe9fdda0738f503554f0da",14444,"controlling order and audit context","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"audit/report_harmonization/report017_consolidated_document_pass_protocol.md","13b5bb6708e0b044117a48f9577026e57896a935aed58f6b512948a828fe6923",3839,"controlling order and audit context","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"audit/report_harmonization/report017_h02_consolidated_change_matrix.csv","590a4b03b5457ad255ee1cace0f19ba8c567de045417ce0ac1be1f7f2015a0ab",9064,"controlling order and audit context","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"audit/report_harmonization/report017_h02_consolidated_full_document_audit.md","a94562a1ec286d8e86d7cd29e554acd9b349cbac8bd45a691a2832d63240e3be",13541,"controlling order and audit context","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"config/site_display_registry.csv","3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809",295,"protected source-only dependency","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"notebooks/hypotheses/H02.qmd","4f431eaba1fd449837186497dc988f95c30a9ece7ae83d57b2f0c377690f0f6d",57148,"revised H02 authoring source","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"notebooks/preregistration_deviations.qmd","b542018a0e127b280fc5a106928d8689307c420f2e62913f4047d5c4c292bc6d",94061,"protected source-only dependency","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"renv.lock","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",603493,"protected source-only dependency","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"tests/hypotheses/H02/test_h02_paired_placement_display.R","873c43f0d863c78c22e3e0635d054f09bc521a24d618afcda134a831ac7e7d8a",3790,"H02 source and future-render test","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"tests/hypotheses/H02/test_h02_preparation_report.R","ead7a55246a2625b1382acc302b6004892dbf7f7830285f2bae830cb0859d3f8",14895,"H02 source and future-render test","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
"tests/hypotheses/H02/test_h02_reader_report.R","0b044d2995645f6cfa50e28e2bdf330b8801002761a84520b169a1a3eb6771db",16044,"H02 source and future-render test","audit/hypotheses/H02/report017_order33_source_rewrite/run_h02_order33_source_audit.R","4.6.1"
