run_id,data_scenario,placement,sample_scenario,analytical_role,metric_order,metric_id,manuscript_name,abbreviation,manuscript_category,analysis_unit,response_family,response_transform,effect_scale,display_unit,predictor,converged,positive_definite_hessian,singular,max_gradient,convergence_message,fixed_columns,fixed_rank,fixed_full_rank,fixed_condition_number,aliased_coefficients,residual_n,residual_mean,residual_sd,residual_skewness,residual_qq_correlation,residual_absolute_fitted_spearman,residual_absolute_above_3_fraction,consecutive_day_pairs,participants_with_consecutive_pairs,pooled_consecutive_day_residual_correlation,serial_status,tweedie_power,dispersion,observed_zero_n,observed_zero_fraction,expected_zero_n,expected_zero_fraction,zero_mass_standardized_difference,zero_mass_method,zero_mass_status,fitted_natural_min,fitted_natural_max,fitted_below_lower_n,fitted_above_upper_n,observed_above_audit_threshold_n,prediction_bound_status,participant_random_intercept_sd,fit_warnings,fit_error,diagnostic_assessment,diagnostic_issues,deleted_participant,change_in_full_standard_errors,sign_reversal,deletion_status,sites_checked,registered_site_rows,failed_or_nonconverged,sign_reversals,adjusted_support_changes,max_change_in_full_standard_errors,influential_omitted_site,site_influence_assessment,final_assessment,interpreted_assessment,metric_label,model_label
primary__chest__all_available,primary,chest,all_available,complementary_chest,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,age,TRUE,TRUE,FALSE,5.878064257558435e-5,,9,9,TRUE,22.832476290488056,,902,-1.6882479646832138e-13,98.7694198239545,0.3353069375958227,0.981028833723388,0.129264454643747,0.9767184035476718,733,154,-0.06450788563859186,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,712.8118593528496,952.2690199794068,0,0,,PASS,42.347353934827325,,,acceptable,,KNUST:KNUST_S007,0.01039913706280048,FALSE,PASS_DESCRIPTIVE_CHECK,8,9,0,2,0,0.9905043094179342,RISE,acceptable with specified limitations,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Midpoint of the brightest 10 hours,Chest | Age
primary__chest__all_available,primary,chest,all_available,complementary_chest,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,age,TRUE,TRUE,FALSE,2.014530764427036e-5,,9,9,TRUE,22.832476290488056,,902,-9.500948931266709e-14,80.95752928581166,-0.22140574947967095,0.9589529819535868,0.06378895477913528,0.9534368070953436,733,154,-0.07945594859224703,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,29.750171075753215,341.5647551822616,0,0,,PASS,48.01986242041761,,,acceptable,,THUAS:THUAS_S002,0.20448785579549889,TRUE,PASS_DESCRIPTIVE_CHECK,8,9,0,2,0,0.3821601829279687,FUSPCEU,acceptable with specified limitations,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Midpoint of the darkest 10 hours,Chest | Age
primary__chest__all_available,primary,chest,all_available,complementary_chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,age,TRUE,TRUE,FALSE,3.92901711165905e-6,,9,9,TRUE,23.13049051673352,,831,3.1856747484644963e-13,92.45708705553784,-0.03693343621084621,0.9903361529495524,0.0065306988890106,0.9723225030084236,628,154,-0.09526427881315444,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,678.268577226966,928.5267819761096,0,0,,PASS,38.18162959701867,,,acceptable,,KNUST:KNUST_S007,0.02366026118711032,FALSE,PASS_DESCRIPTIVE_CHECK,8,9,0,0,0,0.8678703821171281,RISE,acceptable,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Mean timing of exposure above 250 lx melEDI,Chest | Age
primary__chest__all_available,primary,chest,all_available,complementary_chest,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,age,TRUE,TRUE,FALSE,1.0286385077051818e-5,,9,9,TRUE,22.81673594605484,,802,-4.476552129815269e-14,109.17234474008131,0.5032408703391841,0.9636594328181034,0.17068016086724402,0.9675810473815462,591,150,0.00982505273412637,PASS_DESCRIPTIVE_CHECK,,,1,0.00124688279301745,,,,not applicable,NOT_APPLICABLE,365.8692189257897,813.1498872338133,0,0,,PASS,67.99961998100684,,,acceptable,,KNUST:KNUST_S007,0.01461270950254787,FALSE,PASS_DESCRIPTIVE_CHECK,8,9,0,0,2,0.6288588040789572,UCR,acceptable with specified limitations,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,First light timing above 250 lx melEDI,Chest | Age
primary__chest__all_available,primary,chest,all_available,complementary_chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,age,TRUE,TRUE,FALSE,5.456968210637569e-7,,9,9,TRUE,23.34608114324436,,787,7.979737864412212e-13,108.19744688992824,-0.7129518995634266,0.9807454935504122,-0.05704644658918549,0.9682337992376112,565,153,-0.05093200310322513,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,911.3556570368576,1234.0717690459255,0,0,,PASS,67.84451939007265,,,acceptable,,UCR:UCR_S020,0.05895826414471568,FALSE,PASS_DESCRIPTIVE_CHECK,8,9,0,1,1,1.4224999805893488,BAUA,acceptable with specified limitations,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Last light timing above 250 lx melEDI,Chest | Age
primary__chest__all_available,primary,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,age,TRUE,TRUE,FALSE,1.8678747437661512e-6,,9,9,TRUE,23.13686404265326,,851,-2.0640885527740205e-15,0.5367917883664306,-1.4124785911954212,0.9620781036400156,-0.07628909657930028,0.00117508813160987,655,154,-0.03807023797375029,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,731.3063502369542,42559.7451055714,0,,,PASS,0.28388893332116627,,,acceptable,,THUAS:THUAS_S007,0.12425745022794853,FALSE,PASS_DESCRIPTIVE_CHECK,8,9,0,0,0,0.9044618244962822,RISE,acceptable,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,melEDI dose,Chest | Age
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,age,TRUE,TRUE,FALSE,1.2164491636212918e-7,,9,9,TRUE,23.53953486553384,,732,3.5339066220992007e-17,0.07346808096296249,1.8466800268922423,0.9421024805312512,0.10897502736235314,0,523,135,-0.15172877900744355,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,0.5291154136397673,3.263211695176801,0,,,PASS,0.2235866979216873,,,acceptable with specified limitations,RESIDUAL_QQ_REVIEW,UCR:UCR_S020,0.08580071188377177,FALSE,PASS_DESCRIPTIVE_CHECK,8,9,0,0,0,0.46299008171046946,RISE,acceptable,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: RESIDUAL_QQ_REVIEW; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable with specified limitations.,Melanopic daylight efficacy ratio,Chest | Age
primary__chest__all_available,primary,chest,all_available,complementary_chest,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,biological_sex,TRUE,TRUE,FALSE,,,9,9,TRUE,4.097442253021736,,153,-1.0884539457109378e-18,0.40995435793119894,0.23500157989735024,0.9956773249775648,0.07037736882571241,0,0,0,,NOT_APPLICABLE_PARTICIPANT_LEVEL,,,0,0,,,,not applicable,NOT_APPLICABLE,0.26512012315519984,0.32233395078870225,0,0,,PASS,,,,acceptable,,TUM:TUM_S003,0.1896732885322855,FALSE,PASS_DESCRIPTIVE_CHECK,8,9,0,0,0,0.4350026701057547,BAUA,acceptable,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: NOT_APPLICABLE_PARTICIPANT_LEVEL; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Interdaily stability,Chest | Female-Male
primary__chest__all_available,primary,chest,all_available,complementary_chest,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,biological_sex,TRUE,TRUE,FALSE,,,9,9,TRUE,4.097442253021736,,153,-2.1043442950411463e-17,0.3791516648103455,0.00684406453545372,0.9914859209745612,0.05711508895362054,0,0,0,,NOT_APPLICABLE_PARTICIPANT_LEVEL,,,0,0,,,,not applicable,NOT_APPLICABLE,1.1220267535762538,1.5064496986044345,0,,,PASS,,,,acceptable,,BAUA:BAUA_S016,0.18944682634372875,FALSE,PASS_DESCRIPTIVE_CHECK,8,9,0,0,0,0.8653044183839447,FUSPCEU,acceptable,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: NOT_APPLICABLE_PARTICIPANT_LEVEL; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Intradaily variability,Chest | Female-Male
primary__chest__all_available,primary,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,biological_sex,TRUE,TRUE,FALSE,4.505977813096251e-6,,9,9,TRUE,4.090075874582995,,902,1.8121129135303623e-16,0.3115713762103786,-0.8143111990501377,0.976877524198642,-0.1667330708852869,0,733,154,-0.0359402758466669,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,0.4783260747512087,19.59395778421006,0,,,PASS,0.2531056076934723,,,acceptable,,KNUST:KNUST_S001,0.02080484220201561,FALSE,PASS_DESCRIPTIVE_CHECK,8,9,0,0,6,1.335208784573292,UCR,acceptable with specified limitations,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Mean melEDI,Chest | Female-Male
primary__chest__all_available,primary,chest,all_available,complementary_chest,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,biological_sex,TRUE,TRUE,FALSE,8.793676897767e-6,,9,9,TRUE,4.090075874582995,,902,-2.012910040669815e-15,0.5320688449955647,-1.100151168797154,0.9713948341110188,-0.21862665703459375,0,733,154,-0.04094525578594115,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,3.6217473211560582,660.9490607970409,0,,,PASS,0.34926835345345886,,,acceptable,,THUAS:THUAS_S007,0.07730959216695762,FALSE,PASS_DESCRIPTIVE_CHECK,8,9,0,0,1,1.524883352018097,UCR,acceptable with specified limitations,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Brightest 10 h mean,Chest | Female-Male
primary__chest__all_available,primary,chest,all_available,complementary_chest,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,biological_sex,TRUE,TRUE,FALSE,2.9148168323445137e-5,,9,9,TRUE,4.090075874582995,,902,8.169739829212281e-17,0.2103545871242219,1.446686799718447,0.9607162454763571,0.36423083134375833,0,733,154,-0.0069734302597655,PASS_DESCRIPTIVE_CHECK,,,125,0.1385809312638581,,,,not applicable,NOT_APPLICABLE,0.00543703614114529,1.1421936757612046,0,,,PASS,0.19715795479996337,,,acceptable with specified limitations,RESIDUAL_SPREAD_REVIEW,KNUST:KNUST_S001,0.08954266839066213,FALSE,PASS_DESCRIPTIVE_CHECK,8,9,0,0,2,0.5684706034248552,UCR,acceptable with specified limitations,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: RESIDUAL_SPREAD_REVIEW; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Darkest 10 h mean,Chest | Female-Male
primary__chest__all_available,primary,chest,all_available,complementary_chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,biological_sex,TRUE,TRUE,FALSE,,,9,9,TRUE,4.090075874582995,,902,-0.02665240406351667,0.894191287177296,1.1638431156483744,0.9594484591701666,0.08867455204020945,0.00997782705099778,733,154,-0.05939193718207692,PASS_DESCRIPTIVE_CHECK,1.5065912182922236,0.8023943115738142,85,0.0942350332594235,82.863227070905,0.09186610540011618,0.2530857300662547,Analytical compound-Poisson zero probability; no simulation or resampling,PASS_DESCRIPTIVE_CHECK,0.1797406955108896,5.321786386867325,0,0,,PASS,0.6038883370240516,,,acceptable,,UCR:UCR_S025,0.06416644299611167,FALSE,PASS_DESCRIPTIVE_CHECK,8,9,0,0,0,1.1387645785967782,UCR,acceptable with specified limitations,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,"Time above 1,000 lx melEDI",Chest | Female-Male
primary__chest__all_available,primary,chest,all_available,complementary_chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,biological_sex,TRUE,TRUE,FALSE,,,9,9,TRUE,4.275006953603157,,818,-0.02250586510439503,0.8643732947557137,0.5285638063157471,0.988082187404048,-0.07955290160053978,0.00244498777506112,621,152,0.04081124540145053,PASS_DESCRIPTIVE_CHECK,1.4935908704855616,0.7791375816586413,20,0.02444987775061125,18.79586064090429,0.02297782474438176,0.2838121810957488,Analytical compound-Poisson zero probability; no simulation or resampling,PASS_DESCRIPTIVE_CHECK,0.8991278953815749,7.424179562422594,0,,,PASS,0.45900625678293216,,,acceptable,,THUAS:THUAS_S001,0.12019576864055911,FALSE,PASS_DESCRIPTIVE_CHECK,8,9,0,0,0,0.9453078190019304,UCR,acceptable,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Time above 250 lx melEDI during wake,Chest | Female-Male
