"file","unit","status","detail"
"notebooks/preparation/05_model_input_acquisition.qmd","chunk_10","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_2","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_3","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_4","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_5","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_6","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_7","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","inline_1800_1","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","inline_1801_1","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","inline_1802_1","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","inline_1804_1","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","inline_1805_1","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","inline_1806_1","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_8","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_9","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_10","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_11","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_12","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_13","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_14","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_15","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_16","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_17","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_18","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_19","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_20","PARSED_NOT_EVALUATED",""
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_21","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","chunk_1","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","chunk_2","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","chunk_3","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","inline_804_1","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","inline_806_1","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","chunk_4","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","chunk_5","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","chunk_6","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","inline_885_1","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","inline_896_1","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","inline_897_1","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","inline_898_1","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","inline_899_1","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","inline_900_1","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","inline_901_1","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","chunk_7","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","chunk_8","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","chunk_9","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","chunk_10","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","inline_1072_1","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","inline_1073_1","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","inline_1074_1","PARSED_NOT_EVALUATED",""
"notebooks/preparation/07_example_days.qmd","chunk_11","PARSED_NOT_EVALUATED",""
"notebooks/descriptives.qmd","chunk_1","PARSED_NOT_EVALUATED",""
"notebooks/descriptives.qmd","inline_112_1","PARSED_NOT_EVALUATED",""
"notebooks/descriptives.qmd","chunk_2","PARSED_NOT_EVALUATED",""
"notebooks/descriptives.qmd","chunk_3","PARSED_NOT_EVALUATED",""
"notebooks/descriptives.qmd","chunk_4","PARSED_NOT_EVALUATED",""
"notebooks/descriptives.qmd","chunk_5","PARSED_NOT_EVALUATED",""
"notebooks/descriptives.qmd","chunk_6","PARSED_NOT_EVALUATED",""
"notebooks/descriptives.qmd","chunk_7","PARSED_NOT_EVALUATED",""
"notebooks/descriptives.qmd","chunk_8","PARSED_NOT_EVALUATED",""
"notebooks/descriptives.qmd","chunk_9","PARSED_NOT_EVALUATED",""
"notebooks/descriptives.qmd","chunk_10","PARSED_NOT_EVALUATED",""
"notebooks/descriptives.qmd","chunk_11","PARSED_NOT_EVALUATED",""
"notebooks/descriptives.qmd","chunk_12","PARSED_NOT_EVALUATED",""
"notebooks/descriptives.qmd","chunk_13","PARSED_NOT_EVALUATED",""
"notebooks/descriptives.qmd","chunk_14","PARSED_NOT_EVALUATED",""
"notebooks/descriptives.qmd","chunk_15","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1394_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1396_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1398_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1402_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1404_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1407_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1411_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1411_2","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1413_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1413_2","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1416_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1418_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1419_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1421_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1422_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1424_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1425_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1427_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1429_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1430_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1434_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1435_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1436_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1442_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1442_2","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1466_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1466_2","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1467_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1467_2","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1468_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1470_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1470_2","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1471_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1471_2","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1472_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1511_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1513_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1515_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1517_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1519_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1520_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1521_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1522_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_2","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_3","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_4","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_5","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_6","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_7","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_8","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_9","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_10","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_11","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_12","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1664_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1665_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1667_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1667_2","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1668_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1668_2","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_1669_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_13","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_14","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_15","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_16","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_17","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_18","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_19","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_20","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_21","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_22","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_23","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_24","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2128_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2130_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2132_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2134_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2137_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2139_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2141_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2153_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2153_2","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2155_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2157_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2159_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2169_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2169_2","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2171_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2171_2","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2173_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2174_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2177_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2178_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2180_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2181_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2183_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2184_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2190_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2191_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2193_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2197_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","inline_2198_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_25","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_26","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_27","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_28","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_29","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_30","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_31","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_32","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_33","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_34","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_35","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_36","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_37","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H01.qmd","chunk_38","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_1","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_2","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_3","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","inline_381_1","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_4","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_5","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_6","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_7","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_8","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_9","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_10","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_11","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_12","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_13","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_14","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_15","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_16","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_17","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_18","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_19","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_20","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","inline_1133_1","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_21","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","inline_1192_1","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","inline_1194_1","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","inline_1196_1","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","inline_1198_1","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_22","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_23","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_24","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","inline_1365_1","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","inline_1366_1","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","inline_1367_1","PARSED_NOT_EVALUATED",""
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_25","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H02.qmd","chunk_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H02.qmd","inline_752_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H02.qmd","inline_753_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H02.qmd","inline_754_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H02.qmd","inline_756_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H02.qmd","inline_759_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H02.qmd","inline_888_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H02.qmd","inline_889_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H02.qmd","inline_890_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H02.qmd","inline_891_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H02.qmd","chunk_2","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H02.qmd","chunk_3","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H02.qmd","inline_946_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H02.qmd","inline_949_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H02.qmd","chunk_4","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H02.qmd","chunk_5","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H02.qmd","inline_987_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H02.qmd","inline_990_1","PARSED_NOT_EVALUATED",""
"notebooks/hypotheses/H02.qmd","inline_992_1","PARSED_NOT_EVALUATED",""
