"path","absolute_path","bytes","symlink","sha256"
"artifacts/02_aligned/dst_fold_audit.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/02_aligned/dst_fold_audit.csv",26981,,"3cf7c9b8baa0a0c7087eecf510f5b7eff92612916ca5f544be9c5dc0b1d89c32"
"artifacts/12_manifests/coverage_artifacts.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/coverage_artifacts.csv",6644,,"0281118bfd0975181f6cf5fe39237f49271fa309c6de2d42d261b48450a5ba8d"
"artifacts/03_coverage/coverage_settings.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/03_coverage/coverage_settings.csv",1560,,"727a11c1491bbe11e0a58a11315a8714b5a0621657ddea073777be42ce6dd49e"
"artifacts/03_coverage/light_glasses_daily_coverage.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/03_coverage/light_glasses_daily_coverage.csv",144799,,"d1fdc38d7d8f15b8f978d532341694e5837463a8cf7e298492fca18b60af7860"
"artifacts/03_coverage/light_chest_daily_coverage.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/03_coverage/light_chest_daily_coverage.csv",157243,,"ae2d0f890ec7b5db59a61e1687b629bf228fe0ec4a6166b8ffe202f66fb874b4"
"artifacts/03_coverage/light_glasses_hourly_coverage.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/03_coverage/light_glasses_hourly_coverage.csv",1625339,,"df364dd82e612e981a9f9925bb27c2ab0985d7c06224f07240d55c1b5e7e7bd6"
"artifacts/03_coverage/light_chest_hourly_coverage.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/03_coverage/light_chest_hourly_coverage.csv",1720317,,"09ca0d7210de849c2232146b98ce8718c89a554587c61e7e7bbcc49bf3c9c865"
"artifacts/03_coverage/light_glasses_gap_runs.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/03_coverage/light_glasses_gap_runs.csv",432754,,"66509c879485c2be0523bd4b77c2d4ebdfb9cdab37751dd65f00dca4e8199d50"
"artifacts/03_coverage/light_chest_gap_runs.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/03_coverage/light_chest_gap_runs.csv",471612,,"baa327936d9559b9462602a593d09c0c0ed2a2f7f4e97a5997a9b7e596f111d2"
"artifacts/03_coverage/sample_flow.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/03_coverage/sample_flow.csv",16596,,"5a3bce0c50cd4c62d49f123b108d3210a58db606a13bfbe679bf79bbae16e3f1"
"artifacts/12_manifests/reference_profile_artifacts.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/reference_profile_artifacts.csv",9132,,"5e08099602682a4b951b0304764f341932ef2f03ccd4c62f32793ea82084e062"
"artifacts/04_reference_profiles/reference_profile_settings.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/04_reference_profiles/reference_profile_settings.csv",1846,,"a19a1752fe8cfa6a068704824c72186ad5400a49d75b5341c144ded38e75acf5"
"artifacts/04_reference_profiles/reference_profile_input_provenance.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/04_reference_profiles/reference_profile_input_provenance.csv",2083,,"e39494d8ab1f1e98ae86251f10f85b1c553d2e60a2a098bb7af25ba307d606ad"
"artifacts/04_reference_profiles/reference_profile_support.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/04_reference_profiles/reference_profile_support.csv",45444,,"bd3a054403599e2f8609da476c512cf7e5766eb892596e81ea727e4e10c3d6eb"
"artifacts/04_reference_profiles/timing_exceedance_distribution_support.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/04_reference_profiles/timing_exceedance_distribution_support.csv",6641,,"1610623d7d3340d13062a85e898ac15c209d051611d13a0fecd9d220e2cbac05"
"artifacts/04_reference_profiles/relevance_map_support.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/04_reference_profiles/relevance_map_support.csv",100849,,"563dd3faaa8d1e84db89d28e2a5601b87543046587926f9c2cb8aea7d17fb9ca"
"artifacts/04_reference_profiles/reference_profiles.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/04_reference_profiles/reference_profiles.csv",2972065,,"f0b98823ab13e0aa4d5e51ed04b49b4c1cc2e77ebf9078678619f8f22986b5a7"
"artifacts/04_reference_profiles/timing_exceedance_distributions.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/04_reference_profiles/timing_exceedance_distributions.csv",821827,,"5cbf7b27aa36cd70006d25ac33da8c0082f63ef858a703ee43d3f0e879be2c98"
"artifacts/04_reference_profiles/metric_relevance_maps.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/04_reference_profiles/metric_relevance_maps.csv",13132035,,"0c6ac170030685d2465f88b470a0dda395fa294300dd70bc10fbdba565b4464b"
"audit/decisions/preparation03_version_specific_verification.md","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/preparation03_version_specific_verification.md",2198,,"9dfd0ff8d0870561efec416dd27f0fa21944f5d4bd425629de253e85c0eb3583"
"audit/findings/threshold_timing_zero_relevance_map.md","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/findings/threshold_timing_zero_relevance_map.md",3459,,"ce6ba044b4e7a622a7f5f202bd1a9b577de3d2d7bc9e2f8766ef360000833fa4"
"audit/ledgers/finding_register.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/ledgers/finding_register.csv",60649,,"0b55b1044d8acbc2b291da0816a32bde68b24e6e6811d49451ff3bb40c78e45d"
"artifacts/12_manifests/metric_artifacts.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/metric_artifacts.csv",51293,,"028bce108339c1277df4a070597430ea20b49c34c2888f4eef42741c1fe76a5e"
"artifacts/12_manifests/state_support_gate_artifacts.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/state_support_gate_artifacts.csv",1554,,"755508076e42ed74ce0d40f48de192b69ea81b04532db2d5a950c451236e2619"
"artifacts/12_manifests/manuscript_prepared_data_artifacts.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",4497,,"4ed62fbe58de65a6d05d8cfc6b5d870d7c74a3c83fe89bcd72bd1dd838698935"
"artifacts/08_diagnostics/mder_METRIC-010/audit_manifest.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/mder_METRIC-010/audit_manifest.csv",3262,,"5bd34fd4ac26dc2761540393d40e096cde835d8dd4b4edda9253243c9083d4bb"
"audit/reconciliation/mder_METRIC-010_gap_repair/gap_repair_evidence_manifest.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/reconciliation/mder_METRIC-010_gap_repair/gap_repair_evidence_manifest.csv",1913,,"81e3aa9439b88cf239d6669dc4343cfb146cd2f45790bae412ab837156315018"
"audit/reconciliation/l10_METRIC-011/METRIC-011_evidence_manifest.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/reconciliation/l10_METRIC-011/METRIC-011_evidence_manifest.csv",1515,,"a37efd3449a8d1a6065d0eb8964bd6cf8b241f1683a26c065ea1a946e23214fb"
"artifacts/06_model_data/scenarios/manuscript_prepared_data/participant_day_metrics.rds","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/06_model_data/scenarios/manuscript_prepared_data/participant_day_metrics.rds",88248,,"7561b5dd47cb5e23ca94ba59bd57648f11fe492f86af53a566c5c9cf42d932f1"
"artifacts/06_model_data/scenarios/manuscript_prepared_data/mder_support.rds","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/06_model_data/scenarios/manuscript_prepared_data/mder_support.rds",24412,,"a0bc5d7ea2142709412da2253158086416ddb730b0f60ff616bba9d6ccb1edc5"
"audit/decisions/l10_numerical_zero_normalization.md","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/l10_numerical_zero_normalization.md",5435,,"23b9f70d1d16f7fd3ebbdbc57aaf78c0a701fe1f9d22bd667d926cd320d40797"
"config/metric_display_registry.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/config/metric_display_registry.csv",3203,,"c82db05a77cc50ce5b9dbd459c90997fa6bb7d87c0b8e880c1bf8186fad06ed0"
"artifacts/05_metrics/metric_derivation_settings.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metric_derivation_settings.csv",8128,,"5fe5a9b0c026e70ea89b476bef552ec78cc502ac058e29552720b1c95c7063b8"
"artifacts/05_metrics/state_support_candidate_diagnostics.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/state_support_candidate_diagnostics.csv",4676,,"e123d6aabe3ef353f74c777d14d6300f477be5d263f45cbc333dce3a2ee17cbf"
"artifacts/05_metrics/metric_state_interval_inputs.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metric_state_interval_inputs.csv",15733,,"1f06f7464eab7a05e32e59ed37f911348ec21f4fb4079e25b9f2d42bbaaa55e1"
"artifacts/08_diagnostics/mder_METRIC-010/verification_summary.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/mder_METRIC-010/verification_summary.csv",534,,"dfb1389c6e56919ba096a33c5ea8dca37e77952bb225becfedf69ea8b5228852"
"artifacts/08_diagnostics/mder_METRIC-010/distribution_summary.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/mder_METRIC-010/distribution_summary.csv",1737,,"d1acc79cf9d3d138f2c23166cb1089034a4d98cec1e728a0a05b514b1b3ca0d8"
"artifacts/08_diagnostics/mder_METRIC-010/non_mder_invariance.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/08_diagnostics/mder_METRIC-010/non_mder_invariance.csv",305,,"a5de464c193ee732cc9e5c931f58f1c3ba89eee49f7d446f9cf0675c8562fc5e"
"audit/reconciliation/mder_METRIC-010_gap_repair/gap_mder_summary.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/reconciliation/mder_METRIC-010_gap_repair/gap_mder_summary.csv",579,,"1323d73975b9435a96601d55250182a994649d4e80a747bbac26264da9988f86"
"audit/reconciliation/mder_METRIC-010_gap_repair/gap_mder_support_summary.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/reconciliation/mder_METRIC-010_gap_repair/gap_mder_support_summary.csv",404,,"2c175f3baa52705e4eb4095e224ac0a374f9d21879e4fd1b76eb873cee395fc0"
"audit/reconciliation/mder_METRIC-010_gap_repair/gap_non_mder_invariance.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/reconciliation/mder_METRIC-010_gap_repair/gap_non_mder_invariance.csv",207,,"e13f1e9099c981fb0d491c1cd31f2e3a9fd7ec441a3cd890780a31c13ab85eba"
"audit/reconciliation/l10_METRIC-011/all_numerical_zero_reclassifications.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/reconciliation/l10_METRIC-011/all_numerical_zero_reclassifications.csv",5934,,"e59d3f7e5519062d30c2b5273c0087070d53bf2f938ad49680eb77d67c7b1d66"
"audit/reconciliation/l10_METRIC-011/positive_roundoff_reclassifications.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/reconciliation/l10_METRIC-011/positive_roundoff_reclassifications.csv",4117,,"f34ae48316d8efee12c10168aa281becc83f0eb06bf055ff5b811fe1441328b1"
"audit/reconciliation/l10_METRIC-011/primary_scientific_cell_changes.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/reconciliation/l10_METRIC-011/primary_scientific_cell_changes.csv",647,,"a32b850d7af2b8c8471445ae1af7f4362d74f4e733c874775a4edfa9a6a3dbeb"
"audit/reconciliation/l10_METRIC-011/invariance_summary.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/reconciliation/l10_METRIC-011/invariance_summary.csv",770,,"34ddcd418be07d50484bad2b62411e6c8961788af0b45d0ff436708ed3d0c213"
"audit/reconciliation/l10_METRIC-011/manifest_transition.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/reconciliation/l10_METRIC-011/manifest_transition.csv",1652,,"b8d587764c6fb2a59b3c22aa07688f3c053106ea431198e013fd4f6ec772e200"
"artifacts/05_metrics/metrics_glasses_30_minute.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_glasses_30_minute.csv",7219230,,"4e4a3bc56e8442fc7788c508dd665208ea663d87e25ef3f85180fa1cef3b06ee"
"artifacts/05_metrics/metrics_chest_30_minute.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_chest_30_minute.csv",7779824,,"559408cafb714fd7bea9c9146142a8610e5e4a66b1efc68dc4be789c7c66be79"
"artifacts/05_metrics/metrics_glasses_one_hour.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_glasses_one_hour.csv",3915774,,"7d4e5b73f0e1f2317dc79ee0020f3513468cfd39ec546fb03aadab89ba677829"
"artifacts/05_metrics/metrics_chest_one_hour.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_chest_one_hour.csv",4228294,,"0c334acd9d4fe855bd0f7e9216e6cf9179fd4f4fce41f9269403fa89f9d8b432"
"artifacts/05_metrics/metrics_glasses_admissibility.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_glasses_admissibility.csv",2318812,,"49370ca087ca9946f2d895425076548ab51ae0205c71a77508d7e261d8654efb"
"artifacts/05_metrics/metrics_chest_admissibility.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_chest_admissibility.csv",2516941,,"e7b511432e4e4a9b406e4a7f83cb8bca2a10659d77013a44d50f8afd12a5f332"
"artifacts/05_metrics/metrics_glasses_gap_diagnostics.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_glasses_gap_diagnostics.csv",70497,,"661cbce597e1a075fac3d5dcfeb6aa2ad08ea9848a247197cc8be0c2aa02363a"
"artifacts/05_metrics/metrics_chest_gap_diagnostics.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/05_metrics/metrics_chest_gap_diagnostics.csv",75880,,"c6249ac0c45aac578fe47663a1bd5aa96d7e790d45556ac49840f83e375cfc2e"
"artifacts/12_manifests/model_input_acquisition.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/model_input_acquisition.csv",33989,,"ac79a83c2d60dde1ac563f6e2cb09c58d4d7d3b06549d9b9262e4acd5a50a58b"
"config/model_input_availability.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/config/model_input_availability.csv",1689,,"b9243762a79fc4041a80b3c0f7eb0733a8e0deb59fa6908a37af2b09e23309bf"
"config/model_input_source_pins.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/config/model_input_source_pins.csv",383,,"3fbf9f40125c60e1d0779d2b2d524e79534597586c60ec236a1ce16299e18831"
"config/site_sources.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/config/site_sources.csv",1340,,"40b0d13d87f9214450d65964d12a5df566f319642b05994fafbcba2164cb5534"
"artifacts/01_imported/model_inputs/object_audit.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/01_imported/model_inputs/object_audit.csv",3950,,"81a963b28a092019e5becefa3a223bbc43af5c9a3fc1f11abb9a990e9b8d4aac"
"artifacts/01_imported/model_inputs/column_audit.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/01_imported/model_inputs/column_audit.csv",45324,,"c50dcc349df0c04cddd04e9c9a173a34ab47428d86cca7bd6fffb3233873a8f0"
"artifacts/12_manifests/model_input_normalization.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/model_input_normalization.csv",4509,,"e3d484711abb54f69d63ff302e5a0329efda3fd0a8c85feaf9cc4f850005c9ab"
"artifacts/12_manifests/site_solar_context_artifacts.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/site_solar_context_artifacts.csv",5075,,"c0c6d7f97782c0d880a213050f576213f5d56b3204a02732f6399e7e4aeb8518"
"artifacts/06_model_data/temporal_provenance/artifact_manifest.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/06_model_data/temporal_provenance/artifact_manifest.csv",6023,,"9355f7ca4f249059cf49808a3fb1caf9e764a6160f5d61beba8234a2bfbdef7d"
"artifacts/12_manifests/base_model_data_artifacts.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/base_model_data_artifacts.csv",10273,,"8344bdc0339a53079bf9eeb7d86de1ad7c15373641c3a0a5a01d040b418895ce"
"artifacts/12_manifests/H01_model_data_artifacts.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/H01_model_data_artifacts.csv",3646,,"25978c5d6903e6e835c1aff6a9bc2e7552b85295e8d840d3dd65bbf9b1eb6b72"
"artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv",6949,,"e0d98178ede61b74353e3a654e7f1b53d7e1c915833a2cda74eea45ed02f383b"
"artifacts/12_manifests/preanalysis_comparison_artifacts.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/preanalysis_comparison_artifacts.csv",3639,,"f3c4bfbf120d2023c045b44e3c7c04c58bce1f8d11621956bca1e5ede90c5623"
"artifacts/12_manifests/mder_support_gate_artifacts.csv","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/mder_support_gate_artifacts.csv",4849,,"9ca9b97dac5efd9ec4e7b43a1fb2227b7a13cf98ac4b92318606c4874f9e460b"
