"route","file","unit","scope","kind","expression","target","dynamic","exists"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/03_coverage/light_chest_daily_coverage.csv"")","artifacts/03_coverage/light_chest_daily_coverage.csv",FALSE,TRUE
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/03_coverage/light_glasses_hourly_coverage.csv"")","artifacts/03_coverage/light_glasses_hourly_coverage.csv",FALSE,TRUE
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/03_coverage/light_chest_hourly_coverage.csv"")","artifacts/03_coverage/light_chest_hourly_coverage.csv",FALSE,TRUE
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/03_coverage/light_glasses_gap_runs.csv"")","artifacts/03_coverage/light_glasses_gap_runs.csv",FALSE,TRUE
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/03_coverage/light_chest_gap_runs.csv"")","artifacts/03_coverage/light_chest_gap_runs.csv",FALSE,TRUE
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/03_coverage/sample_flow.csv"")","artifacts/03_coverage/sample_flow.csv",FALSE,TRUE
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","read_stored_csv","READ_OR_INCLUDE","readr::read_csv(full_path, show_col_types = FALSE)","{path}",TRUE,FALSE
"notebooks/preparation/03_reference_profiles.qmd","notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/12_manifests/reference_profile_artifacts.csv"")","artifacts/12_manifests/reference_profile_artifacts.csv",FALSE,TRUE
"notebooks/preparation/03_reference_profiles.qmd","notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/04_reference_profiles/reference_profile_settings.csv"")","artifacts/04_reference_profiles/reference_profile_settings.csv",FALSE,TRUE
"notebooks/preparation/03_reference_profiles.qmd","notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/04_reference_profiles/reference_profile_input_provenance.csv"")","artifacts/04_reference_profiles/reference_profile_input_provenance.csv",FALSE,TRUE
"notebooks/preparation/03_reference_profiles.qmd","notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/04_reference_profiles/reference_profile_support.csv"")","artifacts/04_reference_profiles/reference_profile_support.csv",FALSE,TRUE
"notebooks/preparation/03_reference_profiles.qmd","notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/04_reference_profiles/timing_exceedance_distribution_support.csv"")","artifacts/04_reference_profiles/timing_exceedance_distribution_support.csv",FALSE,TRUE
"notebooks/preparation/03_reference_profiles.qmd","notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/04_reference_profiles/relevance_map_support.csv"")","artifacts/04_reference_profiles/relevance_map_support.csv",FALSE,TRUE
"notebooks/preparation/03_reference_profiles.qmd","notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/04_reference_profiles/reference_profiles.csv"")","artifacts/04_reference_profiles/reference_profiles.csv",FALSE,TRUE
"notebooks/preparation/03_reference_profiles.qmd","notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/04_reference_profiles/timing_exceedance_distributions.csv"")","artifacts/04_reference_profiles/timing_exceedance_distributions.csv",FALSE,TRUE
"notebooks/preparation/03_reference_profiles.qmd","notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/04_reference_profiles/metric_relevance_maps.csv"")","artifacts/04_reference_profiles/metric_relevance_maps.csv",FALSE,TRUE
"notebooks/preparation/03_reference_profiles.qmd","notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","readLines(absolute_path(""audit/decisions/preparation03_version_specific_verification.md""), warn = FALSE, encoding = ""UTF-8"")","audit/decisions/preparation03_version_specific_verification.md",FALSE,TRUE
"notebooks/preparation/03_reference_profiles.qmd","notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","readLines(absolute_path(""audit/findings/threshold_timing_zero_relevance_map.md""), warn = FALSE, encoding = ""UTF-8"")","audit/findings/threshold_timing_zero_relevance_map.md",FALSE,TRUE
"notebooks/preparation/03_reference_profiles.qmd","notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""audit/ledgers/finding_register.csv"")","audit/ledgers/finding_register.csv",FALSE,TRUE
"notebooks/preparation/03_reference_profiles.qmd","notebooks/preparation/03_reference_profiles.qmd","chunk_1","read_stored_csv","READ_OR_INCLUDE","readr::read_csv(full_path, show_col_types = FALSE)","{path}",TRUE,FALSE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","MANIFEST_READ_AND_MEMBER_HASH","check_manifest(""artifacts/12_manifests/metric_artifacts.csv"", ""Metric outputs"", current_metric_manifest_sha256)","artifacts/12_manifests/metric_artifacts.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","MANIFEST_READ_AND_MEMBER_HASH","check_manifest(""artifacts/12_manifests/state_support_gate_artifacts.csv"", ""Diary-period support gate"", current_state_manifest_sha256)","artifacts/12_manifests/state_support_gate_artifacts.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","MANIFEST_READ_AND_MEMBER_HASH","check_manifest(""artifacts/12_manifests/manuscript_prepared_data_artifacts.csv"", ""Gap-timing-unaware prepared data"", current_gap_manifest_sha256)","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(mder_audit_path)","artifacts/08_diagnostics/mder_METRIC-010/audit_manifest.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(gap_repair_manifest_path)","audit/reconciliation/mder_METRIC-010_gap_repair/gap_repair_evidence_manifest.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","FILE_IDENTITY_READ","check_file_hash(gap_repair_manifest_path, current_gap_repair_evidence_sha256)","audit/reconciliation/mder_METRIC-010_gap_repair/gap_repair_evidence_manifest.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(l10_zero_manifest_path)","audit/reconciliation/l10_METRIC-011/METRIC-011_evidence_manifest.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","FILE_IDENTITY_READ","check_file_hash(l10_zero_manifest_path, l10_zero_evidence_sha256)","audit/reconciliation/l10_METRIC-011/METRIC-011_evidence_manifest.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","FILE_IDENTITY_READ","check_file_hash(""artifacts/06_model_data/scenarios/manuscript_prepared_data/participant_day_metrics.rds"", current_gap_participant_day_rds_sha256)","artifacts/06_model_data/scenarios/manuscript_prepared_data/participant_day_metrics.rds",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","FILE_IDENTITY_READ","check_file_hash(""artifacts/06_model_data/scenarios/manuscript_prepared_data/mder_support.rds"", current_gap_support_rds_sha256)","artifacts/06_model_data/scenarios/manuscript_prepared_data/mder_support.rds",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","FILE_IDENTITY_READ","check_file_hash(""audit/decisions/l10_numerical_zero_normalization.md"", l10_zero_decision_sha256)","audit/decisions/l10_numerical_zero_normalization.md",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""config/metric_display_registry.csv"")","config/metric_display_registry.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/05_metrics/metric_derivation_settings.csv"")","artifacts/05_metrics/metric_derivation_settings.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/05_metrics/state_support_candidate_diagnostics.csv"")","artifacts/05_metrics/state_support_candidate_diagnostics.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/05_metrics/metric_state_interval_inputs.csv"")","artifacts/05_metrics/metric_state_interval_inputs.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/08_diagnostics/mder_METRIC-010/verification_summary.csv"")","artifacts/08_diagnostics/mder_METRIC-010/verification_summary.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/08_diagnostics/mder_METRIC-010/distribution_summary.csv"")","artifacts/08_diagnostics/mder_METRIC-010/distribution_summary.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/08_diagnostics/mder_METRIC-010/non_mder_invariance.csv"")","artifacts/08_diagnostics/mder_METRIC-010/non_mder_invariance.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""audit/reconciliation/mder_METRIC-010_gap_repair/gap_mder_summary.csv"")","audit/reconciliation/mder_METRIC-010_gap_repair/gap_mder_summary.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""audit/reconciliation/mder_METRIC-010_gap_repair/gap_mder_support_summary.csv"")","audit/reconciliation/mder_METRIC-010_gap_repair/gap_mder_support_summary.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""audit/reconciliation/mder_METRIC-010_gap_repair/gap_non_mder_invariance.csv"")","audit/reconciliation/mder_METRIC-010_gap_repair/gap_non_mder_invariance.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""audit/reconciliation/l10_METRIC-011/all_numerical_zero_reclassifications.csv"")","audit/reconciliation/l10_METRIC-011/all_numerical_zero_reclassifications.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""audit/reconciliation/l10_METRIC-011/positive_roundoff_reclassifications.csv"")","audit/reconciliation/l10_METRIC-011/positive_roundoff_reclassifications.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""audit/reconciliation/l10_METRIC-011/primary_scientific_cell_changes.csv"")","audit/reconciliation/l10_METRIC-011/primary_scientific_cell_changes.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""audit/reconciliation/l10_METRIC-011/invariance_summary.csv"")","audit/reconciliation/l10_METRIC-011/invariance_summary.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""audit/reconciliation/l10_METRIC-011/manifest_transition.csv"")","audit/reconciliation/l10_METRIC-011/manifest_transition.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/05_metrics/metrics_glasses_30_minute.csv"")","artifacts/05_metrics/metrics_glasses_30_minute.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/05_metrics/metrics_chest_30_minute.csv"")","artifacts/05_metrics/metrics_chest_30_minute.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/05_metrics/metrics_glasses_one_hour.csv"")","artifacts/05_metrics/metrics_glasses_one_hour.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/05_metrics/metrics_chest_one_hour.csv"")","artifacts/05_metrics/metrics_chest_one_hour.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/05_metrics/metrics_glasses_admissibility.csv"")","artifacts/05_metrics/metrics_glasses_admissibility.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/05_metrics/metrics_chest_admissibility.csv"")","artifacts/05_metrics/metrics_chest_admissibility.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/05_metrics/metrics_glasses_gap_diagnostics.csv"")","artifacts/05_metrics/metrics_glasses_gap_diagnostics.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/05_metrics/metrics_chest_gap_diagnostics.csv"")","artifacts/05_metrics/metrics_chest_gap_diagnostics.csv",FALSE,TRUE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","read_stored_csv","READ_OR_INCLUDE","readr::read_csv(full_path, show_col_types = FALSE, progress = FALSE)","{path}",TRUE,FALSE
"notebooks/preparation/04_metric_derivation.qmd","notebooks/preparation/04_metric_derivation.qmd","chunk_1","check_manifest","READ_OR_INCLUDE","read_stored_csv(path)","{path}",TRUE,FALSE
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/12_manifests/model_input_acquisition.csv"")","artifacts/12_manifests/model_input_acquisition.csv",FALSE,TRUE
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""config/model_input_availability.csv"")","config/model_input_availability.csv",FALSE,TRUE
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""config/model_input_source_pins.csv"")","config/model_input_source_pins.csv",FALSE,TRUE
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""config/site_sources.csv"")","config/site_sources.csv",FALSE,TRUE
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""config/site_display_registry.csv"")","config/site_display_registry.csv",FALSE,TRUE
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/12_manifests/pinned_downloads.csv"")","artifacts/12_manifests/pinned_downloads.csv",FALSE,TRUE
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/01_imported/model_inputs/object_audit.csv"")","artifacts/01_imported/model_inputs/object_audit.csv",FALSE,TRUE
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(""artifacts/01_imported/model_inputs/column_audit.csv"")","artifacts/01_imported/model_inputs/column_audit.csv",FALSE,TRUE
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","read_stored_csv","READ_OR_INCLUDE","readr::read_csv(full_path, show_col_types = FALSE, progress = FALSE)","{path}",TRUE,FALSE
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(registry_row$manifest)","artifacts/12_manifests/model_input_normalization.csv",FALSE,TRUE
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(registry_row$manifest)","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv",FALSE,TRUE
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(registry_row$manifest)","artifacts/12_manifests/site_solar_context_artifacts.csv",FALSE,TRUE
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(registry_row$manifest)","artifacts/06_model_data/temporal_provenance/artifact_manifest.csv",FALSE,TRUE
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(registry_row$manifest)","artifacts/12_manifests/base_model_data_artifacts.csv",FALSE,TRUE
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(registry_row$manifest)","artifacts/12_manifests/H01_model_data_artifacts.csv",FALSE,TRUE
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(registry_row$manifest)","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv",FALSE,TRUE
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_stored_csv(registry_row$manifest)","artifacts/12_manifests/preanalysis_comparison_artifacts.csv",FALSE,TRUE
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","FILE_IDENTITY_READ","check_file_hash(""artifacts/12_manifests/metric_artifacts.csv"", current_metric_manifest_sha256)","artifacts/12_manifests/metric_artifacts.csv",FALSE,TRUE
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","FILE_IDENTITY_READ","check_file_hash(""artifacts/08_diagnostics/mder_METRIC-010/audit_manifest.csv"", current_mder_audit_sha256)","artifacts/08_diagnostics/mder_METRIC-010/audit_manifest.csv",FALSE,TRUE
