"route","file","unit","scope","name","value"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","source_identity_check","{tibble::tibble(`Source files listed` = nrow(pinned_downloads), `Files present` = sum(source_exists), `Size checks` = sum(source_exists & source_bytes == pinned_downloads$bytes), `SHA-256 checks` = sum(source_exists & source_sha256 == pinned_downloads$sha256), `Retrieved during the accepted reuse run` = sum(pinned_downloads$downloaded %in% TRUE), Check = ifelse(all(source_exists & source_bytes == pinned_downloads$bytes & source_sha256 == pinned_downloads$sha256) && !any(pinned_downloads$downloaded %in%      TRUE), ""PASS"", ""FAIL""))}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","source_identity_display","{tibble::tibble(`Identity check` = c(""Fixed source files listed"", ""Files present"", ""Byte-size checks"", ""SHA-256 checks"", ""Files retrieved during the accepted reuse run"", ""Overall result""), `Stored outcome` = c(source_identity_check$`Source files listed`, source_identity_check$`Files present`, source_identity_check$`Size checks`, source_identity_check$`SHA-256 checks`, source_identity_check$`Retrieved during the accepted reuse run`, source_identity_check$Check))}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","site_registry","{read_stored_csv(""config/site_display_registry.csv"")}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","source_audit","{read_stored_csv(""artifacts/02_aligned/source_audit.csv"")}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","key_audit","{read_stored_csv(""artifacts/02_aligned/key_audit.csv"")}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","time_audit","{read_stored_csv(""artifacts/02_aligned/time_audit.csv"")}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","stream_epoch_audit","{read_stored_csv(""artifacts/02_aligned/stream_epoch_audit.csv"")}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","join_audit","{read_stored_csv(""artifacts/02_aligned/join_cardinality_audit.csv"")}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","state_conflict_audit","{read_stored_csv(""artifacts/02_aligned/state_conflict_audit.csv"")}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","state_interval_summary","{read_stored_csv(""artifacts/02_aligned/state_interval_summary.csv"")}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","state_interval_audit","{read_stored_csv(""artifacts/02_aligned/state_interval_audit.csv"")}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","saturation_audit","{read_stored_csv(""artifacts/02_aligned/saturation_audit.csv"")}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","sample_audit","{read_stored_csv(""artifacts/02_aligned/sample_audit.csv"")}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","dst_fold_audit","{read_stored_csv(""artifacts/02_aligned/dst_fold_audit.csv"")}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","source_identity","{dplyr::transmute(dplyr::arrange(dplyr::left_join(dplyr::summarise(dplyr::group_by(source_audit, .data$site, .data$location, .data$commit, .data$doi), `Files imported` = dplyr::n(), `Light placements` = paste(dplyr::recode(sort(.data$modality[grepl(""^light_"", .data$modality)]), light_glasses = ""Near-eye"", light_chest = ""Chest""), collapse = "", ""), .groups = ""drop""), site_registry, by = ""site"", relationship = ""one-to-one""), .data$display_order), Site = .data$display_name, `Recorded location` = .data$location,      `Fixed release` = paste0(""**DOI:** "", .data$doi, ""<br>**Revision:** "", substr(.data$commit, 1L, 10L)), .data$`Files imported`, .data$`Light placements`)}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","aggregation_regimes","{dplyr::transmute(dplyr::arrange(dplyr::summarise(dplyr::group_by(stream_epoch_audit, .data$stream_epoch_seconds, .data$expected_subepochs_per_minute), `Participant-device streams` = dplyr::n(), Sites = dplyr::n_distinct(.data$site), `One-minute rows` = sum(.data$minute_rows), .groups = ""drop""), .data$stream_epoch_seconds), `Original recording interval` = paste0(.data$stream_epoch_seconds, "" s""), `Expected readings per minute` = .data$expected_subepochs_per_minute, .data$`Participant-device streams`,      .data$Sites, .data$`One-minute rows`)}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","aligned_sample","{dplyr::filter(sample_audit, .data$stage == ""state_aligned_one_minute"")}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","placement_summary","{dplyr::select(dplyr::mutate(dplyr::summarise(dplyr::group_by(aligned_sample, .data$placement), Participants = sum(.data$participants), `Participant-days` = sum(.data$participant_days), `One-minute grid rows` = sum(.data$rows), `Grid hours` = sum(.data$rows)/60, `Valid melEDI minutes` = sum(.data$finite_medi), `Valid illuminance minutes` = sum(.data$finite_light), .groups = ""drop""), Placement = dplyr::recode(.data$placement, glasses = ""Near-eye"", chest = ""Chest"")), .data$Placement, dplyr::everything(),      -.data$placement)}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","placement_summary_display","{tidyr::pivot_wider(tidyr::pivot_longer(placement_summary, cols = -Placement, names_to = ""Measure"", values_to = ""Value""), names_from = Placement, values_from = Value)}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","site_sample","{dplyr::transmute(dplyr::arrange(dplyr::left_join(tidyr::pivot_wider(dplyr::select(aligned_sample, .data$site, .data$placement, .data$participants, .data$participant_days, minute_rows = .data$rows), names_from = .data$placement, values_from = c(.data$participants, .data$participant_days, .data$minute_rows), names_glue = ""{placement}_{.value}""), site_registry, by = ""site"", relationship = ""one-to-one""), .data$display_order), Site = .data$display_name, `Near-eye participants` = .data$glasses_participants,      `Near-eye participant-days` = .data$glasses_participant_days, `Near-eye minutes` = .data$glasses_minute_rows, `Chest participants` = .data$chest_participants, `Chest participant-days` = .data$chest_participant_days, `Chest minutes` = .data$chest_minute_rows)}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","state_interval_display","{dplyr::transmute(dplyr::arrange(dplyr::left_join(state_interval_summary, site_registry, by = ""site"", relationship = ""one-to-one""), .data$display_order), Site = .data$display_name, `Sleep intervals` = .data$sleep_intervals, `Sleep participants` = .data$sleep_participants, `Sleep entries reviewed` = .data$sleep_audit_rows, `Wear intervals` = .data$wear_intervals, `Wear participants` = .data$wear_participants, `Wear entries reviewed` = .data$wear_audit_rows)}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","state_outcomes","{dplyr::select(dplyr::mutate(dplyr::summarise(dplyr::group_by(state_conflict_audit, .data$placement), `One-minute rows` = sum(.data$rows), `Diary-defined sleep` = sum(.data$diary_sleep_minutes), `Sleep without a wear-log label` = sum(.data$diary_sleep_without_wear_label), `Wear log says off during sleep` = sum(.data$wear_off_during_diary_sleep), `Wear log says off while awake` = sum(.data$wear_off_outside_diary_sleep), `Minutes without a wear-log label` = sum(.data$wear_state_missing), `Bedside sleep minutes retained` = sum(.data$retained_bedside_sleep_minutes),      .groups = ""drop""), Placement = dplyr::recode(.data$placement, glasses = ""Near-eye"", chest = ""Chest"")), .data$Placement, dplyr::everything(), -.data$placement)}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","state_outcomes_display","{tidyr::pivot_wider(tidyr::pivot_longer(state_outcomes, cols = -Placement, names_to = ""Stored outcome"", values_to = ""Minutes""), names_from = Placement, values_from = Minutes)}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","saturation_summary","{dplyr::select(dplyr::mutate(dplyr::summarise(dplyr::group_by(saturation_audit, .data$placement), `Minutes at or above 100,000 lx melEDI` = sum(.data$saturated_minutes), `Affected participants` = sum(.data$affected_participants), `Affected participant-days` = sum(.data$affected_participant_days), `Lowest affected melEDI` = min(.data$minimum_saturated_medi, na.rm = TRUE), `Highest affected melEDI` = max(.data$maximum_saturated_medi, na.rm = TRUE), .groups = ""drop""), Placement = dplyr::recode(.data$placement,      glasses = ""Near-eye"", chest = ""Chest"")), .data$Placement, dplyr::everything(), -.data$placement)}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","validation_summary","Source-file identity | Participant-time identifiers | Native recording schedules | Sleep and wear matching | Repeated local clock times | State intervals requiring review | Accepted artifact identities | {nrow(pinned_downloads)} of {nrow(pinned_downloads)} local source files matched their recorded size and SHA-256; none was retrieved during the accepted reuse run | {sum(key_audit$key_is_unique)} of {nrow(key_audit)} stage-by-stream keys were unique; {sum(key_audit$missing_key_rows)} rows lacked a key | {sum(stream_epoch_audit$incomplete_native_minute_schedules)} one-minute schedules lacked an expected original reading | {sum(join_audit$cardinality_preserved)} of {nrow(join_audit)} site-placement joins retained every light row | {nrow(dst_fold_audit)} repeated wall-clock minutes were retained as distinct UTC instants | {nrow(state_interval_audit)} sleep-derived interval records were excluded from interval use and listed with a reason; no wear interval required review | {sum(manifest_summary$`Files listed`)} manifest entries passed existence, size, and SHA-256 checks | artifacts/12_manifests/pinned_downloads.csv | artifacts/02_aligned/key_audit.csv | artifacts/02_aligned/stream_epoch_audit.csv | artifacts/02_aligned/join_cardinality_audit.csv | artifacts/02_aligned/dst_fold_audit.csv | artifacts/02_aligned/state_interval_audit.csv | artifacts/12_manifests/import_alignment_artifacts.csv and state_interval_artifacts.csv"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","state_rules","Sleep diary | Wear log: off during diary-defined sleep | Wear log: off while awake | Wear log: sleep or site leave while awake | No wear-log label | melEDI at or above 100,000 lx | The interval from sleep preparation to wake is treated as sleep, with the start included and the end excluded. | The diary-defined sleep interval takes precedence for the measurement context. | This is treated as true non-wear. | The label is retained as provenance but does not by itself define non-wear. | Missing wear information is not converted into an off-body assumption. | The raw value and operating-limit flag are retained. | The measurement describes the bedside sleep environment and is retained. | The bedside sleep measurement is retained. | melEDI and illuminance are unavailable for analysis during that minute. | The recorded light values remain available if otherwise valid. | The recorded light values remain available if otherwise valid. | The analytical melEDI value is unavailable; illuminance is not removed solely by this rule."
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","script_map","{dplyr::select(dplyr::mutate(tibble::tribble(~Step, ~Producing_code, ~Reads_operation_and_output, 1L, ""scripts/pipeline/build_import_alignment.R<br>scripts/pipeline/import_sources.R"", ""Reads `config/site_sources.csv`, resolves each fixed repository revision and DOI, checks the local source-file fingerprint, and loads the named object. This is separate so source identity is established before any time or state transformation. **Outputs:** cached fixed source files plus `artifacts/02_aligned/source_audit.csv`."",      2L, ""scripts/pipeline/time_axes.R<br>scripts/pipeline/aggregation_coverage.R"", ""Reads the original logger records, preserves UTC as actual time and local clock time as wall time, infers each participant-device recording interval, and creates a one-minute value only when every expected original reading is present and finite. This is separate so temporal completeness is checked before diary or wear information can affect validity. **Outputs:** `artifacts/01_imported/minute/` and the time and recording-interval audits."",      3L, ""scripts/pipeline/state_alignment.R"", ""Reads the fixed sleep diaries and wear logs, checks interval bounds and overlap, and stores valid half-open intervals. Unusable entries are recorded rather than silently repaired. **Outputs:** `artifacts/02_aligned/state_intervals/`, `state_interval_audit.csv`, and `state_interval_summary.csv`."", 4L, ""scripts/pipeline/state_alignment.R<br>scripts/pipeline/state_interval_projection.R"", ""Matches the checked intervals to one-minute light rows without changing row cardinality, derives bedside-sleep, worn, and true non-wear contexts, and applies the melEDI operating limit. Kept separate from interval preparation so matching can be audited independently. **Outputs:** per-site and combined files under `artifacts/02_aligned/` plus state, join, saturation, and sample audits."",      5L, ""scripts/pipeline/verify_import_alignment_artifacts.R"", ""Reads the completed outputs and independently checks manifest identity, source-fingerprint propagation, unique keys, signal-validity flags, and the accepted placement totals. It does not rebuild data. **Output:** a pass/fail verification result; no scientific artifact is written.""), `Step and producing code` = paste0(""**"", .data$Step, ""**<br>"", wrap_provenance_path(.data$Producing_code))), .data$`Step and producing code`, `Reads, operation, separation, and output` = .data$Reads_operation_and_output)}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","handoff_artifacts","Combined near-eye one-minute data | Combined chest one-minute data | Site-specific sleep and wear intervals | Preparation 01 audits | Artifact inventories | artifacts/02_aligned/light_glasses_aligned.rds | artifacts/02_aligned/light_chest_aligned.rds | artifacts/02_aligned/state_intervals/ | artifacts/02_aligned/*.csv | artifacts/12_manifests/import_alignment_artifacts.csv and state_interval_artifacts.csv | Construct complete participant-day grids and assess coverage | Construct the complementary-placement grids and assess coverage separately | Assign known states to explicitly inserted missing-minute rows before calculating coverage | Trace source identity, time handling, joins, state decisions, operating-limit exclusions, and sample accounting | Confirm the exact files and digital fingerprints passed forward"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","TOP_LEVEL","environment_summary","{tibble::tibble(Component = c(""R"", ""Quarto profile"", ""Table package"", ""Identity check"", ""Scientific recomputation during render""), Value = c(paste(R.version$major, R.version$minor, sep = "".""), ""nathealth (HTML review render)"", paste0(""gt "", as.character(utils::packageVersion(""gt""))), ""File size and SHA-256 with digest"", ""None""))}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","read_stored_csv","full_path","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/{path}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","assert_columns","missing_columns","{setdiff(required, names(data))}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","prep_gt","output","{gt::tab_options(gt::sub_missing(gt::opt_row_striping(gt::gt(data, groupname_col = groupname_col)), missing_text = ""—""), table.font.size = gt::px(13), table.width = gt::pct(100), data_row.padding = gt::px(4), heading.align = ""left"", source_notes.font.size = gt::px(11))}"
"notebooks/preparation/01_import_state_alignment.qmd","notebooks/preparation/01_import_state_alignment.qmd","chunk_1","prep_gt","output","{gt::tab_source_note(output, gt::md(source_note))}"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","root","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","coverage_manifest","{read_stored_csv(""artifacts/12_manifests/coverage_artifacts.csv"")}"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","manifest_paths","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/{coverage_manifest$path}"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","manifest_exists","{file.exists(manifest_paths)}"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","manifest_bytes","{rep(NA_real_, length(manifest_paths))}"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","manifest_sha256","{rep(NA_character_, length(manifest_paths))}"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","manifest_summary","{tibble::tibble(`Files listed` = nrow(coverage_manifest), `Files present` = sum(manifest_exists), `Size checks` = sum(manifest_exists & manifest_bytes == coverage_manifest$bytes), `SHA-256 checks` = sum(manifest_exists & manifest_sha256 == coverage_manifest$sha256), Check = ifelse(all(manifest_exists & manifest_bytes == coverage_manifest$bytes & manifest_sha256 == coverage_manifest$sha256), ""PASS"", ""FAIL""))}"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","site_registry","{read_stored_csv(""config/site_display_registry.csv"")}"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","settings","{read_stored_csv(""artifacts/03_coverage/coverage_settings.csv"")}"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","daily","{dplyr::bind_rows(read_stored_csv(""artifacts/03_coverage/light_glasses_daily_coverage.csv""), read_stored_csv(""artifacts/03_coverage/light_chest_daily_coverage.csv""))}"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","hourly","{dplyr::bind_rows(read_stored_csv(""artifacts/03_coverage/light_glasses_hourly_coverage.csv""), read_stored_csv(""artifacts/03_coverage/light_chest_hourly_coverage.csv""))}"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","gap_runs","{dplyr::bind_rows(read_stored_csv(""artifacts/03_coverage/light_glasses_gap_runs.csv""), read_stored_csv(""artifacts/03_coverage/light_chest_gap_runs.csv""))}"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","sample_flow","{read_stored_csv(""artifacts/03_coverage/sample_flow.csv"")}"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","coverage_rules","Daily coverage | Hourly coverage | Coverage signal | Sleep-period denominator | Day-long flat-zero screen | Autumn clock change | At least 80% of 1,440 local-clock minutes: 1,152 valid melEDI minutes | At least 50% of 60 local-clock minutes: 30 valid melEDI minutes | Finite melEDI values | Diary-defined sleep remains in the complete 24-hour measurement cycle | Exclude an otherwise passing day only when every finite melEDI value is exactly 0 lx | Repeated local-clock minutes are combined only for the coverage decision | The participant-day remains available to later metric-specific checks. | The hour can support an hourly summary; a failed hour does not erase its observed minutes from daily or minute-based metrics. | Illuminance retains its own observed and missing values; a missing melEDI value does not remove an observed illuminance value. | Bedside sleep-environment measurements contribute to coverage. | Individual zero readings remain valid; the original day and an inclusive sensitivity flag remain stored. | Both real observations remain separate in actual time."
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","placement_labels","Near-eye | Chest"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","settings_display","{tidyr::pivot_wider(tidyr::pivot_longer(dplyr::select(dplyr::mutate(settings, Placement = unname(placement_labels[.data$placement])), .data$Placement, `Study sites` = .data$input_sites, `Input participants` = .data$input_participants, `Input participant-days` = .data$input_participant_days, `Actual-time rows before coverage` = .data$input_true_utc_minutes, `Actual-time rows after coverage` = .data$output_true_utc_minutes, `Hours passing` = .data$eligible_hours, `Hours failing` = .data$ineligible_hours,      `Days passing` = .data$eligible_days, `Days failing` = .data$ineligible_days, `All-zero days excluded` = .data$all_zero_medi_days_excluded, `Usable melEDI minutes` = .data$medi_eligible_true_utc_minutes, `Usable illuminance minutes` = .data$light_eligible_true_utc_minutes, `Repeated autumn clock minutes` = .data$dst_fold_wall_minutes), cols = -Placement, names_to = ""Stored outcome"", values_to = ""Value""), names_from = Placement, values_from = Value)}"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","site_day_summary","{dplyr::transmute(dplyr::arrange(dplyr::left_join(dplyr::summarise(dplyr::group_by(daily, .data$site, .data$position), `Participant-days` = dplyr::n(), `Days passing` = sum(.data$day_eligible), `Days failing` = sum(!.data$day_eligible), `Passing days (%)` = 100 * mean(.data$day_eligible), `All-zero days excluded` = sum(.data$day_all_zero_medi_excluded), `Days retained by direct daily rule` = sum(.data$day_eligible & !.data$day_eligible_after_hour), .groups = ""drop""), site_registry, by = ""site"", relationship = ""many-to-one""),      .data$display_order, .data$position), Site = .data$display_name, Placement = unname(placement_labels[.data$position]), .data$`Participant-days`, .data$`Days passing`, .data$`Days failing`, .data$`Passing days (%)`, .data$`All-zero days excluded`, .data$`Days retained by direct daily rule`)}"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","day_coverage_distribution","{tidyr::pivot_wider(tidyr::pivot_longer(dplyr::select(dplyr::mutate(dplyr::summarise(dplyr::group_by(daily, .data$position), Minimum = min(.data$day_valid_fraction_raw), `25th percentile` = stats::quantile(.data$day_valid_fraction_raw, 0.25, names = FALSE), Median = stats::median(.data$day_valid_fraction_raw), `75th percentile` = stats::quantile(.data$day_valid_fraction_raw, 0.75, names = FALSE), Maximum = max(.data$day_valid_fraction_raw), .groups = ""drop""), Placement = unname(placement_labels[.data$position])),      -.data$position), cols = -Placement, names_to = ""Daily valid-fraction summary"", values_to = ""Fraction""), names_from = Placement, values_from = Fraction)}"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","gap_labels","No one-minute record | Recorded signal unavailable | All finite melEDI values were 0 lx | Day below 80% valid melEDI"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","signal_labels","melEDI | Illuminance | Whole record"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","gap_summary","{dplyr::arrange(dplyr::transmute(dplyr::summarise(dplyr::group_by(gap_runs, .data$position, .data$gap_reason, .data$signal), `Continuous periods` = dplyr::n(), `Participant-days` = dplyr::n_distinct(paste(.data$site, .data$Id, .data$local_date)), `Local-clock minutes` = sum(.data$wall_minutes), `Longest period (minutes)` = max(.data$wall_minutes), .groups = ""drop""), Placement = unname(placement_labels[.data$position]), `Recorded reason` = unname(gap_labels[.data$gap_reason]), Signal = unname(signal_labels[.data$signal]),      .data$`Continuous periods`, .data$`Participant-days`, .data$`Local-clock minutes`, .data$`Longest period (minutes)`), .data$Placement, .data$`Recorded reason`, .data$Signal)}"
"notebooks/preparation/02_coverage_sample_flow.qmd","notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","stage_labels","All aligned one-minute rows | Rows with valid melEDI before coverage | Rows with valid illuminance before coverage | Rows retained when all-zero days are included | Rows in days that passed | Usable melEDI rows after coverage | Usable illuminance rows after coverage | Rows in hours that support hourly summaries | Rows retained by the hour-screened comparison"
