"file","unit","outer_scope","name","node","start_line","expression"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","absolute_path","11",21,"function(path) {
    ifelse(grepl(""^/"", path), path, file.path(root, path))
}"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","read_stored_csv","12",21,"function(path) {
    full_path <- absolute_path(path)
    stopifnot(file.exists(full_path))
    readr::read_csv(full_path, show_col_types = FALSE)
}"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","assert_columns","13",21,"function(data, required, label) {
    missing_columns <- setdiff(required, names(data))
    if (length(missing_columns) > 0L) {
        stop(label, "" is missing required columns: "", paste(missing_columns, collapse = "", ""))
    }
    invisible(data)
}"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","prep_gt","14",21,"function(data, source_note = NULL, groupname_col = NULL) {
    output <- gt::tab_options(gt::sub_missing(gt::opt_row_striping(gt::gt(data, groupname_col = groupname_col)), missing_text = ""—""), table.font.size = gt::px(13), table.width = gt::pct(100), data_row.padding = gt::px(4), heading.align = ""left"", source_notes.font.size = gt::px(11))
    if (!is.null(source_note)) {
        output <- gt::tab_source_note(output, gt::md(source_note))
    }
    output
}"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","wrap_provenance_path","15",21,"function(path) {
    gsub(""/"", ""/<wbr>"", path, fixed = TRUE)
}"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","wrap_hash","16",21,"function(value) {
    gsub(""(.{8})"", ""\\1​"", value, perl = TRUE)
}"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","absolute_path","11",21,"function(path) {
    ifelse(grepl(""^/"", path), path, file.path(root, path))
}"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","relative_path","12",21,"function(path) {
    sub(paste0(""^"", root, ""/""), """", path)
}"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","read_stored_csv","13",21,"function(path) {
    full_path <- absolute_path(path)
    stopifnot(file.exists(full_path))
    readr::read_csv(full_path, show_col_types = FALSE, progress = FALSE)
}"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","assert_columns","14",21,"function(data, required, label) {
    missing_columns <- setdiff(required, names(data))
    if (length(missing_columns) > 0L) {
        stop(label, "" is missing required columns: "", paste(missing_columns, collapse = "", ""))
    }
    invisible(data)
}"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","prep_gt","15",21,"function(data, source_note = NULL, groupname_col = NULL) {
    output <- gt::tab_options(gt::sub_missing(gt::opt_row_striping(gt::gt(data, groupname_col = groupname_col)), missing_text = ""—""), table.font.size = gt::px(13), table.width = gt::pct(100), data_row.padding = gt::px(4), heading.align = ""left"", source_notes.font.size = gt::px(11))
    if (!is.null(source_note)) {
        output <- gt::tab_source_note(output, gt::md(source_note))
    }
    output
}"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","wrap_provenance_path","16",21,"function(path) {
    gsub(""/"", ""/<wbr>"", path, fixed = TRUE)
}"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","wrap_hash","17",21,"function(value) {
    gsub(""(.{8})"", ""\\1​"", value, perl = TRUE)
}"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","placement_label","18",21,"function(value) {
    dplyr::recode(value, glasses = ""Near-eye"", chest = ""Chest"")
}"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","format_integer","19",21,"function(value) {
    scales::comma(value, accuracy = 1)
}"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","format_count_fraction","20",21,"function(calculated, possible) {
    paste0(format_integer(calculated), "" / "", format_integer(possible), "" ("", scales::percent(calculated/possible, accuracy = 0.1), "")"")
}"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","check_manifest","21",21,"function(path, family, expected_sha256) {
    manifest_path <- absolute_path(path)
    manifest <- read_stored_csv(path)
    assert_columns(manifest, c(""path"", ""sha256"", ""bytes"", ""producer"", ""artifact_type""), paste(family, ""manifest""))
    manifest_sha256 <- digest::digest(file = manifest_path, algo = ""sha256"")
    stopifnot(identical(manifest_sha256, expected_sha256))
    listed_paths <- absolute_path(manifest$path)
    present <- file.exists(listed_paths)
    current_bytes <- rep(NA_real_, length(listed_paths))
    current_sha256 <- rep(NA_character_, length(listed_paths))
    current_bytes[present] <- file.info(listed_paths[present])$size
    current_sha256[present] <- vapply(listed_paths[present], function(file) digest::digest(file = file, algo = ""sha256""), character(1))
    summary <- tibble::tibble(Family = family, `Manifest path` = path, `Manifest SHA-256` = manifest_sha256, `Files listed` = nrow(manifest), `Files present` = sum(present), `Size checks` = sum(present & current_bytes == manifest$bytes), `SHA-256 checks` = sum(present & current_sha256 == manifest$sha256), Check = ifelse(all(present & current_bytes == manifest$bytes & current_sha256 == manifest$sha256), ""PASS"", ""FAIL""))
    stopifnot(summary$Check == ""PASS"")
    list(data = manifest, summary = summary)
}"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","check_file_hash","22",21,"function(path, expected_sha256) {
    observed <- digest::digest(file = absolute_path(path), algo = ""sha256"")
    stopifnot(identical(observed, expected_sha256))
    observed
}"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","path_hash_markdown","137",21,"function(path, sha256) {
    paste0(wrap_provenance_path(relative_path(path)), ""<br>SHA-256: "", wrap_hash(sha256))
}"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","output_file_lines","143",21,"function(types) {
    selected <- dplyr::arrange(dplyr::filter(metric_manifest, .data$artifact_type %in% types), .data$placement, .data$path)
    paste(wrap_provenance_path(relative_path(selected$path)), collapse = ""<br>"")
}"
"notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","absolute_path","10",20,"function(path) {
    ifelse(grepl(""^/"", path), path, file.path(root, path))
}"
"notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","relative_path","11",20,"function(path) {
    sub(paste0(""^"", root, ""/""), """", path)
}"
"notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","read_stored_csv","12",20,"function(path) {
    full_path <- absolute_path(path)
    stopifnot(file.exists(full_path))
    readr::read_csv(full_path, show_col_types = FALSE, progress = FALSE)
}"
"notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","assert_columns","13",20,"function(data, required, label) {
    missing_columns <- setdiff(required, names(data))
    if (length(missing_columns) > 0L) {
        stop(label, "" is missing required columns: "", paste(missing_columns, collapse = "", ""))
    }
    invisible(data)
}"
"notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","prep_gt","14",20,"function(data, source_note = NULL, groupname_col = NULL) {
    output <- gt::tab_options(gt::sub_missing(gt::opt_row_striping(gt::gt(data, groupname_col = groupname_col)), missing_text = ""—""), table.font.size = gt::px(13), table.width = gt::pct(100), data_row.padding = gt::px(4), heading.align = ""left"", source_notes.font.size = gt::px(11))
    if (!is.null(source_note)) {
        output <- gt::tab_source_note(output, gt::md(source_note))
    }
    output
}"
"notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","wrap_provenance_path","15",20,"function(path) {
    gsub(""/"", ""/<wbr>"", path, fixed = TRUE)
}"
"notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","wrap_hash","16",20,"function(value) {
    gsub(""(.{8})"", ""\\1​"", value, perl = TRUE)
}"
"notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","use_reader_site_names","17",20,"function(data) {
    dplyr::mutate(data, dplyr::across(where(is.character), ~gsub(""\\bTUM\\b"", ""Munich (DE)"", .x, perl = TRUE)))
}"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","absolute_path","11",21,"function(path) {
    ifelse(grepl(""^/"", path), path, file.path(root, path))
}"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","read_stored_csv","12",21,"function(path) {
    full_path <- absolute_path(path)
    stopifnot(file.exists(full_path))
    readr::read_csv(full_path, show_col_types = FALSE)
}"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","read_stored_rds","13",21,"function(path) {
    full_path <- absolute_path(path)
    stopifnot(file.exists(full_path))
    readRDS(full_path)
}"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","assert_columns","14",21,"function(data, required, label) {
    missing_columns <- setdiff(required, names(data))
    if (length(missing_columns) > 0L) {
        stop(label, "" is missing required columns: "", paste(missing_columns, collapse = "", ""))
    }
    invisible(data)
}"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","prep_gt","15",21,"function(data, source_note = NULL, groupname_col = NULL) {
    output <- gt::tab_options(gt::sub_missing(gt::opt_row_striping(gt::gt(data, groupname_col = groupname_col)), missing_text = ""—""), table.font.size = gt::px(13), table.width = gt::pct(100), data_row.padding = gt::px(4), heading.align = ""left"", source_notes.font.size = gt::px(11))
    if (!is.null(source_note)) {
        output <- gt::tab_source_note(output, gt::md(source_note))
    }
    output
}"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","wrap_hash","16",21,"function(value) {
    gsub(""(.{8})"", ""\\1​"", value, perl = TRUE)
}"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","wrap_provenance_path","17",21,"function(path) {
    gsub(""/"", ""/<wbr>"", path, fixed = TRUE)
}"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","check_file_hash","18",21,"function(path, expected_sha256) {
    observed <- digest::digest(file = absolute_path(path), algo = ""sha256"")
    stopifnot(identical(observed, expected_sha256))
    observed
}"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","check_evidence_manifest","19",21,"function(path, expected_sha256, family) {
    manifest <- read_stored_csv(path)
    assert_columns(manifest, c(""path"", ""sha256"", ""bytes"", ""producer"", ""r_version"", ""status""), family)
    check_file_hash(path, expected_sha256)
    listed_paths <- absolute_path(manifest$path)
    present <- file.exists(listed_paths)
    actual_bytes <- rep(NA_real_, length(listed_paths))
    actual_sha256 <- rep(NA_character_, length(listed_paths))
    actual_bytes[present] <- file.info(listed_paths[present])$size
    actual_sha256[present] <- vapply(listed_paths[present], function(file) digest::digest(file = file, algo = ""sha256""), character(1))
    stopifnot(all(manifest$r_version == ""4.6.1""), all(manifest$status == ""PASS""), all(present), all(actual_bytes == manifest$bytes), all(actual_sha256 == manifest$sha256))
    list(data = manifest, summary = tibble::tibble(stage = family, `Manifest SHA-256` = expected_sha256, `Files listed` = nrow(manifest), `Files present` = sum(present), `Size checks` = sum(actual_bytes == manifest$bytes), `SHA-256 checks` = sum(actual_sha256 == manifest$sha256), Check = ""PASS""))
}"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","count_participant_days","128",21,"function(data, day_type) {
    nrow(dplyr::distinct(dplyr::filter(data, .data$local_day_type == day_type), .data$site, .data$Id, .data$local_date))
}"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","summarise_grid","134",21,"function(data, prefix) {
    output <- dplyr::summarise(dplyr::group_by(data, .data$site), participants = dplyr::n_distinct(.data$Id), participant_days = dplyr::n_distinct(paste(.data$Id, .data$local_date)), grid_rows = dplyr::n(), admissible_rows = sum(.data$bin_admissible %in% TRUE), .groups = ""drop"")
    names(output)[-1] <- paste(prefix, names(output)[-1], sep = ""_"")
    output
}"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","summarise_availability","139",21,"function(metric_column, placement_label) {
    metric_participants <- participant_availability[[metric_column]] %in% TRUE
    matching_counts <- vapply(unname(modality_columns), function(column) {
        sum(participant_availability[[column]][metric_participants] %in% TRUE)
    }, integer(1))
    tibble::tibble(Placement = placement_label, `Questionnaire or diary input` = names(modality_columns), `Participants with light metrics` = sum(metric_participants), `Participants with matching input` = matching_counts, `Participants without matching input` = sum(metric_participants) - matching_counts)
}"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","make_h01_sample","145",21,"function(sample_flow, metric_contract) {
    assert_columns(sample_flow, c(""placement"", ""scenario"", ""metric_order"", ""metric_id"", ""stage"", ""scope"", ""model_observations"", ""participants"", ""contributing_participant_days"", ""metric_support_valid_hours"", ""sites""), ""H01 sample-flow file"")
    assert_columns(metric_contract, c(""metric_id"", ""manuscript_name""), ""H01 metric contract"")
    output <- dplyr::transmute(dplyr::arrange(dplyr::left_join(dplyr::filter(sample_flow, .data$placement == ""glasses"", .data$scenario == ""all_available"", .data$stage == ""metric_estimable"", .data$scope == ""overall""), dplyr::select(metric_contract, .data$metric_id, .data$manuscript_name), by = ""metric_id"", relationship = ""many-to-one""), .data$metric_order), Metric = .data$manuscript_name, Participants = .data$participants, `Rows in prepared frame` = .data$model_observations, `Contributing participant-days` = .data$contributing_participant_days, 
        `Valid measurement hours` = .data$metric_support_valid_hours, Sites = .data$sites)
    stopifnot(nrow(output) == 17L)
    output
}"
"notebooks/preparation/07_example_days.qmd","chunk_1","TOP_LEVEL","absolute_path","10",21,"function(path) {
    ifelse(grepl(""^/"", path), path, file.path(root, path))
}"
"notebooks/preparation/07_example_days.qmd","chunk_1","TOP_LEVEL","read_stored_csv","11",21,"function(path) {
    full_path <- absolute_path(path)
    stopifnot(file.exists(full_path))
    readr::read_csv(full_path, show_col_types = FALSE, progress = FALSE)
}"
"notebooks/preparation/07_example_days.qmd","chunk_1","TOP_LEVEL","assert_columns","12",21,"function(data, required, label) {
    missing_columns <- setdiff(required, names(data))
    if (length(missing_columns) > 0L) {
        stop(label, "" is missing required columns: "", paste(missing_columns, collapse = "", ""))
    }
    invisible(data)
}"
"notebooks/preparation/07_example_days.qmd","chunk_1","TOP_LEVEL","file_sha256","13",21,"function(path) {
    digest::digest(file = absolute_path(path), algo = ""sha256"")
}"
"notebooks/preparation/07_example_days.qmd","chunk_1","TOP_LEVEL","prep_gt","14",21,"function(data, source_note = NULL) {
    output <- gt::tab_options(gt::sub_missing(gt::opt_row_striping(gt::gt(data)), missing_text = ""—""), table.font.size = gt::px(13), table.width = gt::pct(100), data_row.padding = gt::px(4), heading.align = ""left"", source_notes.font.size = gt::px(11))
    if (!is.null(source_note)) {
        output <- gt::tab_source_note(output, gt::md(source_note))
    }
    output
}"
"notebooks/preparation/07_example_days.qmd","chunk_1","TOP_LEVEL","wrap_path","15",21,"function(value) {
    gsub(""/"", ""/​"", value, fixed = TRUE)
}"
"notebooks/preparation/07_example_days.qmd","chunk_1","TOP_LEVEL","wrap_hash","16",21,"function(value) {
    gsub(""(.{8})"", ""\\1​"", value, perl = TRUE)
}"
"notebooks/preparation/07_example_days.qmd","chunk_1","TOP_LEVEL","format_minutes","17",21,"function(value) {
    paste0(scales::comma(value, accuracy = 1), "" min"")
}"
"notebooks/preparation/07_example_days.qmd","chunk_1","TOP_LEVEL","evidence_pair_matches","32",21,"function(check_id, value) {
    evidence_row <- dplyr::filter(equivalence_evidence, .data$check_id == .env$check_id)
    nrow(evidence_row) == 1L && identical(evidence_row$expected[[1]], value) && identical(evidence_row$observed[[1]], value)
}"
"notebooks/preparation/07_example_days.qmd","chunk_1","TOP_LEVEL","make_showcase_plot","83",21,"function(sites, show_legend = FALSE) {
    display_data <- dplyr::filter(plot_data, .data$site %in% sites)
    display_night <- dplyr::filter(civil_night, .data$site %in% sites)
    ggplot2::ggplot(display_data) + ggplot2::geom_rect(data = display_night, ggplot2::aes(xmin = .data$xmin, xmax = .data$xmax, ymin = -Inf, ymax = Inf), inherit.aes = FALSE, fill = ""#244B78"", alpha = 0.1) + ggplot2::geom_tile(ggplot2::aes(x = .data$clock_minute, y = -0.25, fill = .data$state_display), width = 1.05, height = 0.5) + ggplot2::geom_step(ggplot2::aes(x = .data$clock_minute, y = .data$brown_reference_lx, group = .data$site), colour = ""#555555"", linewidth = 0.45, linetype = ""22"", alpha = 0.9) + 
        ggplot2::geom_line(ggplot2::aes(x = .data$clock_minute, y = .data$melEDI_lx, group = interaction(.data$site, .data$observed_run)), colour = ""#202020"", linewidth = 0.3, na.rm = TRUE) + ggplot2::geom_point(ggplot2::aes(x = .data$clock_minute, y = .data$melEDI_lx), colour = ""#202020"", size = 0.22, alpha = 0.65, na.rm = TRUE) + ggplot2::facet_wrap(ggplot2::vars(.data$panel_label), nrow = 1, drop = TRUE) + ggplot2::scale_x_continuous(breaks = seq(0, 1200, by = 240), labels = sprintf(""%02d:00"", 
        seq(0, 20, by = 4)), limits = c(0, 1440), expand = c(0, 0)) + ggplot2::scale_y_continuous(trans = LightLogR::symlog_trans(base = 10, thr = 1, scale = 1), breaks = c(0, 1, 10, 250, 1000, 10000, 1e+05), labels = scales::label_number(big.mark = "" "", accuracy = 1), expand = ggplot2::expansion(mult = c(0.01, 0.03))) + ggplot2::scale_fill_manual(values = state_colours, breaks = names(state_colours), name = ""Diary period and declared non-wear"") + ggplot2::coord_cartesian(ylim = c(-0.5, 1e+05)) + 
        ggplot2::labs(x = ""Local clock time"", y = ""melEDI (lx; one-minute values)"") + ggplot2::guides(fill = ggplot2::guide_legend(nrow = 1, byrow = TRUE)) + ggplot2::theme_minimal(base_size = 10.5) + ggplot2::theme(legend.position = if (show_legend) 
        ""bottom""
    else ""none"", legend.title = ggplot2::element_text(size = 10), legend.text = ggplot2::element_text(size = 10), strip.background = ggplot2::element_rect(fill = ""#F3F4F6"", colour = ""#D1D5DB"", linewidth = 0.4), strip.text = ggplot2::element_text(size = 10, face = ""bold"", lineheight = 1.05, margin = ggplot2::margin(4, 3, 4, 3)), axis.text = ggplot2::element_text(size = 10), axis.title = ggplot2::element_text(size = 10), panel.grid.minor = ggplot2::element_blank(), panel.spacing = grid::unit(8, ""pt""), 
        plot.margin = ggplot2::margin(5, 7, 5, 5, ""pt""))
}"
"notebooks/descriptives.qmd","chunk_1","TOP_LEVEL","find_descriptive_root","1",37,"function(start = getwd()) {
    current <- normalizePath(start, winslash = ""/"", mustWork = TRUE)
    repeat {
        if (all(file.exists(file.path(current, c(""_quarto.yml"", ""renv.lock""))))) {
            return(current)
        }
        parent <- dirname(current)
        if (identical(parent, current)) {
            stop(""Could not locate the descriptive project root"")
        }
        current <- parent
    }
}"
"notebooks/descriptives.qmd","chunk_1","TOP_LEVEL","read_descriptive_csv","5",37,"function(...) {
    readr::read_csv(file.path(root, ...), show_col_types = FALSE, progress = FALSE)
}"
"notebooks/descriptives.qmd","chunk_1","TOP_LEVEL","get_alt","15",37,"function(figure_id) {
    figure_alt$short_alt_text[match(figure_id, figure_alt$figure_id)]
}"
"notebooks/descriptives.qmd","chunk_1","TOP_LEVEL","include_descriptive_figure","16",37,"function(filename) {
    source_path <- file.path(root, ""artifacts"", ""10_figures"", ""descriptives"", filename)
    input_file <- knitr::current_input(dir = TRUE)
    if (!length(input_file) || !nzchar(input_file)) {
        stop(""Cannot resolve the source document path for a descriptive figure"")
    }
    source_relative_path <- xfun::relative_path(source_path, dirname(input_file), error = FALSE)
    knitr::include_graphics(source_relative_path, rel_path = FALSE, error = FALSE)
}"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","read_stage3","13",17,"function(name) {
    read_csv(file.path(table_root, paste0(name, "".csv"")), show_col_types = FALSE, progress = FALSE)
}"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","read_source","14",17,"function(name) {
    read_csv(file.path(source_root, paste0(name, "".csv"")), show_col_types = FALSE, progress = FALSE)
}"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","display_run","41",17,"function(run_id) {
    recode(run_id, main__glasses__all_available = ""Near eye: all available"", main__chest__all_available = ""Chest: all available"", main__glasses__paired_common_sample = ""Near eye: matched sample"", main__chest__paired_common_sample = ""Chest: matched sample"", manuscript_prepared_data__glasses__all_available = ""Gap-timing-unaware dataset: near eye, all available"", manuscript_prepared_data__chest__all_available = ""Gap-timing-unaware dataset: chest, all available"", manuscript_prepared_data__glasses__paired_common_sample = ""Gap-timing-unaware dataset: near eye, matched sample"", 
        manuscript_prepared_data__chest__paired_common_sample = ""Gap-timing-unaware dataset: chest, matched sample"")
}"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","format_p","42",17,"function(value) {
    nh_format_p_value(value)
}"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","format_number","43",17,"function(value, digits = 2) {
    ifelse(is.finite(value), formatC(value, format = ""f"", digits = digits), ""—"")
}"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","format_effect_ci","44",17,"function(estimate, conf_low, conf_high, effect_type, display_unit) {
    output <- rep(""—"", length(estimate))
    finite <- is.finite(estimate) & is.finite(conf_low) & is.finite(conf_high)
    multiplicative <- finite & effect_type %in% c(""ratio"", ""odds_ratio"")
    output[multiplicative] <- paste0(""×"", formatC(estimate[multiplicative], format = ""f"", digits = 2), "" ["", formatC(conf_low[multiplicative], format = ""f"", digits = 2), ""–"", formatC(conf_high[multiplicative], format = ""f"", digits = 2), ""]"")
    additive <- finite & !multiplicative
    unit_suffix <- case_when(display_unit[additive] == ""clock time"" ~ "" h"", display_unit[additive] %in% c(""h"", ""lx"", ""lx·h"") ~ paste0("" "", display_unit[additive]), TRUE ~ """")
    output[additive] <- paste0(formatC(estimate[additive], format = ""f"", digits = 2), "" ["", formatC(conf_low[additive], format = ""f"", digits = 2), ""–"", formatC(conf_high[additive], format = ""f"", digits = 2), ""]"", unit_suffix)
    output
}"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","format_r2","45",17,"function(estimate, conf_low, conf_high) {
    output <- rep(""—"", length(estimate))
    finite_estimate <- is.finite(estimate)
    finite_interval <- finite_estimate & is.finite(conf_low) & is.finite(conf_high)
    output[finite_estimate] <- paste0(formatC(100 * estimate[finite_estimate], format = ""f"", digits = 1), ""%"")
    output[finite_interval] <- paste0(formatC(100 * estimate[finite_interval], format = ""f"", digits = 1), ""% ["", formatC(100 * conf_low[finite_interval], format = ""f"", digits = 1), ""–"", formatC(100 * conf_high[finite_interval], format = ""f"", digits = 1), ""]"")
    output
}"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","format_statistic","46",17,"function(statistic, df) {
    paste0(format_number(statistic), "" (df "", format_number(df, digits = 0), "")"")
}"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","h01_gt","47",17,"function(data, ...) {
    tab_options(opt_row_striping(gt(data, ...)), table.font.size = px(12), data_row.padding = px(4), heading.align = ""left"", table.width = pct(100), row_group.font.weight = ""600"", source_notes.font.size = px(10))
}"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","formula_display","48",17,"function(formulas, model_unit = NULL) {
    output <- tibble(Model = str_to_sentence(str_replace_all(names(formulas), ""_"", "" "")), Formula = vapply(formulas, function(value) paste(deparse(value, width.cutoff = 500L), collapse = "" ""), character(1)))
    if (!is.null(model_unit)) {
        output <- mutate(output, `Model unit` = model_unit, .before = 1)
    }
    output
}"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","formula_gt","49",17,"function(data) {
    tab_source_note(cols_width(h01_gt(data), any_of(""Model unit"") ~ px(150), Model ~ px(210), Formula ~ px(700)), md(""These strings are produced directly from the evaluated R formula objects; the transient R environments are intentionally not printed.""))
}"
