"file","unit","scope","node","start_line","call","expression","eligible_unit","context","route"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","74/3/3/6/2",21,"utils::packageVersion","utils::packageVersion(""readr"")",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","1",21,"library","library(digest)",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","2",21,"library","library(dplyr)",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","3",21,"library","library(ggplot2)",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","4",21,"library","library(gt)",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","5",21,"library","library(readr)",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","6",21,"library","library(scales)",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","7",21,"library","library(tibble)",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","8",21,"library","library(tidyr)",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","9/3/2",21,"Sys.getenv","Sys.getenv(""QUARTO_PROJECT_DIR"")",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","1",20,"library","library(digest)",TRUE,"notebooks/preparation/05_model_input_acquisition.qmd::TOP_LEVEL","notebooks/preparation/05_model_input_acquisition.qmd"
"notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","2",20,"library","library(dplyr)",TRUE,"notebooks/preparation/05_model_input_acquisition.qmd::TOP_LEVEL","notebooks/preparation/05_model_input_acquisition.qmd"
"notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","3",20,"library","library(gt)",TRUE,"notebooks/preparation/05_model_input_acquisition.qmd::TOP_LEVEL","notebooks/preparation/05_model_input_acquisition.qmd"
"notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","4",20,"library","library(readr)",TRUE,"notebooks/preparation/05_model_input_acquisition.qmd::TOP_LEVEL","notebooks/preparation/05_model_input_acquisition.qmd"
"notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","5",20,"library","library(scales)",TRUE,"notebooks/preparation/05_model_input_acquisition.qmd::TOP_LEVEL","notebooks/preparation/05_model_input_acquisition.qmd"
"notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","6",20,"library","library(tibble)",TRUE,"notebooks/preparation/05_model_input_acquisition.qmd::TOP_LEVEL","notebooks/preparation/05_model_input_acquisition.qmd"
"notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","7",20,"library","library(tidyr)",TRUE,"notebooks/preparation/05_model_input_acquisition.qmd::TOP_LEVEL","notebooks/preparation/05_model_input_acquisition.qmd"
"notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","8/3/2",20,"Sys.getenv","Sys.getenv(""QUARTO_PROJECT_DIR"")",TRUE,"notebooks/preparation/05_model_input_acquisition.qmd::TOP_LEVEL","notebooks/preparation/05_model_input_acquisition.qmd"
"notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","27/3",20,"digest::digest","digest::digest(file = absolute_path(""config/model_input_source_pins.csv""), algo = ""sha256"")",TRUE,"notebooks/preparation/05_model_input_acquisition.qmd::TOP_LEVEL","notebooks/preparation/05_model_input_acquisition.qmd"
"notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","31/3",20,"read_stored_csv","read_stored_csv(""config/model_input_source_pins.csv"")",TRUE,"notebooks/preparation/05_model_input_acquisition.qmd::TOP_LEVEL","notebooks/preparation/05_model_input_acquisition.qmd"
"notebooks/preparation/05_model_input_acquisition.qmd","chunk_1","TOP_LEVEL","32/3",20,"read_stored_csv","read_stored_csv(""config/site_sources.csv"")",TRUE,"notebooks/preparation/05_model_input_acquisition.qmd::TOP_LEVEL","notebooks/preparation/05_model_input_acquisition.qmd"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","1",21,"library","library(digest)",TRUE,"notebooks/preparation/06_model_ready_datasets.qmd::TOP_LEVEL","notebooks/preparation/06_model_ready_datasets.qmd"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","2",21,"library","library(dplyr)",TRUE,"notebooks/preparation/06_model_ready_datasets.qmd::TOP_LEVEL","notebooks/preparation/06_model_ready_datasets.qmd"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","3",21,"library","library(ggplot2)",TRUE,"notebooks/preparation/06_model_ready_datasets.qmd::TOP_LEVEL","notebooks/preparation/06_model_ready_datasets.qmd"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","4",21,"library","library(gt)",TRUE,"notebooks/preparation/06_model_ready_datasets.qmd::TOP_LEVEL","notebooks/preparation/06_model_ready_datasets.qmd"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","5",21,"library","library(readr)",TRUE,"notebooks/preparation/06_model_ready_datasets.qmd::TOP_LEVEL","notebooks/preparation/06_model_ready_datasets.qmd"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","6",21,"library","library(scales)",TRUE,"notebooks/preparation/06_model_ready_datasets.qmd::TOP_LEVEL","notebooks/preparation/06_model_ready_datasets.qmd"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","7",21,"library","library(tibble)",TRUE,"notebooks/preparation/06_model_ready_datasets.qmd::TOP_LEVEL","notebooks/preparation/06_model_ready_datasets.qmd"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","8",21,"library","library(tidyr)",TRUE,"notebooks/preparation/06_model_ready_datasets.qmd::TOP_LEVEL","notebooks/preparation/06_model_ready_datasets.qmd"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","9/3/2",21,"Sys.getenv","Sys.getenv(""QUARTO_PROJECT_DIR"")",TRUE,"notebooks/preparation/06_model_ready_datasets.qmd::TOP_LEVEL","notebooks/preparation/06_model_ready_datasets.qmd"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","124/3",21,"read_stored_rds","read_stored_rds(""artifacts/06_model_data/temporal_provenance/true_utc_source_bins.rds"")",TRUE,"notebooks/preparation/06_model_ready_datasets.qmd::TOP_LEVEL","notebooks/preparation/06_model_ready_datasets.qmd"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","153/3",21,"read_stored_csv","read_stored_csv(figure_source_path)",TRUE,"notebooks/preparation/06_model_ready_datasets.qmd::TOP_LEVEL","notebooks/preparation/06_model_ready_datasets.qmd"
"notebooks/preparation/06_model_ready_datasets.qmd","chunk_1","TOP_LEVEL","171/3/3/4/3/2",21,"utils::packageVersion","utils::packageVersion(""gt"")",TRUE,"notebooks/preparation/06_model_ready_datasets.qmd::TOP_LEVEL","notebooks/preparation/06_model_ready_datasets.qmd"
"notebooks/preparation/07_example_days.qmd","chunk_1","TOP_LEVEL","1",21,"library","library(digest)",TRUE,"notebooks/preparation/07_example_days.qmd::TOP_LEVEL","notebooks/preparation/07_example_days.qmd"
"notebooks/preparation/07_example_days.qmd","chunk_1","TOP_LEVEL","2",21,"library","library(dplyr)",TRUE,"notebooks/preparation/07_example_days.qmd::TOP_LEVEL","notebooks/preparation/07_example_days.qmd"
"notebooks/preparation/07_example_days.qmd","chunk_1","TOP_LEVEL","3",21,"library","library(ggplot2)",TRUE,"notebooks/preparation/07_example_days.qmd::TOP_LEVEL","notebooks/preparation/07_example_days.qmd"
"notebooks/preparation/07_example_days.qmd","chunk_1","TOP_LEVEL","4",21,"library","library(gt)",TRUE,"notebooks/preparation/07_example_days.qmd::TOP_LEVEL","notebooks/preparation/07_example_days.qmd"
"notebooks/preparation/07_example_days.qmd","chunk_1","TOP_LEVEL","5",21,"library","library(readr)",TRUE,"notebooks/preparation/07_example_days.qmd::TOP_LEVEL","notebooks/preparation/07_example_days.qmd"
"notebooks/preparation/07_example_days.qmd","chunk_1","TOP_LEVEL","6",21,"library","library(scales)",TRUE,"notebooks/preparation/07_example_days.qmd::TOP_LEVEL","notebooks/preparation/07_example_days.qmd"
"notebooks/preparation/07_example_days.qmd","chunk_1","TOP_LEVEL","7",21,"library","library(tibble)",TRUE,"notebooks/preparation/07_example_days.qmd::TOP_LEVEL","notebooks/preparation/07_example_days.qmd"
"notebooks/preparation/07_example_days.qmd","chunk_1","TOP_LEVEL","8/3/2",21,"Sys.getenv","Sys.getenv(""QUARTO_PROJECT_DIR"", unset = getwd())",TRUE,"notebooks/preparation/07_example_days.qmd::TOP_LEVEL","notebooks/preparation/07_example_days.qmd"
"notebooks/preparation/07_example_days.qmd","chunk_1","TOP_LEVEL","62/3",21,"read_stored_csv","read_stored_csv(""artifacts/11_source_data/prepared_day_showcase.csv"")",TRUE,"notebooks/preparation/07_example_days.qmd::TOP_LEVEL","notebooks/preparation/07_example_days.qmd"
"notebooks/descriptives.qmd","chunk_1","TOP_LEVEL","3",37,"source","source(file.path(root, ""scripts"", ""descriptives"", ""build_descriptives.R""))",TRUE,"notebooks/descriptives.qmd::TOP_LEVEL","notebooks/descriptives.qmd"
"notebooks/descriptives.qmd","chunk_1","TOP_LEVEL","4/3",37,"load_descriptive_render_bundle","load_descriptive_render_bundle(root)",TRUE,"notebooks/descriptives.qmd::TOP_LEVEL","notebooks/descriptives.qmd"
"notebooks/descriptives.qmd","chunk_1","read_descriptive_csv","5/body/2",37,"readr::read_csv","readr::read_csv(file.path(root, ...), show_col_types = FALSE, progress = FALSE)",TRUE,"notebooks/descriptives.qmd::read_descriptive_csv","notebooks/descriptives.qmd"
"notebooks/descriptives.qmd","chunk_1","include_descriptive_figure","16/body/6",37,"knitr::include_graphics","knitr::include_graphics(source_relative_path, rel_path = FALSE, error = FALSE)",TRUE,"notebooks/descriptives.qmd::include_descriptive_figure","notebooks/descriptives.qmd"
"scripts/descriptives/build_descriptives.R","R_SOURCE","load_descriptive_render_bundle","4/body/13/4",1,"read_plot_source_csv","read_plot_source_csv(manifest_path)",TRUE,"scripts/descriptives/build_descriptives.R::load_descriptive_render_bundle","notebooks/descriptives.qmd"
"scripts/descriptives/build_descriptives.R","R_SOURCE","descriptive_project_root","1/body/2/3",1,"Sys.getenv","Sys.getenv(""NATHEALTH_PROJECT_ROOT"", unset = """")",TRUE,"scripts/descriptives/build_descriptives.R::descriptive_project_root","notebooks/descriptives.qmd"
"scripts/descriptives/build_descriptives.R","R_SOURCE","source_descriptive_modules","2/body/2",1,"source","source(file.path(root, ""scripts/pipeline/paths_io.R""), local = globalenv())",TRUE,"scripts/descriptives/build_descriptives.R::source_descriptive_modules","notebooks/descriptives.qmd"
"scripts/descriptives/build_descriptives.R","R_SOURCE","source_descriptive_modules","2/body/3",1,"source","source(file.path(root, ""scripts/pipeline/assertions.R""), local = globalenv())",TRUE,"scripts/descriptives/build_descriptives.R::source_descriptive_modules","notebooks/descriptives.qmd"
"scripts/descriptives/build_descriptives.R","R_SOURCE","source_descriptive_modules","2/body/4",1,"source","source(file.path(root, ""scripts/pipeline/site_solar_context.R""), local = globalenv())",TRUE,"scripts/descriptives/build_descriptives.R::source_descriptive_modules","notebooks/descriptives.qmd"
"scripts/descriptives/build_descriptives.R","R_SOURCE","source_descriptive_modules","2/body/5",1,"source","source(file.path(root, ""scripts/descriptives/descriptive_contract.R""), local = globalenv())",TRUE,"scripts/descriptives/build_descriptives.R::source_descriptive_modules","notebooks/descriptives.qmd"
"scripts/descriptives/build_descriptives.R","R_SOURCE","source_descriptive_modules","2/body/7",1,"source","source(file.path(root, ""scripts/descriptives/build_descriptive_data.R""), local = globalenv())",TRUE,"scripts/descriptives/build_descriptives.R::source_descriptive_modules","notebooks/descriptives.qmd"
"scripts/descriptives/build_descriptives.R","R_SOURCE","source_descriptive_modules","2/body/8",1,"source","source(file.path(root, ""scripts/descriptives/build_descriptive_replications.R""), local = globalenv())",TRUE,"scripts/descriptives/build_descriptives.R::source_descriptive_modules","notebooks/descriptives.qmd"
"scripts/descriptives/build_descriptives.R","R_SOURCE","source_descriptive_modules","2/body/9",1,"source","source(file.path(root, ""scripts/descriptives/build_previous_comparisons.R""), local = globalenv())",TRUE,"scripts/descriptives/build_descriptives.R::source_descriptive_modules","notebooks/descriptives.qmd"
"scripts/descriptives/build_descriptives.R","R_SOURCE","source_descriptive_modules","2/body/10",1,"source","source(file.path(root, ""scripts/descriptives/build_publication_tables.R""), local = globalenv())",TRUE,"scripts/descriptives/build_descriptives.R::source_descriptive_modules","notebooks/descriptives.qmd"
"scripts/descriptives/build_descriptives.R","R_SOURCE","source_descriptive_modules","2/body/11",1,"source","source(file.path(root, ""scripts/descriptives/plot_descriptive_figures.R""), local = globalenv())",TRUE,"scripts/descriptives/build_descriptives.R::source_descriptive_modules","notebooks/descriptives.qmd"
"scripts/descriptives/build_descriptives.R","R_SOURCE","source_descriptive_modules","2/body/12",1,"source","source(file.path(root, ""scripts/descriptives/plot_descriptive_replications.R""), local = globalenv())",TRUE,"scripts/descriptives/build_descriptives.R::source_descriptive_modules","notebooks/descriptives.qmd"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","1",17,"library","library(dplyr)",TRUE,"notebooks/hypotheses/H01.qmd::TOP_LEVEL","notebooks/hypotheses/H01.qmd"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","2",17,"library","library(gt)",TRUE,"notebooks/hypotheses/H01.qmd::TOP_LEVEL","notebooks/hypotheses/H01.qmd"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","3",17,"library","library(readr)",TRUE,"notebooks/hypotheses/H01.qmd::TOP_LEVEL","notebooks/hypotheses/H01.qmd"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","4",17,"library","library(stringr)",TRUE,"notebooks/hypotheses/H01.qmd::TOP_LEVEL","notebooks/hypotheses/H01.qmd"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","5",17,"library","library(tidyr)",TRUE,"notebooks/hypotheses/H01.qmd::TOP_LEVEL","notebooks/hypotheses/H01.qmd"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","6/3/2",17,"Sys.getenv","Sys.getenv(""NATHEALTH_PROJECT_ROOT"", unset = Sys.getenv(""QUARTO_PROJECT_DIR"", unset = getwd()))",TRUE,"notebooks/hypotheses/H01.qmd::TOP_LEVEL","notebooks/hypotheses/H01.qmd"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","6/3/2/3",17,"Sys.getenv","Sys.getenv(""QUARTO_PROJECT_DIR"", unset = getwd())",TRUE,"notebooks/hypotheses/H01.qmd::TOP_LEVEL","notebooks/hypotheses/H01.qmd"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","7/2/2",17,"file.exists","file.exists(file.path(root, ""renv.lock""))",TRUE,"notebooks/hypotheses/H01.qmd::TOP_LEVEL","notebooks/hypotheses/H01.qmd"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","9",17,"source","source(file.path(root, ""scripts/hypotheses/H01/h01_contract.R""))",TRUE,"notebooks/hypotheses/H01.qmd::TOP_LEVEL","notebooks/hypotheses/H01.qmd"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","10",17,"source","source(file.path(root, ""scripts/pipeline/p_value_display.R""))",TRUE,"notebooks/hypotheses/H01.qmd::TOP_LEVEL","notebooks/hypotheses/H01.qmd"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","35/3",17,"read_source","read_source(""H01_stage3_l10_noon_effect_source"")",TRUE,"notebooks/hypotheses/H01.qmd::TOP_LEVEL","notebooks/hypotheses/H01.qmd"
"notebooks/hypotheses/H01.qmd","chunk_1","TOP_LEVEL","36/3",17,"read_source","read_source(""H01_stage3_l10_noon_sample_source"")",TRUE,"notebooks/hypotheses/H01.qmd::TOP_LEVEL","notebooks/hypotheses/H01.qmd"
"notebooks/hypotheses/H01.qmd","chunk_1","read_stage3","13/body/2",17,"read_csv","read_csv(file.path(table_root, paste0(name, "".csv"")), show_col_types = FALSE, progress = FALSE)",TRUE,"notebooks/hypotheses/H01.qmd::read_stage3","notebooks/hypotheses/H01.qmd"
"notebooks/hypotheses/H01.qmd","chunk_1","read_source","14/body/2",17,"read_csv","read_csv(file.path(source_root, paste0(name, "".csv"")), show_col_types = FALSE, progress = FALSE)",TRUE,"notebooks/hypotheses/H01.qmd::read_source","notebooks/hypotheses/H01.qmd"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/2",24,"library","library(dplyr)",TRUE,"audit/hypotheses/H01/H01_analysis_preparation.qmd::TOP_LEVEL","audit/hypotheses/H01/H01_analysis_preparation.qmd"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/3",24,"library","library(ggplot2)",TRUE,"audit/hypotheses/H01/H01_analysis_preparation.qmd::TOP_LEVEL","audit/hypotheses/H01/H01_analysis_preparation.qmd"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/4",24,"library","library(gt)",TRUE,"audit/hypotheses/H01/H01_analysis_preparation.qmd::TOP_LEVEL","audit/hypotheses/H01/H01_analysis_preparation.qmd"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/5",24,"library","library(readr)",TRUE,"audit/hypotheses/H01/H01_analysis_preparation.qmd::TOP_LEVEL","audit/hypotheses/H01/H01_analysis_preparation.qmd"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_1","TOP_LEVEL","1/2/6",24,"library","library(scales)",TRUE,"audit/hypotheses/H01/H01_analysis_preparation.qmd::TOP_LEVEL","audit/hypotheses/H01/H01_analysis_preparation.qmd"
