"file","unit","scope","node","start_line","call","expression","eligible_unit","context","route"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","2",21,"library","library(dplyr)",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","3",21,"library","library(gt)",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","4",21,"library","library(readr)",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","5",21,"library","library(scales)",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","6",21,"library","library(tibble)",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","7",21,"library","library(tidyr)",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","8/3/2",21,"Sys.getenv","Sys.getenv(""QUARTO_PROJECT_DIR"")",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","15/3",21,"read_stored_csv","read_stored_csv(""artifacts/12_manifests/coverage_artifacts.csv"")",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","18/3",21,"file.exists","file.exists(manifest_paths)",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","21/3/2",21,"file.info","file.info(manifest_paths[manifest_exists])",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","25/3",21,"read_stored_csv","read_stored_csv(""config/site_display_registry.csv"")",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","26/3",21,"read_stored_csv","read_stored_csv(""artifacts/03_coverage/coverage_settings.csv"")",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","27/3/2",21,"read_stored_csv","read_stored_csv(""artifacts/03_coverage/light_glasses_daily_coverage.csv"")",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","27/3/3",21,"read_stored_csv","read_stored_csv(""artifacts/03_coverage/light_chest_daily_coverage.csv"")",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","28/3/2",21,"read_stored_csv","read_stored_csv(""artifacts/03_coverage/light_glasses_hourly_coverage.csv"")",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","28/3/3",21,"read_stored_csv","read_stored_csv(""artifacts/03_coverage/light_chest_hourly_coverage.csv"")",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","29/3/2",21,"read_stored_csv","read_stored_csv(""artifacts/03_coverage/light_glasses_gap_runs.csv"")",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","29/3/3",21,"read_stored_csv","read_stored_csv(""artifacts/03_coverage/light_chest_gap_runs.csv"")",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","30/3",21,"read_stored_csv","read_stored_csv(""artifacts/03_coverage/sample_flow.csv"")",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","39/3/2/2/2/6/3",21,"mean","mean(.data$day_eligible)",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","40/3/2/2/2/2/4",21,"stats::quantile","stats::quantile(.data$day_valid_fraction_raw, 0.25, names = FALSE)",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","40/3/2/2/2/2/5",21,"stats::median","stats::median(.data$day_valid_fraction_raw)",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","40/3/2/2/2/2/6",21,"stats::quantile","stats::quantile(.data$day_valid_fraction_raw, 0.75, names = FALSE)",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","TOP_LEVEL","49/3/3/4/3/2",21,"utils::packageVersion","utils::packageVersion(""gt"")",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::TOP_LEVEL","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","read_stored_csv","11/body/3/2",21,"file.exists","file.exists(full_path)",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::read_stored_csv","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/02_coverage_sample_flow.qmd","chunk_1","read_stored_csv","11/body/4",21,"readr::read_csv","readr::read_csv(full_path, show_col_types = FALSE)",TRUE,"notebooks/preparation/02_coverage_sample_flow.qmd::read_stored_csv","notebooks/preparation/02_coverage_sample_flow.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","1",21,"library","library(digest)",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","2",21,"library","library(dplyr)",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","3",21,"library","library(ggplot2)",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","4",21,"library","library(gt)",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","5",21,"library","library(readr)",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","6",21,"library","library(scales)",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","7",21,"library","library(tibble)",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","8",21,"library","library(tidyr)",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","9/3/2",21,"Sys.getenv","Sys.getenv(""QUARTO_PROJECT_DIR"")",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","18/3",21,"read_stored_csv","read_stored_csv(""artifacts/12_manifests/reference_profile_artifacts.csv"")",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","20/3",21,"digest::digest","digest::digest(file = profile_manifest_path, algo = ""sha256"")",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","25/3",21,"file.exists","file.exists(manifest_paths)",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","28/3/2",21,"file.info","file.info(manifest_paths[manifest_exists])",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","29/3/3/3",21,"digest::digest","digest::digest(file = path, algo = ""sha256"")",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","32/3",21,"read_stored_csv","read_stored_csv(""artifacts/04_reference_profiles/reference_profile_settings.csv"")",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","33/3",21,"read_stored_csv","read_stored_csv(""artifacts/04_reference_profiles/reference_profile_input_provenance.csv"")",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","34/3",21,"read_stored_csv","read_stored_csv(""artifacts/04_reference_profiles/reference_profile_support.csv"")",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","35/3",21,"read_stored_csv","read_stored_csv(""artifacts/04_reference_profiles/timing_exceedance_distribution_support.csv"")",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","36/3",21,"read_stored_csv","read_stored_csv(""artifacts/04_reference_profiles/relevance_map_support.csv"")",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","37/3",21,"read_stored_csv","read_stored_csv(""artifacts/04_reference_profiles/reference_profiles.csv"")",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","38/3",21,"read_stored_csv","read_stored_csv(""artifacts/04_reference_profiles/timing_exceedance_distributions.csv"")",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","39/3",21,"read_stored_csv","read_stored_csv(""artifacts/04_reference_profiles/metric_relevance_maps.csv"")",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","50/3/2",21,"readLines","readLines(absolute_path(""audit/decisions/preparation03_version_specific_verification.md""), warn = FALSE, encoding = ""UTF-8"")",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","51/3/2",21,"readLines","readLines(absolute_path(""audit/findings/threshold_timing_zero_relevance_map.md""), warn = FALSE, encoding = ""UTF-8"")",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","52/3",21,"read_stored_csv","read_stored_csv(""audit/ledgers/finding_register.csv"")",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","74/3/3/3/2",21,"utils::packageVersion","utils::packageVersion(""gt"")",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","74/3/3/4/2",21,"utils::packageVersion","utils::packageVersion(""dplyr"")",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","74/3/3/5/2",21,"utils::packageVersion","utils::packageVersion(""ggplot2"")",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","TOP_LEVEL","74/3/3/6/2",21,"utils::packageVersion","utils::packageVersion(""readr"")",TRUE,"notebooks/preparation/03_reference_profiles.qmd::TOP_LEVEL","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","read_stored_csv","12/body/3/2",21,"file.exists","file.exists(full_path)",TRUE,"notebooks/preparation/03_reference_profiles.qmd::read_stored_csv","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/03_reference_profiles.qmd","chunk_1","read_stored_csv","12/body/4",21,"readr::read_csv","readr::read_csv(full_path, show_col_types = FALSE)",TRUE,"notebooks/preparation/03_reference_profiles.qmd::read_stored_csv","notebooks/preparation/03_reference_profiles.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","1",21,"library","library(digest)",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","2",21,"library","library(dplyr)",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","3",21,"library","library(ggplot2)",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","4",21,"library","library(gt)",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","5",21,"library","library(readr)",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","6",21,"library","library(scales)",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","7",21,"library","library(tibble)",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","8",21,"library","library(tidyr)",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","9/3/2",21,"Sys.getenv","Sys.getenv(""QUARTO_PROJECT_DIR"")",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","35/3",21,"check_manifest","check_manifest(""artifacts/12_manifests/metric_artifacts.csv"", ""Metric outputs"", current_metric_manifest_sha256)",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","36/3",21,"check_manifest","check_manifest(""artifacts/12_manifests/state_support_gate_artifacts.csv"", ""Diary-period support gate"", current_state_manifest_sha256)",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","37/3",21,"check_manifest","check_manifest(""artifacts/12_manifests/manuscript_prepared_data_artifacts.csv"", ""Gap-timing-unaware prepared data"", current_gap_manifest_sha256)",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","42/3",21,"read_stored_csv","read_stored_csv(mder_audit_path)",TRUE,"notebooks/preparation/04_metric_derivation.qmd::TOP_LEVEL","notebooks/preparation/04_metric_derivation.qmd"
