"table_index","table_endpoint","attribute","attribute_index","pre_value_start_byte","pre_value_end_byte","pre_value","post_value","intended_pre_ids","intended_post_ids","post_value_start_byte","post_value_end_byte","pre_value_bytes","post_value_bytes"
1,"tbl-h05-prep-input-identities","headers",68,67075,67080,"Status","tbl-h05-prep-input-identities--gt-0004","Status","tbl-h05-prep-input-identities--gt-0004",69257,69294,6,38
2,"tbl-h05-prep-integrity-checks","id",1,90127,90131,"Check","tbl-h05-prep-integrity-checks--gt-0001","","",92341,92378,5,38
2,"tbl-h05-prep-integrity-checks","id",2,90254,90261,"Expected","tbl-h05-prep-integrity-checks--gt-0002","","",92501,92538,8,38
2,"tbl-h05-prep-integrity-checks","id",3,90387,90394,"Observed","tbl-h05-prep-integrity-checks--gt-0003","","",92664,92701,8,38
2,"tbl-h05-prep-integrity-checks","id",4,90520,90525,"Status","tbl-h05-prep-integrity-checks--gt-0004","","",92827,92864,6,38
2,"tbl-h05-prep-integrity-checks","headers",1,90738,90742,"Check","tbl-h05-prep-integrity-checks--gt-0001","Check","tbl-h05-prep-integrity-checks--gt-0001",93077,93114,5,38
2,"tbl-h05-prep-integrity-checks","headers",2,90818,90825,"Expected","tbl-h05-prep-integrity-checks--gt-0002","Expected","tbl-h05-prep-integrity-checks--gt-0002",93190,93227,8,38
2,"tbl-h05-prep-integrity-checks","headers",3,90888,90895,"Observed","tbl-h05-prep-integrity-checks--gt-0003","Observed","tbl-h05-prep-integrity-checks--gt-0003",93290,93327,8,38
2,"tbl-h05-prep-integrity-checks","headers",4,90958,90963,"Status","tbl-h05-prep-integrity-checks--gt-0004","Status","tbl-h05-prep-integrity-checks--gt-0004",93390,93427,6,38
2,"tbl-h05-prep-integrity-checks","headers",5,91051,91055,"Check","tbl-h05-prep-integrity-checks--gt-0001","Check","tbl-h05-prep-integrity-checks--gt-0001",93515,93552,5,38
2,"tbl-h05-prep-integrity-checks","headers",6,91131,91138,"Expected","tbl-h05-prep-integrity-checks--gt-0002","Expected","tbl-h05-prep-integrity-checks--gt-0002",93628,93665,8,38
2,"tbl-h05-prep-integrity-checks","headers",7,91228,91235,"Observed","tbl-h05-prep-integrity-checks--gt-0003","Observed","tbl-h05-prep-integrity-checks--gt-0003",93755,93792,8,38
2,"tbl-h05-prep-integrity-checks","headers",8,91320,91325,"Status","tbl-h05-prep-integrity-checks--gt-0004","Status","tbl-h05-prep-integrity-checks--gt-0004",93877,93914,6,38
2,"tbl-h05-prep-integrity-checks","headers",9,91401,91405,"Check","tbl-h05-prep-integrity-checks--gt-0001","Check","tbl-h05-prep-integrity-checks--gt-0001",93990,94027,5,38
2,"tbl-h05-prep-integrity-checks","headers",10,91475,91482,"Expected","tbl-h05-prep-integrity-checks--gt-0002","Expected","tbl-h05-prep-integrity-checks--gt-0002",94097,94134,8,38
2,"tbl-h05-prep-integrity-checks","headers",11,91557,91564,"Observed","tbl-h05-prep-integrity-checks--gt-0003","Observed","tbl-h05-prep-integrity-checks--gt-0003",94209,94246,8,38
2,"tbl-h05-prep-integrity-checks","headers",12,91632,91637,"Status","tbl-h05-prep-integrity-checks--gt-0004","Status","tbl-h05-prep-integrity-checks--gt-0004",94314,94351,6,38
2,"tbl-h05-prep-integrity-checks","headers",13,91725,91729,"Check","tbl-h05-prep-integrity-checks--gt-0001","Check","tbl-h05-prep-integrity-checks--gt-0001",94439,94476,5,38
2,"tbl-h05-prep-integrity-checks","headers",14,91800,91807,"Expected","tbl-h05-prep-integrity-checks--gt-0002","Expected","tbl-h05-prep-integrity-checks--gt-0002",94547,94584,8,38
2,"tbl-h05-prep-integrity-checks","headers",15,91888,91895,"Observed","tbl-h05-prep-integrity-checks--gt-0003","Observed","tbl-h05-prep-integrity-checks--gt-0003",94665,94702,8,38
2,"tbl-h05-prep-integrity-checks","headers",16,91968,91973,"Status","tbl-h05-prep-integrity-checks--gt-0004","Status","tbl-h05-prep-integrity-checks--gt-0004",94775,94812,6,38
2,"tbl-h05-prep-integrity-checks","headers",17,92049,92053,"Check","tbl-h05-prep-integrity-checks--gt-0001","Check","tbl-h05-prep-integrity-checks--gt-0001",94888,94925,5,38
2,"tbl-h05-prep-integrity-checks","headers",18,92110,92117,"Expected","tbl-h05-prep-integrity-checks--gt-0002","Expected","tbl-h05-prep-integrity-checks--gt-0002",94982,95019,8,38
2,"tbl-h05-prep-integrity-checks","headers",19,92175,92182,"Observed","tbl-h05-prep-integrity-checks--gt-0003","Observed","tbl-h05-prep-integrity-checks--gt-0003",95077,95114,8,38
2,"tbl-h05-prep-integrity-checks","headers",20,92240,92245,"Status","tbl-h05-prep-integrity-checks--gt-0004","Status","tbl-h05-prep-integrity-checks--gt-0004",95172,95209,6,38
2,"tbl-h05-prep-integrity-checks","headers",21,92333,92337,"Check","tbl-h05-prep-integrity-checks--gt-0001","Check","tbl-h05-prep-integrity-checks--gt-0001",95297,95334,5,38
2,"tbl-h05-prep-integrity-checks","headers",22,92419,92426,"Expected","tbl-h05-prep-integrity-checks--gt-0002","Expected","tbl-h05-prep-integrity-checks--gt-0002",95416,95453,8,38
2,"tbl-h05-prep-integrity-checks","headers",23,92492,92499,"Observed","tbl-h05-prep-integrity-checks--gt-0003","Observed","tbl-h05-prep-integrity-checks--gt-0003",95519,95556,8,38
2,"tbl-h05-prep-integrity-checks","headers",24,92565,92570,"Status","tbl-h05-prep-integrity-checks--gt-0004","Status","tbl-h05-prep-integrity-checks--gt-0004",95622,95659,6,38
2,"tbl-h05-prep-integrity-checks","headers",25,92646,92650,"Check","tbl-h05-prep-integrity-checks--gt-0001","Check","tbl-h05-prep-integrity-checks--gt-0001",95735,95772,5,38
2,"tbl-h05-prep-integrity-checks","headers",26,92720,92727,"Expected","tbl-h05-prep-integrity-checks--gt-0002","Expected","tbl-h05-prep-integrity-checks--gt-0002",95842,95879,8,38
2,"tbl-h05-prep-integrity-checks","headers",27,92802,92809,"Observed","tbl-h05-prep-integrity-checks--gt-0003","Observed","tbl-h05-prep-integrity-checks--gt-0003",95954,95991,8,38
2,"tbl-h05-prep-integrity-checks","headers",28,92890,92895,"Status","tbl-h05-prep-integrity-checks--gt-0004","Status","tbl-h05-prep-integrity-checks--gt-0004",96072,96109,6,38
2,"tbl-h05-prep-integrity-checks","headers",29,92983,92987,"Check","tbl-h05-prep-integrity-checks--gt-0001","Check","tbl-h05-prep-integrity-checks--gt-0001",96197,96234,5,38
2,"tbl-h05-prep-integrity-checks","headers",30,93057,93064,"Expected","tbl-h05-prep-integrity-checks--gt-0002","Expected","tbl-h05-prep-integrity-checks--gt-0002",96304,96341,8,38
2,"tbl-h05-prep-integrity-checks","headers",31,93154,93161,"Observed","tbl-h05-prep-integrity-checks--gt-0003","Observed","tbl-h05-prep-integrity-checks--gt-0003",96431,96468,8,38
2,"tbl-h05-prep-integrity-checks","headers",32,93231,93236,"Status","tbl-h05-prep-integrity-checks--gt-0004","Status","tbl-h05-prep-integrity-checks--gt-0004",96538,96575,6,38
2,"tbl-h05-prep-integrity-checks","headers",33,93312,93316,"Check","tbl-h05-prep-integrity-checks--gt-0001","Check","tbl-h05-prep-integrity-checks--gt-0001",96651,96688,5,38
2,"tbl-h05-prep-integrity-checks","headers",34,93388,93395,"Expected","tbl-h05-prep-integrity-checks--gt-0002","Expected","tbl-h05-prep-integrity-checks--gt-0002",96760,96797,8,38
2,"tbl-h05-prep-integrity-checks","headers",35,93456,93463,"Observed","tbl-h05-prep-integrity-checks--gt-0003","Observed","tbl-h05-prep-integrity-checks--gt-0003",96858,96895,8,38
2,"tbl-h05-prep-integrity-checks","headers",36,93524,93529,"Status","tbl-h05-prep-integrity-checks--gt-0004","Status","tbl-h05-prep-integrity-checks--gt-0004",96956,96993,6,38
3,"tbl-h05-prep-factor-contract","id",1,107908,107914,"a::stub","tbl-h05-prep-factor-contract--gt-0001","","",111372,111408,7,37
3,"tbl-h05-prep-factor-contract","id",2,108032,108040,"Construct","tbl-h05-prep-factor-contract--gt-0002","","",111526,111562,9,37
3,"tbl-h05-prep-factor-contract","id",3,108167,108171,"Items","tbl-h05-prep-factor-contract--gt-0003","","",111689,111725,5,37
3,"tbl-h05-prep-factor-contract","id",4,108295,108308,"Possible-range","tbl-h05-prep-factor-contract--gt-0004","","",111849,111885,14,37
3,"tbl-h05-prep-factor-contract","id",5,108440,108449,"Score-rule","tbl-h05-prep-factor-contract--gt-0005","","",112017,112053,10,37
3,"tbl-h05-prep-factor-contract","id",6,108577,108593,"Missing-item-rule","tbl-h05-prep-factor-contract--gt-0006","","",112181,112217,17,37
3,"tbl-h05-prep-factor-contract","id",7,108789,108796,"stub_1_1","tbl-h05-prep-factor-contract--gt-0007","","",112413,112449,8,37
3,"tbl-h05-prep-factor-contract","headers",1,108919,108936,"stub_1_1 Construct","tbl-h05-prep-factor-contract--gt-0007 tbl-h05-prep-factor-contract--gt-0002","stub_1_1|Construct","tbl-h05-prep-factor-contract--gt-0007|tbl-h05-prep-factor-contract--gt-0002",112572,112646,18,75
3,"tbl-h05-prep-factor-contract","headers",2,109004,109017,"stub_1_1 Items","tbl-h05-prep-factor-contract--gt-0007 tbl-h05-prep-factor-contract--gt-0003","stub_1_1|Items","tbl-h05-prep-factor-contract--gt-0007|tbl-h05-prep-factor-contract--gt-0003",112714,112788,14,75
3,"tbl-h05-prep-factor-contract","headers",3,109063,109085,"stub_1_1 Possible range","tbl-h05-prep-factor-contract--gt-0007 tbl-h05-prep-factor-contract--gt-0004","stub_1_1|Possible-range","tbl-h05-prep-factor-contract--gt-0007|tbl-h05-prep-factor-contract--gt-0004",112834,112908,23,75
3,"tbl-h05-prep-factor-contract","headers",4,109136,109154,"stub_1_1 Score rule","tbl-h05-prep-factor-contract--gt-0007 tbl-h05-prep-factor-contract--gt-0005","stub_1_1|Score-rule","tbl-h05-prep-factor-contract--gt-0007|tbl-h05-prep-factor-contract--gt-0005",112959,113033,19,75
3,"tbl-h05-prep-factor-contract","headers",5,109272,109297,"stub_1_1 Missing-item rule","tbl-h05-prep-factor-contract--gt-0007 tbl-h05-prep-factor-contract--gt-0006","stub_1_1|Missing-item-rule","tbl-h05-prep-factor-contract--gt-0007|tbl-h05-prep-factor-contract--gt-0006",113151,113225,26,75
3,"tbl-h05-prep-factor-contract","id",8,109392,109399,"stub_1_2","tbl-h05-prep-factor-contract--gt-0008","","",113320,113356,8,37
3,"tbl-h05-prep-factor-contract","headers",6,109533,109550,"stub_1_2 Construct","tbl-h05-prep-factor-contract--gt-0008 tbl-h05-prep-factor-contract--gt-0002","stub_1_2|Construct","tbl-h05-prep-factor-contract--gt-0008|tbl-h05-prep-factor-contract--gt-0002",113490,113564,18,75
3,"tbl-h05-prep-factor-contract","headers",7,109656,109669,"stub_1_2 Items","tbl-h05-prep-factor-contract--gt-0008 tbl-h05-prep-factor-contract--gt-0003","stub_1_2|Items","tbl-h05-prep-factor-contract--gt-0008|tbl-h05-prep-factor-contract--gt-0003",113670,113744,14,75
3,"tbl-h05-prep-factor-contract","headers",8,109726,109748,"stub_1_2 Possible range","tbl-h05-prep-factor-contract--gt-0008 tbl-h05-prep-factor-contract--gt-0004","stub_1_2|Possible-range","tbl-h05-prep-factor-contract--gt-0008|tbl-h05-prep-factor-contract--gt-0004",113801,113875,23,75
3,"tbl-h05-prep-factor-contract","headers",9,109810,109828,"stub_1_2 Score rule","tbl-h05-prep-factor-contract--gt-0008 tbl-h05-prep-factor-contract--gt-0005","stub_1_2|Score-rule","tbl-h05-prep-factor-contract--gt-0008|tbl-h05-prep-factor-contract--gt-0005",113937,114011,19,75
3,"tbl-h05-prep-factor-contract","headers",10,109933,109958,"stub_1_2 Missing-item rule","tbl-h05-prep-factor-contract--gt-0008 tbl-h05-prep-factor-contract--gt-0006","stub_1_2|Missing-item-rule","tbl-h05-prep-factor-contract--gt-0008|tbl-h05-prep-factor-contract--gt-0006",114116,114190,26,75
3,"tbl-h05-prep-factor-contract","id",9,110052,110059,"stub_1_3","tbl-h05-prep-factor-contract--gt-0009","","",114284,114320,8,37
3,"tbl-h05-prep-factor-contract","headers",11,110182,110199,"stub_1_3 Construct","tbl-h05-prep-factor-contract--gt-0009 tbl-h05-prep-factor-contract--gt-0002","stub_1_3|Construct","tbl-h05-prep-factor-contract--gt-0009|tbl-h05-prep-factor-contract--gt-0002",114443,114517,18,75
3,"tbl-h05-prep-factor-contract","headers",12,110295,110308,"stub_1_3 Items","tbl-h05-prep-factor-contract--gt-0009 tbl-h05-prep-factor-contract--gt-0003","stub_1_3|Items","tbl-h05-prep-factor-contract--gt-0009|tbl-h05-prep-factor-contract--gt-0003",114613,114687,14,75
3,"tbl-h05-prep-factor-contract","headers",13,110354,110376,"stub_1_3 Possible range","tbl-h05-prep-factor-contract--gt-0009 tbl-h05-prep-factor-contract--gt-0004","stub_1_3|Possible-range","tbl-h05-prep-factor-contract--gt-0009|tbl-h05-prep-factor-contract--gt-0004",114733,114807,23,75
3,"tbl-h05-prep-factor-contract","headers",14,110427,110445,"stub_1_3 Score rule","tbl-h05-prep-factor-contract--gt-0009 tbl-h05-prep-factor-contract--gt-0005","stub_1_3|Score-rule","tbl-h05-prep-factor-contract--gt-0009|tbl-h05-prep-factor-contract--gt-0005",114858,114932,19,75
3,"tbl-h05-prep-factor-contract","headers",15,110539,110564,"stub_1_3 Missing-item rule","tbl-h05-prep-factor-contract--gt-0009 tbl-h05-prep-factor-contract--gt-0006","stub_1_3|Missing-item-rule","tbl-h05-prep-factor-contract--gt-0009|tbl-h05-prep-factor-contract--gt-0006",115026,115100,26,75
3,"tbl-h05-prep-factor-contract","id",10,110659,110666,"stub_1_4","tbl-h05-prep-factor-contract--gt-0010","","",115195,115231,8,37
3,"tbl-h05-prep-factor-contract","headers",16,110800,110817,"stub_1_4 Construct","tbl-h05-prep-factor-contract--gt-0010 tbl-h05-prep-factor-contract--gt-0002","stub_1_4|Construct","tbl-h05-prep-factor-contract--gt-0010|tbl-h05-prep-factor-contract--gt-0002",115365,115439,18,75
3,"tbl-h05-prep-factor-contract","headers",17,110919,110932,"stub_1_4 Items","tbl-h05-prep-factor-contract--gt-0010 tbl-h05-prep-factor-contract--gt-0003","stub_1_4|Items","tbl-h05-prep-factor-contract--gt-0010|tbl-h05-prep-factor-contract--gt-0003",115541,115615,14,75
3,"tbl-h05-prep-factor-contract","headers",18,110989,111011,"stub_1_4 Possible range","tbl-h05-prep-factor-contract--gt-0010 tbl-h05-prep-factor-contract--gt-0004","stub_1_4|Possible-range","tbl-h05-prep-factor-contract--gt-0010|tbl-h05-prep-factor-contract--gt-0004",115672,115746,23,75
