path,scope,pre_sha256,pre_bytes,post_sha256,post_bytes,status
artifacts/07_models/H06/H06_robust_influence_deletions.rds,protected read-only input,070f8ecc063419c33f2051c3a9db8a015d8c546841de0e6e1170b768c4a5a791,3208,070f8ecc063419c33f2051c3a9db8a015d8c546841de0e6e1170b768c4a5a791,3208,unchanged
artifacts/07_models/H06/H06_robust_model_manifest.csv,protected read-only input,efe52927a2382bf61d28b55f1d4fef1f221f91d715c8ae72e47a3c999a7daa3c,22516,efe52927a2382bf61d28b55f1d4fef1f221f91d715c8ae72e47a3c999a7daa3c,22516,unchanged
artifacts/07_models/H06/H06_sensitivity_model_manifest.csv,protected read-only input,13cb2cbbfb1b2c7d6b1fbd856c44fb84110dbf8ee0af228512fe1d17b3009f52,5630,13cb2cbbfb1b2c7d6b1fbd856c44fb84110dbf8ee0af228512fe1d17b3009f52,5630,unchanged
artifacts/08_diagnostics/H06/H06_exploratory_two_part_fit_summary.csv,protected read-only input,4394afd0406a4b69bcb160b270a128b9ccf8d3922239b1e41eadb7839e20c69f,3333,4394afd0406a4b69bcb160b270a128b9ccf8d3922239b1e41eadb7839e20c69f,3333,unchanged
artifacts/08_diagnostics/H06/H06_exploratory_two_part_k_check.csv,protected read-only input,dd81b661337df1281b932fafbf84f44c98640466c4010b4614687941afdec1de,2435,dd81b661337df1281b932fafbf84f44c98640466c4010b4614687941afdec1de,2435,unchanged
artifacts/08_diagnostics/H06/H06_exploratory_two_part_k_sensitivity.csv,protected read-only input,41c829cdc4ba8d3a97add451996c388433485c279bea789f917ee4ee1fdd31ca,558,41c829cdc4ba8d3a97add451996c388433485c279bea789f917ee4ee1fdd31ca,558,unchanged
artifacts/08_diagnostics/H06/H06_robust_fit_diagnostics.csv,protected read-only input,1e121b7912ec858cdf55223c7c3660159193c6b321936105ae148f05c27b119b,6902,1e121b7912ec858cdf55223c7c3660159193c6b321936105ae148f05c27b119b,6902,unchanged
artifacts/08_diagnostics/H06/H06_robust_fitted_decile_calibration.csv,protected read-only input,866d7b24204cea62ca8403d121d9adf953dd2474f43e6a78bcde68ee07c1c7c2,9791,866d7b24204cea62ca8403d121d9adf953dd2474f43e6a78bcde68ee07c1c7c2,9791,unchanged
artifacts/08_diagnostics/H06/H06_robust_influence_deletions.csv,protected read-only input,8d4e89947710ce9e66c2c8f911459817bfeddbfa59ac97dd2c1f2d5a266a448d,12765,8d4e89947710ce9e66c2c8f911459817bfeddbfa59ac97dd2c1f2d5a266a448d,12765,unchanged
artifacts/08_diagnostics/H06/H06_robust_residual_acf.csv,protected read-only input,8a5d1099ab6955db01b16884d9871a8f8463cb36cddce34ebbc3a0e935390816,2566,8a5d1099ab6955db01b16884d9871a8f8463cb36cddce34ebbc3a0e935390816,2566,unchanged
artifacts/08_diagnostics/mder_METRIC-010/downstream_rebuild/h06_hourly_frame_invariance.csv,protected read-only input,75794d5dc13392a05cd81ac57456bd03ccc5f12713f8f774db72f2bfab44de4f,825,75794d5dc13392a05cd81ac57456bd03ccc5f12713f8f774db72f2bfab44de4f,825,unchanged
artifacts/09_tables/H06/H06_robust_core_effects.csv,protected read-only input,3b23890248665c5ebd9fa0b7914a5cad1a43cea3ae63f29723590de2f3674440,9881,3b23890248665c5ebd9fa0b7914a5cad1a43cea3ae63f29723590de2f3674440,9881,unchanged
artifacts/09_tables/H06/H06_robust_F3_practical_contrasts.csv,protected read-only input,d097ba1e640842de19e5b3d7e4ea0042453604f5259da8cb998a5f4e3afd3687,1359,d097ba1e640842de19e5b3d7e4ea0042453604f5259da8cb998a5f4e3afd3687,1359,unchanged
artifacts/09_tables/H06/H06_robust_sensitivity_comparisons.csv,protected read-only input,bdb535a556421ba3d9f159c9be9d0e181f0d119aa61913beb21f31df8e1bb360,12671,bdb535a556421ba3d9f159c9be9d0e181f0d119aa61913beb21f31df8e1bb360,12671,unchanged
artifacts/09_tables/H06/H06_robust_wald_tests.csv,protected read-only input,43c370cb42ca4b82fb55d72bdb5c288b3c3798fbce8277d1de71e6d5d4465e93,3477,43c370cb42ca4b82fb55d72bdb5c288b3c3798fbce8277d1de71e6d5d4465e93,3477,unchanged
artifacts/09_tables/H06/H06_stage3_site_specific_significance_screen.csv,protected read-only input,dacc1b3a1d92c0900f440a54ea9cb165bf1945563100eb29337e6e23f701b297,48691,dacc1b3a1d92c0900f440a54ea9cb165bf1945563100eb29337e6e23f701b297,48691,unchanged
artifacts/10_figures/H06/H06_paired_placement_effects.pdf,protected read-only input,035f8a32d2356d33280d6f8945bbef7b4e5ba24d6c0fbd4fe251296eac0c7fa7,13698,035f8a32d2356d33280d6f8945bbef7b4e5ba24d6c0fbd4fe251296eac0c7fa7,13698,unchanged
artifacts/10_figures/H06/H06_paired_placement_effects.png,protected read-only input,e0a63c615a5422d28e1af7d2cc15ca29e65057b7639308c5cbdcb028e25f9478,59084,e0a63c615a5422d28e1af7d2cc15ca29e65057b7639308c5cbdcb028e25f9478,59084,unchanged
artifacts/10_figures/H06/H06_primary_residual_clock.pdf,protected read-only input,b37fa23d905ee5c415641173adc7903415deb54a77303a65c514a596ceb4f4fa,40530,b37fa23d905ee5c415641173adc7903415deb54a77303a65c514a596ceb4f4fa,40530,unchanged
artifacts/10_figures/H06/H06_primary_residual_clock.png,protected read-only input,7f80b7a5ffd60a3eafe6ef0f72bf5dd4a82a5b6873ab8a50faf985068751cf62,478166,7f80b7a5ffd60a3eafe6ef0f72bf5dd4a82a5b6873ab8a50faf985068751cf62,478166,unchanged
artifacts/10_figures/H06/H06_reader_primary_effects.pdf,protected read-only input,efdf03a92d36645aceb842b4ef83bd4af95b724cd787e6ad589122ddd18984fa,6921,efdf03a92d36645aceb842b4ef83bd4af95b724cd787e6ad589122ddd18984fa,6921,unchanged
artifacts/10_figures/H06/H06_reader_primary_effects.png,protected read-only input,bc553dcb5dce302dc11a837d4a7a56e33cd35020b85bf0fadf8fe42603d331c9,159608,bc553dcb5dce302dc11a837d4a7a56e33cd35020b85bf0fadf8fe42603d331c9,159608,unchanged
artifacts/10_figures/H06/H06_reader_primary_effects.svg,protected read-only input,4b4c4734024ab9b9bb31ba7986cd5fbedbc0bf2be9b5bedc7ff7092de9b9724c,22665,4b4c4734024ab9b9bb31ba7986cd5fbedbc0bf2be9b5bedc7ff7092de9b9724c,22665,unchanged
artifacts/10_figures/H06/H06_reader_temporal_activity.pdf,protected read-only input,9e61383178a1f4e85aa8b4ed007891590c4513e6ccbc1780094e1900a7c50ceb,16661,9e61383178a1f4e85aa8b4ed007891590c4513e6ccbc1780094e1900a7c50ceb,16661,unchanged
artifacts/10_figures/H06/H06_reader_temporal_activity.png,protected read-only input,01354dbbbb6156f8813a76a75762c82010d8c5fb0d70b5846a21725c0ed13e5c,368603,01354dbbbb6156f8813a76a75762c82010d8c5fb0d70b5846a21725c0ed13e5c,368603,unchanged
artifacts/10_figures/H06/H06_reader_temporal_activity.svg,protected read-only input,f09c9fd1fca5fb5670355da6f9189d791cbe27bb5299d17c91ff348ad8220c60,58545,f09c9fd1fca5fb5670355da6f9189d791cbe27bb5299d17c91ff348ad8220c60,58545,unchanged
artifacts/10_figures/H06/H06_reader_temporal_day_type.pdf,protected read-only input,f66da1d75b59244c84cbd0e571e54d85657daccc52dcf6d70d0a93fc4209422a,16572,f66da1d75b59244c84cbd0e571e54d85657daccc52dcf6d70d0a93fc4209422a,16572,unchanged
artifacts/10_figures/H06/H06_reader_temporal_day_type.png,protected read-only input,df2322474720c7357dd5e45003bca0a85bc8afa1e5cd55d3e692c1b557214e92,367048,df2322474720c7357dd5e45003bca0a85bc8afa1e5cd55d3e692c1b557214e92,367048,unchanged
artifacts/10_figures/H06/H06_reader_temporal_day_type.svg,protected read-only input,5e14c8f45006cb15459720c4058bf184a4bacfc52dabfe07cf1eecbdc9664059,58033,5e14c8f45006cb15459720c4058bf184a4bacfc52dabfe07cf1eecbdc9664059,58033,unchanged
artifacts/10_figures/H06/H06_stage3_site_specific_significance_screen.pdf,protected read-only input,3d8255dee326b9a38c327d39be3535b526179b47773402675473b0c82041620b,32639,3d8255dee326b9a38c327d39be3535b526179b47773402675473b0c82041620b,32639,unchanged
artifacts/10_figures/H06/H06_stage3_site_specific_significance_screen.png,protected read-only input,c1c8c332a0fb75ceea95b125d0696f893db5b27503760fe7ae454715d5920dea,192301,c1c8c332a0fb75ceea95b125d0696f893db5b27503760fe7ae454715d5920dea,192301,unchanged
artifacts/11_source_data/H06/H06_paired_placement_effects_figure.csv,protected read-only input,b50dc0a8db8396666fb1ea8cf18cfbf01bb3bb022973755de0edcf835168fba2,1830,b50dc0a8db8396666fb1ea8cf18cfbf01bb3bb022973755de0edcf835168fba2,1830,unchanged
artifacts/11_source_data/H06/H06_preparation_clock_day_activity_support.csv,protected read-only input,4e069c2d18c8b81aae86b25a72f11c425a26e5b94e8e2ac966e500b8f46cc5e5,20159,4e069c2d18c8b81aae86b25a72f11c425a26e5b94e8e2ac966e500b8f46cc5e5,20159,unchanged
artifacts/11_source_data/H06/H06_preparation_response_distribution.csv,protected read-only input,d8ef3376d9bf72cbdd3a1d6519c4f567e23911c803dd738b528376413005afd4,827,d8ef3376d9bf72cbdd3a1d6519c4f567e23911c803dd738b528376413005afd4,827,unchanged
artifacts/11_source_data/H06/H06_preparation_site_day_activity_support.csv,protected read-only input,4abff05e72eca66c3ae4e44240f64d973a8635204126d54a40fc5e578e82d166,9811,4abff05e72eca66c3ae4e44240f64d973a8635204126d54a40fc5e578e82d166,9811,unchanged
artifacts/11_source_data/H06/H06_primary_residual_clock_figure.csv,protected read-only input,91b008776a32ab0e22aa1fc052815606ffa205a876a1ad40ee2292274516f81b,26768,91b008776a32ab0e22aa1fc052815606ffa205a876a1ad40ee2292274516f81b,26768,unchanged
artifacts/11_source_data/H06/H06_primary_work_free_site_deviations.csv,protected read-only input,3e5d94acc9de7fa8e62d76ae090cc4107e8038a7c73131a280e9b11eec0919a0,6238,3e5d94acc9de7fa8e62d76ae090cc4107e8038a7c73131a280e9b11eec0919a0,6238,unchanged
artifacts/11_source_data/H06/H06_reader_primary_effects_figure.csv,protected read-only input,8a5482eb687a707ec193e2021233d954ca0ca21c322e75a9cd136042d0b51bfe,4668,8a5482eb687a707ec193e2021233d954ca0ca21c322e75a9cd136042d0b51bfe,4668,unchanged
artifacts/11_source_data/H06/H06_reader_temporal_activity_curves.csv,protected read-only input,c947918e14c3d83fc51e8b4c9216d3ad9e5a18002d3b5f3f877b3d30b18cfa6d,130390,c947918e14c3d83fc51e8b4c9216d3ad9e5a18002d3b5f3f877b3d30b18cfa6d,130390,unchanged
artifacts/11_source_data/H06/H06_reader_temporal_activity_ratios.csv,protected read-only input,1a12833bf7fa7aabdc91c23c1c28be26e685d3db4c7ddcea546720efafeb2b14,95026,1a12833bf7fa7aabdc91c23c1c28be26e685d3db4c7ddcea546720efafeb2b14,95026,unchanged
artifacts/11_source_data/H06/H06_reader_temporal_activity_support.csv,protected read-only input,cac58f8236192d20fbf52ad2c8bd9a2f2809293a841d686969d47275e665fd08,2870,cac58f8236192d20fbf52ad2c8bd9a2f2809293a841d686969d47275e665fd08,2870,unchanged
artifacts/11_source_data/H06/H06_reader_temporal_day_type_curves.csv,protected read-only input,838dc1485dd1c20caaa1693ec8d9969dc60619601a5fb11f9c1f1b350f7bfdab,132409,838dc1485dd1c20caaa1693ec8d9969dc60619601a5fb11f9c1f1b350f7bfdab,132409,unchanged
artifacts/11_source_data/H06/H06_reader_temporal_day_type_ratios.csv,protected read-only input,789c3375b8e7d9db16862c0d084a9484d88123523a7524b1280bee5f13bfce03,89294,789c3375b8e7d9db16862c0d084a9484d88123523a7524b1280bee5f13bfce03,89294,unchanged
artifacts/11_source_data/H06/H06_reader_temporal_day_type_support.csv,protected read-only input,597b72279bf499cecf63c95b11004b29dd388e1858f687ec6a21c0a1e95dfc60,2918,597b72279bf499cecf63c95b11004b29dd388e1858f687ec6a21c0a1e95dfc60,2918,unchanged
artifacts/11_source_data/H06/H06_stage3_site_specific_significance_screen_figure.csv,protected read-only input,8d15804a66a6589b6c6f408db147e65c0fa2a42f71cd32fb1dcd2acd6657d642,49970,8d15804a66a6589b6c6f408db147e65c0fa2a42f71cd32fb1dcd2acd6657d642,49970,unchanged
artifacts/12_manifests/base_model_data_artifacts.csv,protected read-only input,8344bdc0339a53079bf9eeb7d86de1ad7c15373641c3a0a5a01d040b418895ce,10273,8344bdc0339a53079bf9eeb7d86de1ad7c15373641c3a0a5a01d040b418895ce,10273,unchanged
artifacts/12_manifests/H06/H06_preparation_report_manifest.csv,protected read-only input,db976477b9cdbce2a6d4575e382b2f04062e8834c086f1d82cb25d7e8a2176e4,78784,db976477b9cdbce2a6d4575e382b2f04062e8834c086f1d82cb25d7e8a2176e4,78784,unchanged
artifacts/12_manifests/H06/H06_stage2_artifacts.csv,protected read-only input,2407f2045d960be1025dbd5e338d0df9a733bd4caf2afc29f16a9680fb355752,47385,2407f2045d960be1025dbd5e338d0df9a733bd4caf2afc29f16a9680fb355752,47385,unchanged
artifacts/12_manifests/H06/H06_stage3_artifacts.csv,protected read-only input,d77054228581a2700f80f0c571536ae2799a7e5ac0f6869d189767e0dfe3bb21,73277,d77054228581a2700f80f0c571536ae2799a7e5ac0f6869d189767e0dfe3bb21,73277,unchanged
audit/handoffs/H06_shared_change_request.md,protected read-only input,e0dd27c4ad97da14b1c37669cd17e132c1acecff679c2fc121993ecfe161cf74,6869,e0dd27c4ad97da14b1c37669cd17e132c1acecff679c2fc121993ecfe161cf74,6869,unchanged
audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd,protected read-only input,ef4fde67d5dd2ebbb14deb76c025b5ac2ac9b6a34f7b34ca62c2fdb382bde709,35409,ef4fde67d5dd2ebbb14deb76c025b5ac2ac9b6a34f7b34ca62c2fdb382bde709,35409,unchanged
audit/report_harmonization/owner_orders/37_h06_consolidated_reader_and_companion_rewrite.md,protected read-only input,9a71006c531e3e69416a7502aaaac89c9073f8a821957a4b137f02f77bff7e1e,25833,9a71006c531e3e69416a7502aaaac89c9073f8a821957a4b137f02f77bff7e1e,25833,unchanged
audit/report_harmonization/phase2_main_supplement_output_catalog.csv,protected read-only input,43110e4f20a4e9d6257351fad4905c08587f85a28aa27d2a932b0d33b88b6894,165132,43110e4f20a4e9d6257351fad4905c08587f85a28aa27d2a932b0d33b88b6894,165132,unchanged
audit/report_harmonization/report017_consolidated_document_pass_protocol.md,protected read-only input,13b5bb6708e0b044117a48f9577026e57896a935aed58f6b512948a828fe6923,3839,13b5bb6708e0b044117a48f9577026e57896a935aed58f6b512948a828fe6923,3839,unchanged
audit/report_harmonization/report017_h06_consolidated_change_matrix.csv,protected read-only input,8ed288517f41521df21640a19473d287ae183776e6c5c25a5128863511079951,18200,8ed288517f41521df21640a19473d287ae183776e6c5c25a5128863511079951,18200,unchanged
audit/report_harmonization/report017_h06_consolidated_full_document_audit.md,protected read-only input,f9802f66bf615f7c8b5cb1b137f3cbc732735aeeee4ff03e84dd6f8a322e2ede,20580,f9802f66bf615f7c8b5cb1b137f3cbc732735aeeee4ff03e84dd6f8a322e2ede,20580,unchanged
audit/report_harmonization/report017_h06_consolidated_audit_manifest.csv,protected read-only input,17dbf7927b8d480ed0f67336cbac87a0480c1ced5b23d45055aa91cd4a1a8af8,8857,17dbf7927b8d480ed0f67336cbac87a0480c1ced5b23d45055aa91cd4a1a8af8,8857,unchanged
audit/scripts/verify_mder_METRIC_010_h06_hourly_invariance.R,protected read-only input,edf81ff96690b0fea7bdee2f1dd98a0855addfd514896adf5270a7de8e703851,3014,edf81ff96690b0fea7bdee2f1dd98a0855addfd514896adf5270a7de8e703851,3014,unchanged
config/site_display_registry.csv,protected read-only input,3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809,295,3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809,295,unchanged
notebooks/hypotheses/H06_daily.qmd,protected read-only input,01213a193515c49419dcd1ed9cffcc070a88d639a7382e218275a89bd704cb08,65344,01213a193515c49419dcd1ed9cffcc070a88d639a7382e218275a89bd704cb08,65344,unchanged
notebooks/hypotheses/H06.css,protected read-only input,20eb8615bf40acf6cb36a3ca43a360d9cc943fd2a79299520e9d864406a359af,584,20eb8615bf40acf6cb36a3ca43a360d9cc943fd2a79299520e9d864406a359af,584,unchanged
notebooks/preregistration_deviations.qmd,protected read-only input,b542018a0e127b280fc5a106928d8689307c420f2e62913f4047d5c4c292bc6d,94061,b542018a0e127b280fc5a106928d8689307c420f2e62913f4047d5c4c292bc6d,94061,unchanged
scripts/hypotheses/H06/build_h06_preparation_artifacts.R,protected read-only input,130a2a882cb37a4abbcf4c5edda1914172b39e64c12662e7fb555931cc121b8f,18185,130a2a882cb37a4abbcf4c5edda1914172b39e64c12662e7fb555931cc121b8f,18185,unchanged
scripts/hypotheses/H06/build_h06_preparation_figure_readability_qa.R,protected read-only input,560012d4ab09a6ff052c08f66a84c166366c749761f419e24d0bb605fc933b00,7911,560012d4ab09a6ff052c08f66a84c166366c749761f419e24d0bb605fc933b00,7911,unchanged
scripts/hypotheses/H06/build_h06_stage3_reader_displays.R,protected read-only input,b50bc1396f8d59647d7401849dd1cc23d6a988442fbc03cb2efdfe53d0b83c35,20870,b50bc1396f8d59647d7401849dd1cc23d6a988442fbc03cb2efdfe53d0b83c35,20870,unchanged
scripts/hypotheses/H06/build_h06_stage3_site_specific_screening.R,protected read-only input,9bde77139aff4b38009b8db70c0c152d516d31bf120fd86a9fc362140522378e,27541,9bde77139aff4b38009b8db70c0c152d516d31bf120fd86a9fc362140522378e,27541,unchanged
scripts/hypotheses/H06/build_h06_stage3_temporal_contrasts.R,protected read-only input,5d1cecd8c6d0e8799ece43c238c5db37f373e2e442984b7ad40eaf164a62c208,21900,5d1cecd8c6d0e8799ece43c238c5db37f373e2e442984b7ad40eaf164a62c208,21900,unchanged
scripts/hypotheses/H06/h06_contract.R,protected read-only input,9de4d56e462de9188bf1123984f3b06b3e01b01706a9618026e98f53444de2bb,13468,9de4d56e462de9188bf1123984f3b06b3e01b01706a9618026e98f53444de2bb,13468,unchanged
tests/hypotheses/H06/test_h06_preparation_report.R,protected read-only input,2b9f02f7caa448a3c7fdb88b0febc5ce306239002ebe220b6f5f7a7c4285a4fc,12918,2b9f02f7caa448a3c7fdb88b0febc5ce306239002ebe220b6f5f7a7c4285a4fc,12918,unchanged
tests/hypotheses/H06/test_h06_stage2.R,protected read-only input,489115354c11de17b627e4e2cb28cef9f54654a50756a7d4897dda3080b29b89,15916,489115354c11de17b627e4e2cb28cef9f54654a50756a7d4897dda3080b29b89,15916,unchanged
tests/hypotheses/H06/test_h06_stage3.R,protected read-only input,a6e3e307b023588b475587876be86eeb9c0f7b9d9d1597df946dd112458940aa,35771,a6e3e307b023588b475587876be86eeb9c0f7b9d9d1597df946dd112458940aa,35771,unchanged
audit/hypotheses/H06/report017_order37/bounded_audit.md,protected read-only input,a5aff4e753004786747103e1cb9b410afaae267f57e9b74fa3b7bcad81a13bd9,3708,a5aff4e753004786747103e1cb9b410afaae267f57e9b74fa3b7bcad81a13bd9,3708,unchanged
audit/hypotheses/H06/report017_order37/defect_list.csv,protected read-only input,77fc09318e3ac59925ccf78d82b4124c72666d8122db5c61a7b01c3e16d5cba1,1780,77fc09318e3ac59925ccf78d82b4124c72666d8122db5c61a7b01c3e16d5cba1,1780,unchanged
audit/hypotheses/H06/report017_order37/editorial_allow_list.csv,protected read-only input,1d87a8eabe7b8e7e2e90decc8897438310f5ed6224a200ac39489ccc1abbe266,1858,1d87a8eabe7b8e7e2e90decc8897438310f5ed6224a200ac39489ccc1abbe266,1858,unchanged
audit/hypotheses/H06/report017_order37/exact_source_diff.patch,protected read-only input,a4f676fe588fdd72f76081244129ba032908ca7d37683776fa2411f8ae1c485a,80465,a4f676fe588fdd72f76081244129ba032908ca7d37683776fa2411f8ae1c485a,80465,unchanged
audit/hypotheses/H06/report017_order37/execution_record.md,protected read-only input,8b9c3d8fd99b003e58bfdc332ab898d607db48ff228d4f8022b90beb247f9cec,769,8b9c3d8fd99b003e58bfdc332ab898d607db48ff228d4f8022b90beb247f9cec,769,unchanged
audit/hypotheses/H06/report017_order37/order37_source_manifest.csv,protected read-only input,0e23747f117c303be4ad72caa81276c6129b1e3a24ef4f20e9d566c1a3ef72d0,15027,0e23747f117c303be4ad72caa81276c6129b1e3a24ef4f20e9d566c1a3ef72d0,15027,unchanged
audit/hypotheses/H06/report017_order37/package_versions.csv,protected read-only input,f9ee302df3c59a61f9812678914638e9c820057bf6efa406e300fc05b7d7652c,406,f9ee302df3c59a61f9812678914638e9c820057bf6efa406e300fc05b7d7652c,406,unchanged
audit/hypotheses/H06/report017_order37/protected_inventory.csv,protected read-only input,20fc307e6513da8fea7296e0e97fe968d39ac2d76b0618101e167eba2ada9d23,13037,20fc307e6513da8fea7296e0e97fe968d39ac2d76b0618101e167eba2ada9d23,13037,unchanged
audit/hypotheses/H06/report017_order37/reverse_proof.md,protected read-only input,4ab654f9d912ec6ea385fe82f865269cbc5b0b6d21768f2affb6143098de8ed4,1026,4ab654f9d912ec6ea385fe82f865269cbc5b0b6d21768f2affb6143098de8ed4,1026,unchanged
audit/hypotheses/H06/report017_order37/stored_figure_inventory.csv,protected read-only input,523487a269a3667d76e11c0f0b8e55341ae36065e917414879e80ac54617ada2,1412,523487a269a3667d76e11c0f0b8e55341ae36065e917414879e80ac54617ada2,1412,unchanged
audit/report_harmonization/owner_orders/37a_h06_consolidated_source_verifier_correction.md,protected read-only input,54d16c182c0ead280f66f7e89fdbf23b8f337dd4367cd713dc2782b1573282bd,7596,54d16c182c0ead280f66f7e89fdbf23b8f337dd4367cd713dc2782b1573282bd,7596,unchanged
audit/report_harmonization/report017_h06_order37_defect_disposition.md,protected read-only input,fd899f6cac9d500f0594f5e220a796d8610548e9fa88edd364509582ff5f77e2,4781,fd899f6cac9d500f0594f5e220a796d8610548e9fa88edd364509582ff5f77e2,4781,unchanged
audit/report_harmonization/report017_h06_order37a_dispatch_manifest.csv,protected read-only input,0525fae3ee74af59af3d6a44a8bbd75ff0e2341603c899bb3f72f973771a8791,2611,0525fae3ee74af59af3d6a44a8bbd75ff0e2341603c899bb3f72f973771a8791,2611,unchanged
tests/hypotheses/H06/test_h06_report017_source_harmonization.R,protected read-only input,310ed0ad584746d9961565d3eaa0f974feb103a8e4ff808d7c612233744027a7,44613,310ed0ad584746d9961565d3eaa0f974feb103a8e4ff808d7c612233744027a7,44613,unchanged
audit/hypotheses/H06/report017_order37a/bounded_audit.md,new order-37a static evidence,not present at dispatch,not present at dispatch,a544c1b15037c7ac3760c109050b7ba0b51bba18e1f9bc36b876ca5984c11b4c,2447,new
audit/hypotheses/H06/report017_order37a/exact_source_diff.patch,new order-37a static evidence,not present at dispatch,not present at dispatch,3fdf8165340f0a4c9bfdb155adf32ee51839e26dbb52842dd445ae655691b45a,5634,new
audit/hypotheses/H06/report017_order37a/reverse_proof.md,new order-37a static evidence,not present at dispatch,not present at dispatch,ce3b873aada159292f329a07e47bca3a07324f483086c1fb9d3a3731de4947d9,1263,new
audit/hypotheses/H06/report017_order37a/protected_inventory.csv,new order-37a static evidence,not present at dispatch,not present at dispatch,4b1d3671b4c003cb89c0f1a4f4693c224497899c9131d97e47a3faf0e5d04eeb,15451,new
audit/hypotheses/H06/report017_order37a/package_versions.csv,new order-37a static evidence,not present at dispatch,not present at dispatch,f9ee302df3c59a61f9812678914638e9c820057bf6efa406e300fc05b7d7652c,406,new
