run_id,model_role,fitted_bin,observations,fitted_mean,fitted_minimum,fitted_maximum,pearson_mean,pearson_q25,pearson_q75,absolute_pearson_mean,observed_mean,zero_fraction
main__chest__all_available,additive,24,611,270.0060477979827,270.0060477979827,270.0060477979827,-7.921677045219142,-16.37369949530024,-11.64210679028074,17.873958920025498,139.22324194821874,0.31260229132569556
main__chest__all_available,additive,13,612,136.5424091253815,136.5424091253815,136.5424091253815,-4.644462848656471,-11.62006606983244,-8.641603393289365,13.608224218386958,82.37104755386844,0.29411764705882354
main__chest__all_available,additive,17,612,165.81980812777684,165.81980812777684,165.81980812777684,2.699243915780039,-12.819933575040713,-7.803942559010951,21.662061533927663,201.01633813492745,0.25980392156862747
main__chest__all_available,additive,16,612,158.4956275233576,158.4956275233576,158.4956275233576,2.488595196850026,-12.527563876910586,-3.3799387722186838,19.6410416242029,189.52704629624006,0.27450980392156865
main__chest__all_available,additive,18,612,172.26829943694912,172.26829943694912,172.26829943694912,-2.574715396646934,-13.0665043476682,-5.207760098090189,15.509657507495055,138.5800747751904,0.25980392156862747
main__chest__all_available,additive,4,612,80.44272051402153,80.44272051402153,80.44272051402153,4.147613355703882,-8.820956132595828,-2.000302424311472,16.02121726754526,118.34832638242939,0.2973856209150327
main__chest__all_available,additive,11,612,115.22735849997629,115.22735849997629,115.22735849997629,-4.673970642662441,-10.664599405753533,-6.68847220959627,11.43120346306991,65.39192495141677,0.3137254901960784
main__chest__all_available,additive,3,612,69.79283372216553,69.79283372216553,69.79283372216553,-0.8603829682249788,-8.317720075474963,-4.700866759377251,11.367073807693446,62.22335232936022,0.28431372549019607
main__chest__all_available,additive,10,612,105.55588051315236,105.55588051315236,105.55588051315236,2.274850988076265,-10.20548869014366,0.7180705013318449,15.172223644689524,128.53179299869333,0.2647058823529412
main__chest__all_available,additive,5,612,86.18161954880222,86.18161954880222,86.18161954880222,2.159401870076294,-9.267825788645972,-1.7751791720237757,14.57811177445994,106.14916337182511,0.30392156862745096
main__chest__all_available,additive,12,612,128.12899725922495,128.12899725922495,128.12899725922495,-4.661236841747992,-11.33131249214982,-10.323879829420397,15.125376394356678,75.4374314797227,0.3790849673202614
main__chest__all_available,additive,2,612,58.37659267595331,58.37659267595331,58.37659267595331,8.711643681051056,-7.578994674920887,16.141015862634593,16.704331222331245,124.71225301504283,0.28921568627450983
main__chest__all_available,additive,1,612,51.09631704368517,51.09631704368517,51.09631704368517,4.03295022222365,-7.086374584664544,1.6836544167066623,12.731015703658754,79.44226074733743,0.3235294117647059
main__chest__all_available,additive,9,612,100.39551478320604,100.39551478320604,100.39551478320604,3.748827327128653,-9.98387703712663,-0.9731435767138493,16.54351366298131,138.21068835304433,0.2761437908496732
main__chest__all_available,additive,7,612,93.88907319562328,93.88907319562328,93.88907319562328,-0.5122962105514652,-9.647889581782698,-0.8220501435001035,12.132765658626576,88.97535663923244,0.2549019607843137
main__chest__all_available,additive,8,612,97.06324919469203,97.06324919469203,97.06324919469203,0.4139315476396747,-9.820111377013523,-3.9440510591578093,14.14423829211045,101.266579540008,0.2679738562091503
main__chest__all_available,additive,6,612,90.22239129464184,90.22239129464184,90.22239129464184,5.64996402998053,-9.481335626265663,-1.9204849883268695,17.979742781507966,144.111752321043,0.2973856209150327
main__glasses__paired_common,additive,26,428,351.8077450765546,351.8077450765546,351.8077450765546,-2.484188004767326,-18.700037091479278,-9.512666494142032,24.673754393773077,305.12254698632,0.24299065420560748
main__glasses__paired_common,additive,27,428,379.1875503056515,379.1875503056515,379.1875503056515,-2.283826601142647,-19.207470825226157,-10.129520163587042,26.178139219059,336.5026608734294,0.2757009345794392
main__glasses__paired_common,additive,30,428,564.3331121950606,564.3331121950606,564.3331121950606,-3.547573423622287,-23.591718916445814,-19.427439872518022,34.65586242555788,485.2530757646256,0.26635514018691586
main__glasses__paired_common,additive,19,428,183.63918327735232,183.63918327735232,183.63918327735232,-4.340234047757168,-13.498287605250244,-4.140841849035155,14.31071554354647,125.26773855123298,0.3247663551401869
main__glasses__paired_common,additive,17,428,167.5061424561341,167.5061424561341,167.5061424561341,-5.100772421816589,-12.908982708117406,-8.966058918367372,14.63231322583161,101.31758138411716,0.32009345794392524
main__glasses__paired_common,additive,18,428,175.8595841870746,175.8595841870746,175.8595841870746,-2.959025921113601,-13.169692344960302,-4.347765406485134,15.316117484245385,136.64729281659416,0.2523364485981308
main__glasses__paired_common,additive,24,428,310.853762174432,310.853762174432,310.853762174432,-1.801419402726511,-17.800794744960065,-4.877805922628202,22.090725738634124,281.10226491692924,0.308411214953271
main__glasses__paired_common,additive,29,428,524.8612003646042,524.8612003646042,524.8612003646042,20.565261166380836,-22.86913760774429,-16.350750054444614,55.774126727220924,993.6404451899347,0.29439252336448596
main__glasses__paired_common,additive,22,428,267.06110962168503,267.06110962168503,267.06110962168503,-6.098347474888421,-16.274020488050784,-6.453744434319239,16.701909171412805,167.42936018600855,0.24766355140186916
main__glasses__paired_common,additive,25,428,342.18265916403305,342.18265916403305,342.18265916403305,-8.297881522310927,-18.493521362160564,-11.257330702120147,19.537646388367012,188.92906356157732,0.25934579439252337
main__glasses__paired_common,additive,23,428,275.7302613833316,275.7302613833316,275.7302613833316,1.5991147040325135,-16.542213219287785,-6.963046553473558,24.778541880510172,302.3876885220749,0.2757009345794392
main__glasses__paired_common,additive,28,428,463.7893373795241,463.7893373795241,463.7893373795241,0.382741126467441,-21.51108954532473,-14.231369240585314,33.60774743236378,473.1165962900772,0.2780373831775701
main__glasses__paired_common,additive,21,428,252.71982291076955,252.71982291076955,252.71982291076955,-0.5091383272492207,-15.852406700691247,-11.005147382401123,23.83065089306042,242.4451136378899,0.2523364485981308
main__glasses__paired_common,additive,16,428,157.87579027126955,157.87579027126955,157.87579027126955,0.7102292459839425,-12.407939437545474,-0.7357082944585436,16.386512389998078,167.38643613598992,0.205607476635514
main__glasses__paired_common,additive,15,428,141.14314595882882,141.14314595882882,141.14314595882882,-7.379024858224201,-11.832011642967593,-8.545107189341707,11.516924293708547,53.70459059264091,0.2850467289719626
main__glasses__paired_common,additive,20,428,203.5610382999443,203.5610382999443,203.5610382999443,-1.9240355338856838,-14.132160187491237,-10.81126912420252,20.817290963509663,174.6460388687859,0.32710280373831774
main__glasses__paired_common,additive,14,428,129.37550682075184,129.37550682075184,129.37550682075184,-1.9874468418830828,-11.348920581711598,-8.304721585853375,15.666237458045403,106.73981364045854,0.34579439252336447
main__glasses__paired_common,additive,7,428,82.87246747590757,82.87246747590757,82.87246747590757,4.000853255787793,-9.068708259949585,-1.268491588476146,15.791795218037946,119.13915192338301,0.24766355140186916
main__glasses__paired_common,additive,13,428,122.99589763676207,122.99589763676207,122.99589763676207,-2.5036254968641494,-11.057053193317016,-5.788411047417224,13.921401931303027,95.28653885306217,0.338785046728972
main__glasses__paired_common,additive,5,428,73.30130102425743,73.30130102425743,73.30130102425743,3.0585088489842285,-8.510151471282793,-0.148350870013709,14.080146258849181,99.48904748394955,0.2967289719626168
main__glasses__paired_common,additive,12,428,118.96240653359587,118.96240653359587,118.96240653359587,0.8152240425077041,-10.884534581583063,-1.222504242938397,15.4682440428422,127.99653700453814,0.32710280373831774
main__glasses__paired_common,additive,11,428,113.92911367152034,113.92911367152034,113.92911367152034,6.072159989722218,-10.644714389421138,-5.761314581632544,21.494322100112328,177.84525941666016,0.35514018691588783
main__glasses__paired_common,additive,6,428,79.84446309241977,79.84446309241977,79.84446309241977,2.9750496311247403,-8.907524253026962,-3.166692189369733,15.148806544036146,106.37729316271474,0.3364485981308411
main__glasses__paired_common,additive,4,428,63.048334330203865,63.048334330203865,63.048334330203865,4.957244655001427,-7.911116797841897,10.195045200377683,14.979403439832662,102.29062014295644,0.3341121495327103
main__glasses__paired_common,additive,3,428,59.07107458320339,59.07107458320339,59.07107458320339,5.009940638011214,-7.650738049070087,7.659008352871265,14.481085465634537,97.47627777195657,0.37616822429906543
main__glasses__paired_common,additive,10,428,106.82610793018635,106.82610793018635,106.82610793018635,-2.4343024975488676,-10.276507943639148,0.14066514023125126,10.605782853243847,81.62709804210225,0.2757009345794392
main__glasses__paired_common,additive,9,428,98.10712999966947,98.10712999966947,98.10712999966947,-3.532263182086704,-9.814215424018034,-2.9025063453817666,10.04584642839595,63.19293404085152,0.2780373831775701
main__glasses__paired_common,additive,8,428,88.09467828875093,88.09467828875093,88.09467828875093,3.9776153524130753,-9.309279709477076,3.062520553041284,15.65728504931869,125.35415225314748,0.29906542056074764
main__glasses__paired_common,additive,2,429,54.45303113244108,54.45303113244108,54.45303113244108,5.559927791078759,-7.219648776480391,3.772757249111589,13.37917516201072,95.17567505421496,0.2261072261072261
main__glasses__paired_common,additive,1,429,47.29811916200968,47.29811916200968,47.29811916200968,2.899951092439234,-6.811517678555186,3.18844980981067,11.074922928700879,67.2603964407881,0.2680652680652681
main__chest__paired_common,additive,29,428,529.9185869369504,529.9185869369504,529.9185869369504,6.833218647124886,-22.791921941318225,-15.917306758197197,42.60563587849679,689.2083208271948,0.27102803738317754
main__chest__paired_common,additive,28,428,491.72992669813846,491.72992669813846,491.72992669813846,-7.35618581918159,-22.224266242908065,-16.510926526286067,27.49361468777565,327.04086012836945,0.3014018691588785
main__chest__paired_common,additive,30,428,749.0838258951412,749.0838258951412,749.0838258951412,8.416679174285129,-27.590768513908838,-23.422707301363342,52.9038362199619,967.6523721762449,0.26635514018691586
main__chest__paired_common,additive,23,428,298.36406420695033,298.36406420695033,298.36406420695033,-7.924037393794319,-17.225370137852657,-10.239289726237612,18.195206466413353,161.09993192436065,0.3037383177570093
main__chest__paired_common,additive,22,428,287.32030081595906,287.32030081595906,287.32030081595906,-2.8899548425945785,-16.927942929072504,-8.633339665228746,21.584836902622165,238.52653887547498,0.2803738317757009
main__chest__paired_common,additive,21,428,268.07434714794323,268.07434714794323,268.07434714794323,-4.010768337107757,-16.353496636323438,-11.207078188636373,21.17222723946124,201.96205000818966,0.3060747663551402
main__chest__paired_common,additive,25,428,350.49667367660203,350.49667367660203,350.49667367660203,0.9932546309259289,-18.599710502274053,-10.139267007119486,28.637891285996524,361.99134241982483,0.27102803738317754
main__chest__paired_common,additive,26,428,421.03049405617895,421.03049405617895,421.03049405617895,6.4376201458360995,-20.589640051817792,-15.902923164826404,38.76638082068004,554.3601664303412,0.3014018691588785
main__chest__paired_common,additive,27,428,454.1167127509037,454.1167127509037,454.1167127509037,-2.4086499883239165,-21.35009694691491,-16.44302297979135,31.41251277215583,403.7426529620854,0.34345794392523366
main__chest__paired_common,additive,20,428,227.49085358997306,227.49085358997306,227.49085358997306,2.580441924193933,-15.121496984724356,-10.99411387972643,26.24492930828303,268.24595147641674,0.2897196261682243
main__chest__paired_common,additive,18,428,166.75257030968965,166.75257030968965,166.75257030968965,-2.129796089905962,-12.885335874249456,-6.855672386114073,16.731436770871323,139.0411624118947,0.3130841121495327
main__chest__paired_common,additive,24,428,317.59003305467775,317.59003305467775,317.59003305467775,-4.989338674928592,-17.764079501332418,-10.03259379333291,21.266926066811134,228.71904549631964,0.24299065420560748
main__chest__paired_common,additive,17,428,155.30347001324213,155.30347001324213,155.30347001324213,-1.3944364766399497,-12.398425630917366,-6.5578162875062915,16.72754372654379,137.97410798319132,0.2897196261682243
main__chest__paired_common,additive,16,428,146.60759241975913,146.60759241975913,146.60759241975913,-5.5091332909008335,-12.110029150109346,-9.601662372861357,13.961640943698553,79.70700697215734,0.3317757009345794
main__chest__paired_common,additive,19,428,182.95703043741983,182.95703043741983,182.95703043741983,-4.012941147676403,-13.499788947102388,-8.79671413246891,16.662911424399187,128.4460829639572,0.308411214953271
main__chest__paired_common,additive,15,428,139.6694707271738,139.6694707271738,139.6694707271738,-3.859668404856039,-11.818067961701948,-9.256093441440957,15.178784236054037,94.15037020740013,0.27102803738317754
main__chest__paired_common,additive,6,428,81.30037522079793,81.30037522079793,81.30037522079793,6.225741174296113,-8.909152009479458,-1.6762256462924277,17.991767507841526,137.57137711659846,0.26869158878504673
main__chest__paired_common,additive,13,428,119.19116626973494,119.19116626973494,119.19116626973494,-1.891460390983685,-10.879824195428805,-6.883125595247804,14.442357700287099,98.30286559417799,0.29439252336448596
main__chest__paired_common,additive,5,428,73.92528698340556,73.92528698340556,73.92528698340556,-2.5889502561001274,-8.554802310685297,-2.5339627804148743,9.132427158551959,51.79343807420128,0.26635514018691586
main__chest__paired_common,additive,12,428,109.86435117091285,109.86435117091285,109.86435117091285,-5.226265271019289,-10.452047527059078,-5.68496684522977,10.163238717154902,54.84585165799905,0.3411214953271028
main__chest__paired_common,additive,14,428,129.29188198398137,129.29188198398137,129.29188198398137,-2.5624098283453343,-11.428256024726812,-10.027982337635345,16.193717600656747,100.10636903114094,0.37850467289719625
main__chest__paired_common,additive,7,428,86.2435202327582,86.2435202327582,86.2435202327582,0.6866498842128255,-9.263496942523991,-2.678721841560984,13.194247397123737,92.40333948020195,0.3177570093457944
main__chest__paired_common,additive,11,428,103.12790768437665,103.12790768437665,103.12790768437665,5.071613872061565,-10.095047203379,1.235467901688203,18.041464386362495,154.7576332081466,0.2803738317757009
main__chest__paired_common,additive,3,428,59.27163184499937,59.27163184499937,59.27163184499937,8.835083912103446,-7.615994539943432,11.776882365075643,17.377719323371903,126.96169421751597,0.29205607476635514
main__chest__paired_common,additive,1,429,50.163683197289586,50.163683197289586,50.163683197289586,4.898909793454185,-7.0411036691550395,2.1103826903154856,13.614794404816225,84.81615027229954,0.331002331002331
main__chest__paired_common,additive,2,429,55.71194680606904,55.71194680606904,55.71194680606904,4.124482530992316,-7.375335037450177,7.860764710019947,12.049827228864174,86.51824155736513,0.27505827505827507
main__chest__paired_common,additive,10,428,99.74161856845342,99.74161856845342,99.74161856845342,5.153793825915398,-9.977696015405698,-0.04522175101065502,18.076174766558754,151.33752842272995,0.29205607476635514
main__chest__paired_common,additive,9,428,94.9095368063144,94.9095368063144,94.9095368063144,0.6000065045114784,-9.706644105321615,-2.886221213199068,13.847457598639481,100.68065454229297,0.2803738317757009
main__chest__paired_common,additive,4,428,66.73603755894945,66.73603755894945,66.73603755894945,2.799854530428596,-8.152338507075113,-4.168672024906244,14.716462515246727,89.37934331110826,0.308411214953271
main__chest__paired_common,additive,8,428,90.98183309796413,90.98183309796413,90.98183309796413,0.5004231847060205,-9.4956984184589,-1.9957372366163075,13.309790330950076,95.47133938133858,0.27102803738317754
gap_timing_unaware__glasses__all_available,additive,28,544,404.21184712834906,404.21184712834906,404.21184712834906,-1.7629420113555008,-20.085816410418847,-12.868466137349444,29.081765837859738,368.88764670105263,0.30330882352941174
gap_timing_unaware__glasses__all_available,additive,27,544,367.77565036297915,367.77565036297915,367.77565036297915,-5.5566674517746,-19.1893122324824,-8.054750088483216,21.484391617248438,259.6306516742884,0.29411764705882354
gap_timing_unaware__glasses__all_available,additive,30,544,525.2213004310631,525.2213004310631,525.2213004310631,11.430682318664173,-22.863435472044547,-16.92859796741661,46.996337769339775,783.3830775478526,0.27205882352941174
gap_timing_unaware__glasses__all_available,additive,20,544,185.78131167426537,185.78131167426537,185.78131167426537,0.06671855640494238,-13.61219588060475,-5.371026720156354,19.158636761131994,186.5925518635275,0.28860294117647056
gap_timing_unaware__glasses__all_available,additive,19,544,174.78641787196275,174.78641787196275,174.78641787196275,-2.7977093328292346,-13.22456939336675,-8.126422536329521,16.77304783117663,137.4429411867311,0.27941176470588236
gap_timing_unaware__glasses__all_available,additive,23,544,244.71206006458632,244.71206006458632,244.71206006458632,0.40043444457954813,-15.622421393152875,-9.419358221913019,23.717691346095787,252.85777875445345,0.2536764705882353
gap_timing_unaware__glasses__all_available,additive,24,544,280.25244038758484,280.25244038758484,280.25244038758484,-4.39756468299475,-16.68158956761603,-7.685420145789876,19.27733788605882,207.20348226679624,0.2665441176470588
gap_timing_unaware__glasses__all_available,additive,21,544,196.06368724502693,196.06368724502693,196.06368724502693,0.1580901240177637,-13.964181222631584,-7.952420620049171,20.81624080494218,197.4268330860605,0.2867647058823529
gap_timing_unaware__glasses__all_available,additive,18,544,164.41110340468356,164.41110340468356,164.41110340468356,-0.5782415046937095,-12.690231510964685,-0.5434191327409692,15.625229200719346,156.83326637583824,0.24448529411764705
gap_timing_unaware__glasses__all_available,additive,29,544,451.3643258933563,451.3643258933563,451.3643258933563,4.941718060656309,-21.182972475331812,-16.6217327199912,38.76365614439661,550.8860263617745,0.27941176470588236
gap_timing_unaware__glasses__all_available,additive,14,544,138.41570288102415,138.41570288102415,138.41570288102415,-2.5513054625403493,-11.742432231501303,-2.9943667196147175,13.278623205701665,108.49105452415394,0.27389705882352944
gap_timing_unaware__glasses__all_available,additive,15,544,141.99668439037885,141.99668439037885,141.99668439037885,3.3592699253414073,-11.8730139658837,-1.8320721616918716,18.821760530522596,181.8530552557369,0.2702205882352941
gap_timing_unaware__glasses__all_available,additive,25,544,304.90829699027756,304.90829699027756,304.90829699027756,-6.548482066038566,-17.368992898483537,-8.532731925826372,19.117454550219712,189.05931326130442,0.26838235294117646
gap_timing_unaware__glasses__all_available,additive,13,544,132.60547330066228,132.60547330066228,132.60547330066228,-4.8843994237586035,-11.491600946756654,-5.751031327116584,11.636186277995563,76.51715073647445,0.2959558823529412
gap_timing_unaware__glasses__all_available,additive,26,544,333.1675397589602,333.1675397589602,333.1675397589602,-0.4659018579434153,-18.145793208295586,-9.53474909625853,25.723913463808213,324.11147656798323,0.24632352941176472
gap_timing_unaware__glasses__all_available,additive,17,544,155.41828281808597,155.41828281808597,155.41828281808597,-5.234518034948521,-12.399302660287018,-7.123972210642595,13.069810799203323,90.19407366834784,0.2775735294117647
gap_timing_unaware__glasses__all_available,additive,22,544,209.21122684348558,209.21122684348558,209.21122684348558,-3.6096792576809986,-14.387687442453156,-8.21395370430683,17.604169890977985,157.6447092600677,0.24080882352941177
gap_timing_unaware__glasses__all_available,additive,16,544,147.32874454647006,147.32874454647006,147.32874454647006,2.3079347471332072,-12.05829927932405,-3.938680849053129,19.244229334847045,175.43559935215654,0.26286764705882354
gap_timing_unaware__glasses__all_available,additive,4,545,67.6588247015474,67.6588247015474,67.6588247015474,2.5782188829520054,-8.095741920573058,-0.12015608753376199,12.968917637947387,88.30975248794158,0.25688073394495414
gap_timing_unaware__glasses__all_available,additive,9,545,108.44195645697707,108.44195645697707,108.44195645697707,-4.38753003204303,-10.419559342341525,-6.269500087780736,10.923937221127698,62.81568812800679,0.30458715596330277
gap_timing_unaware__glasses__all_available,additive,8,545,99.73039390142344,99.73039390142344,99.73039390142344,-3.6662518002380926,-9.899517277389537,-5.643581870834499,11.019051471387455,62.84495662135499,0.27339449541284405
gap_timing_unaware__glasses__all_available,additive,3,545,61.32893805378636,61.32893805378636,61.32893805378636,4.759040144461512,-7.78016652178818,12.872800360745723,14.112852938031454,98.8311435099325,0.3541284403669725
gap_timing_unaware__glasses__all_available,additive,6,545,85.25988603458337,85.25988603458337,85.25988603458337,3.072825741886668,-9.161913996068913,-3.0676293827959253,15.450526691115101,113.27370661478761,0.29174311926605506
gap_timing_unaware__glasses__all_available,additive,7,545,91.49980248186644,91.49980248186644,91.49980248186644,5.328364397691305,-9.493874580183514,-0.8750582973876814,17.774026295595437,142.17144145453682,0.28623853211009176
gap_timing_unaware__glasses__all_available,additive,12,544,127.85925166471102,127.85925166471102,127.85925166471102,-0.18445020801145792,-11.298149329679882,-4.0463229920455195,15.855574490148781,125.99808822670634,0.33639705882352944
gap_timing_unaware__glasses__all_available,additive,10,544,114.19747442233513,114.19747442233513,114.19747442233513,-0.016733285052029846,-10.680195340143529,-6.477410753336382,15.879686947866873,114.51548945818008,0.3088235294117647
