"table_index","table_endpoint","attribute","attribute_index","pre_value_start_byte","pre_value_end_byte","pre_value","post_value","intended_pre_ids","intended_post_ids","post_value_start_byte","post_value_end_byte","pre_value_bytes","post_value_bytes"
3,"tbl-plan-h01-metric-synthesis-candidate","headers",14,8868265,8868293,"Duration stub_1_3 descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0014 tbl-plan-h01-metric-synthesis-candidate--gt-0006","Duration|stub_1_3|descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0014|tbl-plan-h01-metric-synthesis-candidate--gt-0006",8870273,8870418,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",15,8869161,8869190,"Duration stub_1_3 distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0014 tbl-plan-h01-metric-synthesis-candidate--gt-0007","Duration|stub_1_3|distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0014|tbl-plan-h01-metric-synthesis-candidate--gt-0007",8871286,8871431,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",16,8981802,8981831,"Duration stub_1_3 overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0014 tbl-plan-h01-metric-synthesis-candidate--gt-0008","Duration|stub_1_3|overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0014|tbl-plan-h01-metric-synthesis-candidate--gt-0008",8984043,8984188,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",17,8982530,8982558,"Duration stub_1_3 photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0014 tbl-plan-h01-metric-synthesis-candidate--gt-0009","Duration|stub_1_3|photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0014|tbl-plan-h01-metric-synthesis-candidate--gt-0009",8984887,8985032,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",18,8983379,8983414,"Duration stub_1_3 modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0014 tbl-plan-h01-metric-synthesis-candidate--gt-0010","Duration|stub_1_3|modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0014|tbl-plan-h01-metric-synthesis-candidate--gt-0010",8985853,8985998,36,146
3,"tbl-plan-h01-metric-synthesis-candidate","id",15,8984238,8984245,"stub_1_4","tbl-plan-h01-metric-synthesis-candidate--gt-0015","","",8986822,8986869,8,48
3,"tbl-plan-h01-metric-synthesis-candidate","headers",19,8984911,8984938,"Duration stub_1_4 definition","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0015 tbl-plan-h01-metric-synthesis-candidate--gt-0002","Duration|stub_1_4|definition","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0015|tbl-plan-h01-metric-synthesis-candidate--gt-0002",8987535,8987680,28,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",20,8985607,8985635,"Duration stub_1_4 descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0015 tbl-plan-h01-metric-synthesis-candidate--gt-0006","Duration|stub_1_4|descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0015|tbl-plan-h01-metric-synthesis-candidate--gt-0006",8988349,8988494,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",21,8986595,8986624,"Duration stub_1_4 distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0015 tbl-plan-h01-metric-synthesis-candidate--gt-0007","Duration|stub_1_4|distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0015|tbl-plan-h01-metric-synthesis-candidate--gt-0007",8989454,8989599,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",22,9074194,9074223,"Duration stub_1_4 overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0015 tbl-plan-h01-metric-synthesis-candidate--gt-0008","Duration|stub_1_4|overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0015|tbl-plan-h01-metric-synthesis-candidate--gt-0008",9077169,9077314,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",23,9075001,9075029,"Duration stub_1_4 photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0015 tbl-plan-h01-metric-synthesis-candidate--gt-0009","Duration|stub_1_4|photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0015|tbl-plan-h01-metric-synthesis-candidate--gt-0009",9078092,9078237,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",24,9075916,9075951,"Duration stub_1_4 modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0015 tbl-plan-h01-metric-synthesis-candidate--gt-0010","Duration|stub_1_4|modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0015|tbl-plan-h01-metric-synthesis-candidate--gt-0010",9079124,9079269,36,146
3,"tbl-plan-h01-metric-synthesis-candidate","id",16,9076867,9076874,"stub_1_5","tbl-plan-h01-metric-synthesis-candidate--gt-0016","","",9080185,9080232,8,48
3,"tbl-plan-h01-metric-synthesis-candidate","headers",25,9077539,9077566,"Duration stub_1_5 definition","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0016 tbl-plan-h01-metric-synthesis-candidate--gt-0002","Duration|stub_1_5|definition","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0016|tbl-plan-h01-metric-synthesis-candidate--gt-0002",9080897,9081042,28,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",26,9078144,9078172,"Duration stub_1_5 descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0016 tbl-plan-h01-metric-synthesis-candidate--gt-0006","Duration|stub_1_5|descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0016|tbl-plan-h01-metric-synthesis-candidate--gt-0006",9081620,9081765,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",27,9079040,9079069,"Duration stub_1_5 distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0016 tbl-plan-h01-metric-synthesis-candidate--gt-0007","Duration|stub_1_5|distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0016|tbl-plan-h01-metric-synthesis-candidate--gt-0007",9082633,9082778,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",28,9186637,9186666,"Duration stub_1_5 overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0016 tbl-plan-h01-metric-synthesis-candidate--gt-0008","Duration|stub_1_5|overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0016|tbl-plan-h01-metric-synthesis-candidate--gt-0008",9190346,9190491,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",29,9187351,9187379,"Duration stub_1_5 photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0016 tbl-plan-h01-metric-synthesis-candidate--gt-0009","Duration|stub_1_5|photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0016|tbl-plan-h01-metric-synthesis-candidate--gt-0009",9191176,9191321,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",30,9188191,9188226,"Duration stub_1_5 modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0011 tbl-plan-h01-metric-synthesis-candidate--gt-0016 tbl-plan-h01-metric-synthesis-candidate--gt-0010","Duration|stub_1_5|modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0011|tbl-plan-h01-metric-synthesis-candidate--gt-0016|tbl-plan-h01-metric-synthesis-candidate--gt-0010",9192133,9192278,36,146
3,"tbl-plan-h01-metric-synthesis-candidate","id",17,9189709,9189716,"Dynamics","tbl-plan-h01-metric-synthesis-candidate--gt-0017","","",9193761,9193808,8,48
3,"tbl-plan-h01-metric-synthesis-candidate","id",18,9189861,9189868,"stub_1_6","tbl-plan-h01-metric-synthesis-candidate--gt-0018","","",9193953,9194000,8,48
3,"tbl-plan-h01-metric-synthesis-candidate","headers",31,9190519,9190546,"Dynamics stub_1_6 definition","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0018 tbl-plan-h01-metric-synthesis-candidate--gt-0002","Dynamics|stub_1_6|definition","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0018|tbl-plan-h01-metric-synthesis-candidate--gt-0002",9194651,9194796,28,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",32,9191224,9191252,"Dynamics stub_1_6 descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0018 tbl-plan-h01-metric-synthesis-candidate--gt-0006","Dynamics|stub_1_6|descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0018|tbl-plan-h01-metric-synthesis-candidate--gt-0006",9195474,9195619,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",33,9192224,9192253,"Dynamics stub_1_6 distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0018 tbl-plan-h01-metric-synthesis-candidate--gt-0007","Dynamics|stub_1_6|distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0018|tbl-plan-h01-metric-synthesis-candidate--gt-0007",9196591,9196736,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",34,9309405,9309434,"Dynamics stub_1_6 overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0018 tbl-plan-h01-metric-synthesis-candidate--gt-0008","Dynamics|stub_1_6|overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0018|tbl-plan-h01-metric-synthesis-candidate--gt-0008",9313888,9314033,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",35,9310212,9310240,"Dynamics stub_1_6 photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0018 tbl-plan-h01-metric-synthesis-candidate--gt-0009","Dynamics|stub_1_6|photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0018|tbl-plan-h01-metric-synthesis-candidate--gt-0009",9314811,9314956,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",36,9311132,9311167,"Dynamics stub_1_6 modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0018 tbl-plan-h01-metric-synthesis-candidate--gt-0010","Dynamics|stub_1_6|modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0018|tbl-plan-h01-metric-synthesis-candidate--gt-0010",9315848,9315993,36,146
3,"tbl-plan-h01-metric-synthesis-candidate","id",19,9312076,9312083,"stub_1_7","tbl-plan-h01-metric-synthesis-candidate--gt-0019","","",9316902,9316949,8,48
3,"tbl-plan-h01-metric-synthesis-candidate","headers",37,9312736,9312763,"Dynamics stub_1_7 definition","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0019 tbl-plan-h01-metric-synthesis-candidate--gt-0002","Dynamics|stub_1_7|definition","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0019|tbl-plan-h01-metric-synthesis-candidate--gt-0002",9317602,9317747,28,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",38,9313355,9313383,"Dynamics stub_1_7 descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0019 tbl-plan-h01-metric-synthesis-candidate--gt-0006","Dynamics|stub_1_7|descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0019|tbl-plan-h01-metric-synthesis-candidate--gt-0006",9318339,9318484,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",39,9314263,9314292,"Dynamics stub_1_7 distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0019 tbl-plan-h01-metric-synthesis-candidate--gt-0007","Dynamics|stub_1_7|distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0019|tbl-plan-h01-metric-synthesis-candidate--gt-0007",9319364,9319509,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",40,9424412,9424441,"Dynamics stub_1_7 overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0019 tbl-plan-h01-metric-synthesis-candidate--gt-0008","Dynamics|stub_1_7|overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0019|tbl-plan-h01-metric-synthesis-candidate--gt-0008",9429629,9429774,30,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",41,9425127,9425155,"Dynamics stub_1_7 photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0019 tbl-plan-h01-metric-synthesis-candidate--gt-0009","Dynamics|stub_1_7|photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0019|tbl-plan-h01-metric-synthesis-candidate--gt-0009",9430460,9430605,29,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",42,9425957,9425992,"Dynamics stub_1_7 modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0017 tbl-plan-h01-metric-synthesis-candidate--gt-0019 tbl-plan-h01-metric-synthesis-candidate--gt-0010","Dynamics|stub_1_7|modelled_variation","tbl-plan-h01-metric-synthesis-candidate--gt-0017|tbl-plan-h01-metric-synthesis-candidate--gt-0019|tbl-plan-h01-metric-synthesis-candidate--gt-0010",9431407,9431552,36,146
3,"tbl-plan-h01-metric-synthesis-candidate","id",20,9427463,9427478,"Exposure history","tbl-plan-h01-metric-synthesis-candidate--gt-0020","","",9433023,9433070,16,48
3,"tbl-plan-h01-metric-synthesis-candidate","id",21,9427631,9427638,"stub_1_8","tbl-plan-h01-metric-synthesis-candidate--gt-0021","","",9433223,9433270,8,48
3,"tbl-plan-h01-metric-synthesis-candidate","headers",43,9428280,9428315,"Exposure history stub_1_8 definition","tbl-plan-h01-metric-synthesis-candidate--gt-0020 tbl-plan-h01-metric-synthesis-candidate--gt-0021 tbl-plan-h01-metric-synthesis-candidate--gt-0002","Exposure history|stub_1_8|definition","tbl-plan-h01-metric-synthesis-candidate--gt-0020|tbl-plan-h01-metric-synthesis-candidate--gt-0021|tbl-plan-h01-metric-synthesis-candidate--gt-0002",9433912,9434057,36,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",44,9428998,9429034,"Exposure history stub_1_8 descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0020 tbl-plan-h01-metric-synthesis-candidate--gt-0021 tbl-plan-h01-metric-synthesis-candidate--gt-0006","Exposure history|stub_1_8|descriptive","tbl-plan-h01-metric-synthesis-candidate--gt-0020|tbl-plan-h01-metric-synthesis-candidate--gt-0021|tbl-plan-h01-metric-synthesis-candidate--gt-0006",9434740,9434885,37,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",45,9430000,9430037,"Exposure history stub_1_8 distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0020 tbl-plan-h01-metric-synthesis-candidate--gt-0021 tbl-plan-h01-metric-synthesis-candidate--gt-0007","Exposure history|stub_1_8|distribution","tbl-plan-h01-metric-synthesis-candidate--gt-0020|tbl-plan-h01-metric-synthesis-candidate--gt-0021|tbl-plan-h01-metric-synthesis-candidate--gt-0007",9435851,9435996,38,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",46,9545143,9545180,"Exposure history stub_1_8 overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0020 tbl-plan-h01-metric-synthesis-candidate--gt-0021 tbl-plan-h01-metric-synthesis-candidate--gt-0008","Exposure history|stub_1_8|overall_site","tbl-plan-h01-metric-synthesis-candidate--gt-0020|tbl-plan-h01-metric-synthesis-candidate--gt-0021|tbl-plan-h01-metric-synthesis-candidate--gt-0008",9551102,9551247,38,146
3,"tbl-plan-h01-metric-synthesis-candidate","headers",47,9545957,9545993,"Exposure history stub_1_8 photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0020 tbl-plan-h01-metric-synthesis-candidate--gt-0021 tbl-plan-h01-metric-synthesis-candidate--gt-0009","Exposure history|stub_1_8|photoperiod","tbl-plan-h01-metric-synthesis-candidate--gt-0020|tbl-plan-h01-metric-synthesis-candidate--gt-0021|tbl-plan-h01-metric-synthesis-candidate--gt-0009",9552024,9552169,37,146
