"path","bytes","sha256","observed_sha256","observed_bytes","pass"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/04_prepare_display_evidence.R",5801,"835c5d74250f6953edfc8b004966d3b5c402eab1dbd61556247e56f1aa5f2423","835c5d74250f6953edfc8b004966d3b5c402eab1dbd61556247e56f1aa5f2423",5801,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/05_verify_complete_sources.R",10918,"0c4b0054e0181c7b1840ea9a1db4b3020201827f5636769a62a84307b1ad6e3e","0c4b0054e0181c7b1840ea9a1db4b3020201827f5636769a62a84307b1ad6e3e",10918,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/06_verify_complete_sources.R",10925,"bb9476c720717025a2e0d7da7d96b8a87efc19de784770ff44fdead347678ea1","bb9476c720717025a2e0d7da7d96b8a87efc19de784770ff44fdead347678ea1",10925,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/07_verify_complete_sources.R",11033,"e40d55e59b7524970693ecd0af1162e02fcc97707291ecaf5cfd62ed47d0b9c7","e40d55e59b7524970693ecd0af1162e02fcc97707291ecaf5cfd62ed47d0b9c7",11033,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/08_verify_semantic_fixtures.R",1564,"95272cf08f7608f6dcaf3ddc4fa7e277a612d519a5db28951d62f12c45031f9a","95272cf08f7608f6dcaf3ddc4fa7e277a612d519a5db28951d62f12c45031f9a",1564,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/09_complete_claim_provenance.R",6542,"2fc0fe08e6b236ef13664589a386e02d699c0177a798028d07178b87e8db04f4","2fc0fe08e6b236ef13664589a386e02d699c0177a798028d07178b87e8db04f4",6542,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/10_verify_preservation.R",2976,"d477b0b11469af4011c89fe3b6ad28b312940d64f0a7a8a0ea2b4e2927bef4e0","d477b0b11469af4011c89fe3b6ad28b312940d64f0a7a8a0ea2b4e2927bef4e0",2976,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/11_prepare_source_freeze.R",2239,"63cf64fafb4453c118c2f63737088057e0fe6d67226b513120cb074e0d11e5a8","63cf64fafb4453c118c2f63737088057e0fe6d67226b513120cb074e0d11e5a8",2239,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/12_verify_frozen_sources.R",10710,"2a004f74f7be8c1aae1690e2ed3f2d4ba8d21cbe43d1e9098441447c99a117de","2a004f74f7be8c1aae1690e2ed3f2d4ba8d21cbe43d1e9098441447c99a117de",10710,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/13_verify_frozen_sources.R",10718,"7d5fedda6e066f252267134e82c76585f42956e9aaff37a16d8829dc59187a51","7d5fedda6e066f252267134e82c76585f42956e9aaff37a16d8829dc59187a51",10718,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/14_finalize_claim_locations.R",6280,"665a6a968d8a7ca7b1ab664f41fda37393a53b99ce9ed1bda438c071edbe685a","665a6a968d8a7ca7b1ab664f41fda37393a53b99ce9ed1bda438c071edbe685a",6280,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/15_render_internal_once.py",5509,"259cdd6167e3ad3649bc8c2502f196acae07b15d653a9c2b0b7edb9cb2d5fc50","259cdd6167e3ad3649bc8c2502f196acae07b15d653a9c2b0b7edb9cb2d5fc50",5509,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/16_verify_internal_semantic_candidate.R",5888,"bf0dca0bdf125607abdb17e2b6dddf12096edc623865555f112acea3587a70fb","bf0dca0bdf125607abdb17e2b6dddf12096edc623865555f112acea3587a70fb",5888,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/17_verify_internal_render_contract.R",6577,"2fb8e655786eab68ad6c66f8745e3b30b482acc72f823fa9f1f1981035872d30","2fb8e655786eab68ad6c66f8745e3b30b482acc72f823fa9f1f1981035872d30",6577,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/18_prepare_visual_evidence.R",2903,"ba174849173ea70b35d5a82af130e0108154e00cb24edcddca99e998d60581dd","ba174849173ea70b35d5a82af130e0108154e00cb24edcddca99e998d60581dd",2903,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/20_serve_internal_qa.py",2738,"e50cebd031d718661a8ceee3edd3131fc17dcafee016730f0b4083a08b9afd56","e50cebd031d718661a8ceee3edd3131fc17dcafee016730f0b4083a08b9afd56",2738,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/21_seal_internal_verifier_stop.R",5382,"48daebba1fa6a00c57b483ae96d1d5778a3271504782fdad433fdcb733767192","48daebba1fa6a00c57b483ae96d1d5778a3271504782fdad433fdcb733767192",5382,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/audit_embedded_report_figures.R",2768,"09e1fdf2b69634a1f62d0feb9f297d4997900b45c2ea1eb5669fc39ed87a0b34","09e1fdf2b69634a1f62d0feb9f297d4997900b45c2ea1eb5669fc39ed87a0b34",2768,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/audit_reader_structure.R",7874,"c96c94d09246f2868785696a2c62806063b415b92ac7aed6c720e49d32de7859","c96c94d09246f2868785696a2c62806063b415b92ac7aed6c720e49d32de7859",7874,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/audit_reader_table_bindings.R",6569,"b7e9123dcb8b21747ffede92a1bddd70a714da77c57e66f087a2998cd27ba7ab","b7e9123dcb8b21747ffede92a1bddd70a714da77c57e66f087a2998cd27ba7ab",6569,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_cells_output_001/all_cell_comparisons.csv",311804,"2070b1d05065f33ab1de1affadbcb01a4bb36884f690bcb993c597d3cc22c5bf","2070b1d05065f33ab1de1affadbcb01a4bb36884f690bcb993c597d3cc22c5bf",311804,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_cells_output_001/checks.csv",8183,"207269b7963eed56ddc6793dc8a4cbfc9b1cbb5028c2dc48f1abe00d845379df","207269b7963eed56ddc6793dc8a4cbfc9b1cbb5028c2dc48f1abe00d845379df",8183,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_cells_output_001/input_manifest.csv",6986,"7d5e0b4ab43c4de2e4d409ac68437f239ad2ff25dfe252383c09851c4606526a","7d5e0b4ab43c4de2e4d409ac68437f239ad2ff25dfe252383c09851c4606526a",6986,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_cells_output_001/session_and_command.txt",1371,"36325a93a402c1b9708722f8e1676cd6b2b06c102f6c41767f8e95bf56350063","36325a93a402c1b9708722f8e1676cd6b2b06c102f6c41767f8e95bf56350063",1371,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_cells_output_001/source_bindings.csv",1390,"f124ff9522df7539ef5432eb4c30fa13c746efa36a39d1dba33ae7c2cc1f88e3","f124ff9522df7539ef5432eb4c30fa13c746efa36a39d1dba33ae7c2cc1f88e3",1390,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_images_execution_001/execution.log",43,"27e8e1e0befbdbe0d7d283ea489fcec61f4205aa987bad83b414636549a532c5","27e8e1e0befbdbe0d7d283ea489fcec61f4205aa987bad83b414636549a532c5",43,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_images_execution_001/finish.json",1076,"0ddfc1ecf987d5fe224409974b5ebbf834418f4c6a0b0480d2d880d3eec56a41","0ddfc1ecf987d5fe224409974b5ebbf834418f4c6a0b0480d2d880d3eec56a41",1076,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_images_execution_001/start.json",925,"8b1ce250244be8dae2362e673e621d4af8a0f269e568d5f3e810eeebde11fe45","8b1ce250244be8dae2362e673e621d4af8a0f269e568d5f3e810eeebde11fe45",925,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_images_output_001/checks.csv",1553,"571b8b1b0ce7808832e938fbad5cda9fd39db7d5eb35e9db460c75e969a0e5e8","571b8b1b0ce7808832e938fbad5cda9fd39db7d5eb35e9db460c75e969a0e5e8",1553,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_images_output_001/session_and_command.txt",1458,"46a3ce4b7d5396781e2fd486215792b1784bf2dc7335fd9664cade845145735c","46a3ce4b7d5396781e2fd486215792b1784bf2dc7335fd9664cade845145735c",1458,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_structure_execution_001/execution.log",67,"187a6cdbede7a96243114ed8ed881ebde69529eb58ea72ef42c28c49a57284ed","187a6cdbede7a96243114ed8ed881ebde69529eb58ea72ef42c28c49a57284ed",67,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_structure_execution_001/finish.json",1071,"005fe43f234676eb1393aa674738afa498607483e6ca7923663b310c160890e2","005fe43f234676eb1393aa674738afa498607483e6ca7923663b310c160890e2",1071,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_structure_execution_001/start.json",921,"c622c01435dd6f69de61f8f82f281eebe77624df9029817c4bacc4ed5223ba33","c622c01435dd6f69de61f8f82f281eebe77624df9029817c4bacc4ed5223ba33",921,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_structure_output_001/checks.csv",652,"085a19b03bf0a698be5148494abed9ab3a73ac4837eff0e2b12f2c0d9808e92d","085a19b03bf0a698be5148494abed9ab3a73ac4837eff0e2b12f2c0d9808e92d",652,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_structure_output_001/figure_structure.csv",295,"653c8a98485879387452892fa002eb94975859e9d68814009ca26af7712360ba","653c8a98485879387452892fa002eb94975859e9d68814009ca26af7712360ba",295,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_structure_output_001/input_pins.csv",507,"b15a145fb6fd49406aab3e61a7a3c7221686e5a4a11190e92b36ad1e27c1cc12","b15a145fb6fd49406aab3e61a7a3c7221686e5a4a11190e92b36ad1e27c1cc12",507,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_structure_output_001/main_text.txt",299017,"f3cea1e997f8e838f6e3df59a4d0d9f989fb7666715b3ebc450b4d61f69e76c2","f3cea1e997f8e838f6e3df59a4d0d9f989fb7666715b3ebc450b4d61f69e76c2",299017,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_structure_output_001/reader_links.csv",13502,"947360bcd748228ef7509b01626a524853f393de214cad6d7bafbd7a26435cbe","947360bcd748228ef7509b01626a524853f393de214cad6d7bafbd7a26435cbe",13502,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_structure_output_001/session_and_command.txt",1469,"1e9de86cbccb1638ed72e21fd7725e9c57389e174a70ef90a8d30053f38e4fd6","1e9de86cbccb1638ed72e21fd7725e9c57389e174a70ef90a8d30053f38e4fd6",1469,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_structure_output_001/source_endpoint_inventory.csv",1474,"b6ac463408db7f243c96e741c8cd107eff7aeb8fce4ae87cc9a74b35bf349529","b6ac463408db7f243c96e741c8cd107eff7aeb8fce4ae87cc9a74b35bf349529",1474,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_structure_output_001/table_structure.csv",3765,"67d1bccee0b858b5e0200014bdac1afa963db28f4a64d98629d128d2b58e2bf0","67d1bccee0b858b5e0200014bdac1afa963db28f4a64d98629d128d2b58e2bf0",3765,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_table_cells_execution_001/execution.log",54,"c418c4b3d3b0d261b183de950635256b30565703a524e29377220b67000a0c4b","c418c4b3d3b0d261b183de950635256b30565703a524e29377220b67000a0c4b",54,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_table_cells_execution_001/finish.json",1078,"fd114bc9b516795b41a82620264db4d91b15d8d203254792aba21975c96eb6e3","fd114bc9b516795b41a82620264db4d91b15d8d203254792aba21975c96eb6e3",1078,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_table_cells_execution_001/start.json",928,"4ee7c04b59e19bce331ceb16173e58df20c93246bd3fc0c886fbf5c4fa5b2f6c","4ee7c04b59e19bce331ceb16173e58df20c93246bd3fc0c886fbf5c4fa5b2f6c",928,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_table_cells_output_001/all_cell_comparisons.csv",311804,"2070b1d05065f33ab1de1affadbcb01a4bb36884f690bcb993c597d3cc22c5bf","2070b1d05065f33ab1de1affadbcb01a4bb36884f690bcb993c597d3cc22c5bf",311804,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_table_cells_output_001/checks.csv",8183,"207269b7963eed56ddc6793dc8a4cbfc9b1cbb5028c2dc48f1abe00d845379df","207269b7963eed56ddc6793dc8a4cbfc9b1cbb5028c2dc48f1abe00d845379df",8183,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_table_cells_output_001/input_manifest.csv",6986,"7d5e0b4ab43c4de2e4d409ac68437f239ad2ff25dfe252383c09851c4606526a","7d5e0b4ab43c4de2e4d409ac68437f239ad2ff25dfe252383c09851c4606526a",6986,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_table_cells_output_001/session_and_command.txt",1377,"6df53accfda2116d279f783477d7c2e86226926b7854e02f45219527b10f5740","6df53accfda2116d279f783477d7c2e86226926b7854e02f45219527b10f5740",1377,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/independent/internal_render_table_cells_output_001/source_bindings.csv",1390,"f124ff9522df7539ef5432eb4c30fa13c746efa36a39d1dba33ae7c2cc1f88e3","f124ff9522df7539ef5432eb4c30fa13c746efa36a39d1dba33ae7c2cc1f88e3",1390,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/intended_size_708px/main_adherence_levels.png",38822,"e33fef10f820f884859801adbc906c2e694e7925de7fdd74dcc2a83dc3221f18","e33fef10f820f884859801adbc906c2e694e7925de7fdd74dcc2a83dc3221f18",38822,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/intended_size_708px/main_coverage.png",42762,"e04b62d2874d20b57e12f7c9f6208700572e78e24b7481c43a2c6f5bd8d33ca8","e04b62d2874d20b57e12f7c9f6208700572e78e24b7481c43a2c6f5bd8d33ca8",42762,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/intended_size_708px/main_site_free_work.png",148827,"cb6e24fe805a041c32c0fed9f6fb54d9643e0b2e1635fd3a155753b1fe14f3b9","cb6e24fe805a041c32c0fed9f6fb54d9643e0b2e1635fd3a155753b1fe14f3b9",148827,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/intended_size_708px/main_site_workday.png",140103,"19206d8c8f49ea4f8013866952bd8cd9f66f763b4f34e2781e9d813b6199ca08","19206d8c8f49ea4f8013866952bd8cd9f66f763b4f34e2781e9d813b6199ca08",140103,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/intended_size_inventory.csv",2280,"9eaeda7e96bb38714895a789c23af1541f3db5a62fbc4e8a7f75d7367bb48f75","9eaeda7e96bb38714895a789c23af1541f3db5a62fbc4e8a7f75d7367bb48f75",2280,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/retained_independent_audits.csv",12706,"1768494d88253787a42d733db11b69f9988d509aae3a27b2e948e27ed203e761","1768494d88253787a42d733db11b69f9988d509aae3a27b2e948e27ed203e761",12706,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_qa_preparation_001/session_and_command.txt",916,"335629176fae84c5fa11a64d458077c0d51f94cfcb1737434cd6dd12d56f9d27","335629176fae84c5fa11a64d458077c0d51f94cfcb1737434cd6dd12d56f9d27",916,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_render_001/cache_preflight.json",259,"a7667cdf6d4a45333742702bf7c0c350ea82584ea6b88c79c86ca198db271216","a7667cdf6d4a45333742702bf7c0c350ea82584ea6b88c79c86ca198db271216",259,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_render_001/execution.log",3714,"fecec4ede3aa61d0864565722b3d3287991dac11eadec3844b8bdaf2a42c7cac","fecec4ede3aa61d0864565722b3d3287991dac11eadec3844b8bdaf2a42c7cac",3714,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_render_001/finish.json",1671,"e763a3a706a23f42169b854a97341ec0123ed379f4dcde6d131ea4cc1d12e981","e763a3a706a23f42169b854a97341ec0123ed379f4dcde6d131ea4cc1d12e981",1671,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_render_001/process_preflight.json",30,"70a6a3f7461d7356aa911407fc95b4550116791a7c3ce3f71c61281db8ccac1f","70a6a3f7461d7356aa911407fc95b4550116791a7c3ce3f71c61281db8ccac1f",30,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/reporting/internal_render_001/process_samples.json",3769,"fb6bc2a84d21b297523e4d67e8ac3a9fb35dae5c9911058841ad238612e8ddfd","fb6bc2a84d21b297523e4d67e8ac3a9fb35dae5c9911058841ad238612e8ddfd",3769,TRUE
