run_id,placement,scenario_id,working_power,category_order,category_code,light_source,short_label,distribution,expected_mel_edi_lx,expected_conf_low_lx,expected_conf_high_lx,model_ratio_to_indoor,ratio_to_indoor,ratio_conf_low,ratio_conf_high,statistic,df,p_raw,estimability_status,hours,participants,participant_days,sites,family_id,family_n,p_adjusted,primary_ratio,primary_conf_low,primary_conf_high,primary_p_adjusted,ratio_relative_change_percent,sign_relative_to_null_concordant,primary_ratio_inside_sensitivity_interval,stability
boundary_excluded__near_eye,Near-eye,boundary_hours_excluded,1.539919,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,site_standardized,38.26306795542104,19.00335304659553,77.04231804625952,0.3776794815869019,0.3776794815869019,0.19086704052133688,0.7473358963503454,-2.8209295014572464,139,0.0054899338937930316,ESTIMABLE,730,59,205,9,H03-S-boundary_excluded__near_eye-context-contrasts,5,0.0068624173672412895,0.44938283368311555,0.24587279536380452,0.8213390623808536,0.014554812344139896,-15.955961536967745,TRUE,TRUE,stable
boundary_excluded__chest,Chest,boundary_hours_excluded,1.539919,1,electric_indoor,Electric light source indoors,Indoor electric,site_standardized,98.35382859203095,84.49621076184984,114.48413498653827,1,1,1,1,,150,,REFERENCE,4541,147,746,8,H03-S-boundary_excluded__chest-context-contrasts,,,1,1,1,,0,TRUE,TRUE,stable
boundary_excluded__chest,Chest,boundary_hours_excluded,1.539919,2,electric_outdoor,Electric light source outdoors,Outdoor electric,site_standardized,71.04016647398585,35.64025775466173,141.60125573142122,0.722291826265946,,,,,150,,SUPPORT_NON_ESTIMABLE,161,53,103,8,H03-S-boundary_excluded__chest-context-contrasts,,,0.6216250723629494,0.3504659293821016,1.1025828709556054,0.10326768735002957,,,,support_non_estimable
boundary_excluded__chest,Chest,boundary_hours_excluded,1.539919,3,daylight_indoor,Daylight indoors,Indoor daylight,site_standardized,237.71695878722429,203.4932467446784,277.69645135176785,2.4169568403205517,2.4169568403205517,1.9985710225648283,2.922928583481359,9.173947818148116,150,3.3390787636574224e-16,ESTIMABLE,4400,148,716,8,H03-S-boundary_excluded__chest-context-contrasts,5,8.347696909143556e-16,2.6030283367861085,2.130029067772513,3.181062936947255,2.2269193902981017e-16,-7.14827010662874,TRUE,TRUE,stable
boundary_excluded__chest,Chest,boundary_hours_excluded,1.539919,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,site_standardized,1321.673220409643,1045.8727136359885,1670.203341929781,13.437943792629651,13.437943792629651,10.275486028818428,17.5737023891062,19.132157212812373,150,4.387450606603473e-42,ESTIMABLE,1523,142,518,8,H03-S-boundary_excluded__chest-context-contrasts,5,2.1937253033017363e-41,14.833239340327344,11.38993185325031,19.317498310110338,8.44917299602186e-44,-9.406546444000819,TRUE,TRUE,stable
boundary_excluded__chest,Chest,boundary_hours_excluded,1.539919,5,display,Emissive display light,Emissive display,site_standardized,59.83718556458676,42.06198610454778,85.12410154364215,0.6083869476275277,0.6083869476275277,0.42491700425304246,0.8710752319601713,-2.7357689400876377,150,0.006974630531078123,ESTIMABLE,683,93,227,8,H03-S-boundary_excluded__chest-context-contrasts,5,0.006974630531078123,0.5789771661651881,0.40019526892093327,0.8376274908109929,0.005990299687040589,5.079609901912541,TRUE,TRUE,stable
boundary_excluded__chest,Chest,boundary_hours_excluded,1.539919,6,sleep_darkness,Darkness during sleep,Sleep darkness,site_standardized,3.8244326652163583,1.407658784379422,10.390504696933366,0.03888443103806364,0.03888443103806364,0.01432239140026105,0.10556889103912968,-6.423986217686615,150,1.6599347062932897e-9,ESTIMABLE,4992,140,754,8,H03-S-boundary_excluded__chest-context-contrasts,5,2.7665578438221496e-9,0.04351420599127319,0.017180138927867815,0.11021366771252016,9.484134431545094e-10,-10.639686161659611,TRUE,TRUE,stable
boundary_excluded__chest,Chest,boundary_hours_excluded,1.539919,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,site_standardized,30.830208308986432,12.931631565101041,73.5020743198903,0.3134622083383181,0.3134622083383181,0.13972602103265727,0.7032230312589363,-2.8368993105682048,150,0.0051856020307172335,ESTIMABLE,642,59,201,7,H03-S-boundary_excluded__chest-context-contrasts,5,0.0064820025383965415,0.3696548531580451,0.16363561092668968,0.8350548495493074,0.02043582327225783,-15.201381596822138,TRUE,TRUE,stable
supported_cells__near_eye,Near-eye,unsupported_cells_excluded,1.539919,1,electric_indoor,Electric light source indoors,Indoor electric,site_standardized,89.05441369613402,75.20744895890662,105.4508390930201,1,1,1,1,,139,,REFERENCE,4629,138,695,9,H03-S-supported_cells__near_eye-context-contrasts,,,1,1,1,,0,TRUE,TRUE,stable
supported_cells__near_eye,Near-eye,unsupported_cells_excluded,1.539919,2,electric_outdoor,Electric light source outdoors,Outdoor electric,site_standardized,99.12334719105073,33.29666288013139,295.08776881723395,1.1130649574458296,,,,,139,,SUPPORT_NON_ESTIMABLE,170,43,99,4,H03-S-supported_cells__near_eye-context-contrasts,,,0.9179604395210067,0.32146030369977413,2.621323251509738,0.8720917394338877,,,,support_non_estimable
supported_cells__near_eye,Near-eye,unsupported_cells_excluded,1.539919,3,daylight_indoor,Daylight indoors,Indoor daylight,site_standardized,205.47539143539595,172.84353566316355,244.26795207318332,2.3073016025517434,2.3073016025517434,1.845729396210346,2.884301835398162,7.406117023335754,139,1.1399187808424097e-11,ESTIMABLE,4804,138,692,9,H03-S-supported_cells__near_eye-context-contrasts,5,1.8998646347373496e-11,2.3073260265401303,1.8455672051646501,2.88461638126828,2.3192416520065513e-11,-0.0010585408436347699,TRUE,TRUE,stable
supported_cells__near_eye,Near-eye,unsupported_cells_excluded,1.539919,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,site_standardized,1036.3287726605038,839.7293397047133,1278.9565330915848,11.637028751843797,11.637028751843797,8.948157858021144,15.133890161520572,18.46803543294984,139,3.101715262680923e-39,ESTIMABLE,1557,135,512,9,H03-S-supported_cells__near_eye-context-contrasts,5,1.5508576313404616e-38,11.62934087537163,8.938572761141629,15.130107771066179,2.2310381339128158e-38,0.06610758558507346,TRUE,TRUE,stable
supported_cells__near_eye,Near-eye,unsupported_cells_excluded,1.539919,5,display,Emissive display light,Emissive display,site_standardized,56.34726275564089,38.32349892038805,82.84770726829778,0.6327284681015984,0.6327284681015984,0.4257869726333324,0.9402479175682859,-2.2847177223623905,139,0.023843704418888945,ESTIMABLE,630,84,222,8,H03-S-supported_cells__near_eye-context-contrasts,5,0.023843704418888945,0.5978778571172451,0.39658742649321554,0.9013345057151578,0.017313961140071665,5.829051965963528,TRUE,TRUE,stable
supported_cells__near_eye,Near-eye,unsupported_cells_excluded,1.539919,6,sleep_darkness,Darkness during sleep,Sleep darkness,site_standardized,2.7453371714778054,1.5189905739073508,4.961766264098925,0.03082763736837655,0.03082763736837655,0.016666223122156876,0.057022111053625237,-11.18532227699017,139,4.110138802490611e-21,ESTIMABLE,5225,130,712,9,H03-S-supported_cells__near_eye-context-contrasts,5,1.0275347006226527e-20,0.030879395348843354,0.01667434439320519,0.05718587997371194,1.4471425033239045e-20,-0.1676133223532883,TRUE,TRUE,stable
supported_cells__near_eye,Near-eye,unsupported_cells_excluded,1.539919,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,site_standardized,41.435894349761014,22.056120488218316,77.84385025833026,0.4652873746510309,0.4652873746510309,0.2527388549965934,0.8565851143567413,-2.4786868666516617,139,0.014383362822586619,ESTIMABLE,803,52,205,5,H03-S-supported_cells__near_eye-context-contrasts,5,0.017979203528233272,0.44938283368311555,0.24587279536380452,0.8213390623808536,0.014554812344139896,3.539196376853715,TRUE,TRUE,stable
supported_cells__chest,Chest,unsupported_cells_excluded,1.539919,1,electric_indoor,Electric light source indoors,Indoor electric,site_standardized,88.26780196823334,74.88364089047424,104.044151321365,1,1,1,1,,150,,REFERENCE,5468,149,765,8,H03-S-supported_cells__chest-context-contrasts,,,1,1,1,,0,TRUE,TRUE,stable
supported_cells__chest,Chest,unsupported_cells_excluded,1.539919,2,electric_outdoor,Electric light source outdoors,Outdoor electric,site_standardized,35.44512507383228,19.71010434659485,63.74176764399852,0.40156347256260677,,,,,150,,SUPPORT_NON_ESTIMABLE,188,47,112,4,H03-S-supported_cells__chest-context-contrasts,,,0.6216250723629494,0.3504659293821016,1.1025828709556054,0.10326768735002957,,,,support_non_estimable
supported_cells__chest,Chest,unsupported_cells_excluded,1.539919,3,daylight_indoor,Daylight indoors,Indoor daylight,site_standardized,230.2705983875628,197.1678041650283,268.931069686129,2.608772318477295,2.608772318477295,2.1361803093442084,3.1859169283995024,9.479894740365475,150,5.3774104558903757e-17,ESTIMABLE,4979,148,741,8,H03-S-supported_cells__chest-context-contrasts,5,1.344352613972594e-16,2.6030283367861085,2.130029067772513,3.181062936947255,2.2269193902981017e-16,0.22066535388847175,TRUE,TRUE,stable
supported_cells__chest,Chest,unsupported_cells_excluded,1.539919,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,site_standardized,1312.2902789434931,1046.3369538538418,1645.842450528747,14.8671457732206,14.8671457732206,11.42043930742552,19.35407364745392,20.221005002094717,150,1.0899672046718816e-44,ESTIMABLE,1686,145,554,8,H03-S-supported_cells__chest-context-contrasts,5,5.449836023359408e-44,14.833239340327344,11.38993185325031,19.317498310110338,8.44917299602186e-44,0.22858414211031075,TRUE,TRUE,stable
supported_cells__chest,Chest,unsupported_cells_excluded,1.539919,5,display,Emissive display light,Emissive display,site_standardized,53.51339254801398,37.42510068035009,76.51771484749555,0.606261755189881,0.606261755189881,0.4222794349594648,0.8704030681512996,-2.7342561157661915,150,0.007005201962255859,ESTIMABLE,827,93,262,7,H03-S-supported_cells__chest-context-contrasts,5,0.008756502452819824,0.5789771661651881,0.40019526892093327,0.8376274908109929,0.005990299687040589,4.712550100276025,TRUE,TRUE,stable
supported_cells__chest,Chest,unsupported_cells_excluded,1.539919,6,sleep_darkness,Darkness during sleep,Sleep darkness,site_standardized,3.832139414541908,1.5266475750129092,9.619307515921886,0.04341491834045052,0.04341491834045052,0.017198345013223756,0.10959514610613559,-6.693723185311724,150,4.0727790853564284e-10,ESTIMABLE,5540,142,767,8,H03-S-supported_cells__chest-context-contrasts,5,6.787965142260715e-10,0.04351420599127319,0.017180138927867815,0.11021366771252016,9.484134431545094e-10,-0.22817295768324808,TRUE,TRUE,stable
supported_cells__chest,Chest,unsupported_cells_excluded,1.539919,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,site_standardized,33.69723440852537,13.825009345243316,82.1340209201227,0.38176134056960714,0.38176134056960714,0.1671628798269414,0.8718545726442707,-2.304014155359505,150,0.02259471950667046,ESTIMABLE,728,53,208,5,H03-S-supported_cells__chest-context-contrasts,5,0.02259471950667046,0.3696548531580451,0.16363561092668968,0.8350548495493074,0.02043582327225783,3.275078714139301,TRUE,TRUE,stable
power_1_30__near_eye,Near-eye,working_power_1_30,1.3,1,electric_indoor,Electric light source indoors,Indoor electric,site_standardized,89.41244089065874,74.27420458557351,107.63608483770092,1,1,1,1,,139,,REFERENCE,4629,138,695,9,H03-S-power_1_30__near_eye-context-contrasts,,,1,1,1,,0,TRUE,TRUE,stable
power_1_30__near_eye,Near-eye,working_power_1_30,1.3,2,electric_outdoor,Electric light source outdoors,Outdoor electric,site_standardized,77.57608262276176,27.088056977903868,222.16612287852806,0.8676206783978585,0.8676206783978585,0.3000991495850385,2.508389785923903,-0.26445886200084495,139,0.7918180839944096,ESTIMABLE,203,54,118,9,H03-S-power_1_30__near_eye-context-contrasts,6,0.7918180839944096,0.9179604395210067,0.32146030369977413,2.621323251509738,0.8720917394338877,-5.48387043230486,TRUE,TRUE,stable
