analysis_hour_id,placement,participant,participant_day,site,time_hour,observed_mel_edi_lx,fitted_mean_lx,pearson_residual,working_zero_probability,observed_zero,membership_rows,membership_weight_sum
BAUA.BAUA_S001.2025-06-12.1260,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,21.5,6.0306114482387265,14.94792209327853,-1.1113586416173458,0.9576294934457327,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.1320,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,22.5,0.010630090208411005,14.94792209327853,-1.8616250135019883,0.9576294934457327,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.1380,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,23.5,0,14.94792209327853,-1.862949834749621,0.9576294934457327,TRUE,1,1
BAUA.BAUA_S001.2025-06-12.180,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,3.5,0,14.94792209327853,-1.862949834749621,0.9576294934457327,TRUE,1,1
BAUA.BAUA_S001.2025-06-12.240,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,4.5,0.014989696627639063,14.94792209327853,-1.8610816785817503,0.9576294934457327,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.300,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,5.5,7.774043522359586,160.56400382375168,-3.0608006234054668,0.8789176177778292,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.360,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,6.5,40.14217934383159,160.56400382375168,-2.412378370363415,0.8789176177778292,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.420,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,7.5,336.7663040593405,574.1136258829408,-1.1679481092959436,0.794642054361212,FALSE,2,1
BAUA.BAUA_S001.2025-06-12.480,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,8.5,150.330472872626,434.34220416824337,-2.644310488533062,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.540,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,9.5,131.55523678677588,434.34220416824337,-2.8191185976207165,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.60,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,1.5,0,14.94792209327853,-1.862949834749621,0.9576294934457327,TRUE,1,1
BAUA.BAUA_S001.2025-06-12.600,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,10.5,178.92667411859665,434.34220416824337,-2.378063617173318,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.660,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,11.5,498.23332901862443,434.34220416824337,0.5948626516071136,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.720,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,12.5,389.365200349351,434.34220416824337,-0.41876144481262795,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.780,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,13.5,586.4503858087207,434.34220416824337,1.4162135425488784,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-12.840,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-12,BAUA,14.5,606.7054592237935,434.34220416824337,1.604799777466529,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.0,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,0.5,0,14.94792209327853,-1.862949834749621,0.9576294934457327,TRUE,1,1
BAUA.BAUA_S001.2025-06-13.1020,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,17.5,200.07041929786385,160.56400382375168,0.7914215101119848,0.8789176177778292,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.1080,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,18.5,131.7572027883138,160.56400382375168,-0.5770789808025243,0.8789176177778292,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.1140,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,19.5,121.90957478690449,160.56400382375168,-0.7743538924938532,0.8789176177778292,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.120,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,2.5,0,14.94792209327853,-1.862949834749621,0.9576294934457327,TRUE,1,1
BAUA.BAUA_S001.2025-06-13.1200,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,20.5,73.32776619764974,160.56400382375168,-1.7475803382814772,0.8789176177778292,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.1260,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,21.5,6.071721250849239,14.94792209327853,-1.1062351535832275,0.9576294934457327,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.1320,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,22.5,0.006759775238433935,14.94792209327853,-1.8621073683462772,0.9576294934457327,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.1380,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,23.5,0,14.94792209327853,-1.862949834749621,0.9576294934457327,TRUE,1,1
BAUA.BAUA_S001.2025-06-13.180,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,3.5,0,14.94792209327853,-1.862949834749621,0.9576294934457327,TRUE,1,1
BAUA.BAUA_S001.2025-06-13.240,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,4.5,0.008203608401085402,14.94792209327853,-1.8619274243557358,0.9576294934457327,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.300,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,5.5,5.170542032712887,14.94792209327853,-1.2185485350037677,0.9576294934457327,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.360,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,6.5,46.452211033909016,160.56400382375168,-2.285971184363765,0.8789176177778292,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.420,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,7.5,102.38124448534333,437.224525710695,-1.7851047437431118,0.8263725298635164,FALSE,2,1
BAUA.BAUA_S001.2025-06-13.480,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,8.5,240.86388654160316,434.34220416824337,-1.8013929997537066,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.540,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,9.5,219.89652975685647,434.34220416824337,-1.99661099729836,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.60,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,1.5,0,14.94792209327853,-1.862949834749621,0.9576294934457327,TRUE,1,1
BAUA.BAUA_S001.2025-06-13.600,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,10.5,323.1922809228456,434.34220416824337,-1.034868899593182,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.660,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,11.5,847.967326585315,434.34220416824337,3.8510847581496086,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.720,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,12.5,674.8321902947815,434.34220416824337,2.2390983280886343,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.780,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,13.5,568.5825536654161,434.34220416824337,1.2498538794168301,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-13.840,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-13,BAUA,14.5,6433.433455926778,1859.029946532771,13.903250903248521,0.6714883288956022,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.0,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,0.5,0,14.94792209327853,-1.862949834749621,0.9576294934457327,TRUE,1,1
BAUA.BAUA_S001.2025-06-14.1020,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,17.5,299.8610375127321,713.8850475976383,-2.6293434572868515,0.7738274419492036,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.1080,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,18.5,105.29619457243928,437.224525710695,-1.7579142247896957,0.8263725298635164,FALSE,2,1
BAUA.BAUA_S001.2025-06-14.1140,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,19.5,21.800006874686524,160.56400382375168,-2.7798222313175325,0.8789176177778292,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.120,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,2.5,0,14.94792209327853,-1.862949834749621,0.9576294934457327,TRUE,1,1
BAUA.BAUA_S001.2025-06-14.1200,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,20.5,33.51834295988459,14.94792209327853,2.314419507192306,0.9576294934457327,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.1260,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,21.5,6.886240085190913,14.94792209327853,-1.0047221995841167,0.9576294934457327,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.1320,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,22.5,0.00627365856959014,14.94792209327853,-1.8621679527514032,0.9576294934457327,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.1380,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,23.5,0,14.94792209327853,-1.862949834749621,0.9576294934457327,TRUE,1,1
BAUA.BAUA_S001.2025-06-14.180,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,3.5,0,14.94792209327853,-1.862949834749621,0.9576294934457327,TRUE,1,1
BAUA.BAUA_S001.2025-06-14.240,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,4.5,0.0014441757199612354,14.94792209327853,-1.8627698480663841,0.9576294934457327,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.300,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,5.5,6.908574641775849,160.56400382375168,-3.078138331223463,0.8789176177778292,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.360,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,6.5,88.50345966144839,160.56400382375168,-1.4435697087677397,0.8789176177778292,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.420,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,7.5,79.40472516569541,160.56400382375168,-1.6258422361109373,0.8789176177778292,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.480,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,8.5,84.11504740422164,160.56400382375168,-1.5314816039353534,0.8789176177778292,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.540,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,9.5,379.43216200510057,713.8850475976383,-2.124010890873467,0.7738274419492036,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.60,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,1.5,0,14.94792209327853,-1.862949834749621,0.9576294934457327,TRUE,1,1
BAUA.BAUA_S001.2025-06-14.600,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,10.5,91.23840392569758,160.56400382375168,-1.3887812979815837,0.8789176177778292,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.660,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,11.5,71.27536377877111,160.56400382375168,-1.7886955698764773,0.8789176177778292,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.720,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,12.5,337.2059253642202,713.8850475976383,-2.3921771718936813,0.7738274419492036,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.780,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,13.5,1036.6412416877868,1859.029946532771,-2.4995338692742712,0.6714883288956022,FALSE,1,1
BAUA.BAUA_S001.2025-06-14.840,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-14,BAUA,14.5,3624.5526295263685,1859.029946532771,5.366055877367994,0.6714883288956022,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.0,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,0.5,0.0822270600910095,14.94792209327853,-1.8527019295857738,0.9576294934457327,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.1020,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,17.5,682.3491395280645,437.224525710695,3.6248088298518066,0.8263725298635164,FALSE,2,1
BAUA.BAUA_S001.2025-06-16.1080,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,18.5,176.41840166036087,160.56400382375168,0.317606933638097,0.8789176177778292,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.1140,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,19.5,126.69910684253949,160.56400382375168,-0.6784064711267012,0.8789176177778292,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.120,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,2.5,0,14.94792209327853,-1.862949834749621,0.9576294934457327,TRUE,1,1
BAUA.BAUA_S001.2025-06-16.1200,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,20.5,28.742930010506385,14.94792209327853,1.7192628888081587,0.9576294934457327,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.1260,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,21.5,4.472355995908179,14.94792209327853,-1.3055630079032943,0.9576294934457327,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.1320,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,22.5,0.005431716948475565,14.94792209327853,-1.8622728833895306,0.9576294934457327,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.1380,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,23.5,0,14.94792209327853,-1.862949834749621,0.9576294934457327,TRUE,1,1
BAUA.BAUA_S001.2025-06-16.180,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,3.5,0,14.94792209327853,-1.862949834749621,0.9576294934457327,TRUE,1,1
BAUA.BAUA_S001.2025-06-16.240,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,4.5,0.009397358108061318,14.94792209327853,-1.8617786481040624,0.9576294934457327,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.300,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,5.5,5.562388506572037,14.94792209327853,-1.1697129631317833,0.9576294934457327,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.360,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,6.5,37.786122843064746,87.7559629585151,0.13673094810547404,0.9182735556117809,FALSE,2,1
BAUA.BAUA_S001.2025-06-16.420,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,7.5,87.0186277507546,437.224525710695,-1.928406518735788,0.8263725298635164,FALSE,2,1
BAUA.BAUA_S001.2025-06-16.480,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,8.5,590.3346338507951,434.34220416824337,1.452378097410277,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.540,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,9.5,496.9868432298951,434.34220416824337,0.583257161122942,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.60,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,1.5,0,14.94792209327853,-1.862949834749621,0.9576294934457327,TRUE,1,1
BAUA.BAUA_S001.2025-06-16.600,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,10.5,763.2946632663435,434.34220416824337,3.062734183034333,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.660,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,11.5,1406.4898219548168,434.34220416824337,9.051246335454223,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.720,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,12.5,588.8936275213911,434.34220416824337,1.4389615102379698,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.780,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,13.5,668.7670810444621,434.34220416824337,2.1826287170216707,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.840,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,14.5,224.25026180917155,434.34220416824337,-1.9560752797148624,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.900,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,15.5,428.9461390158039,434.34220416824337,-0.05024043061288719,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S001.2025-06-16.960,Near-eye,BAUA.BAUA_S001,BAUA.BAUA_S001.2025-06-16,BAUA,16.5,1034.3151971599004,434.34220416824337,5.586089246972221,0.8154566667732205,FALSE,1,1
BAUA.BAUA_S002.2025-06-11.0,Near-eye,BAUA.BAUA_S002,BAUA.BAUA_S002.2025-06-11,BAUA,0.5,0,14.94792209327853,-1.862949834749621,0.9576294934457327,TRUE,1,1
BAUA.BAUA_S002.2025-06-11.1020,Near-eye,BAUA.BAUA_S002,BAUA.BAUA_S002.2025-06-11,BAUA,17.5,628.2462387785832,160.56400382375168,9.368953781267315,0.8789176177778292,FALSE,1,1
BAUA.BAUA_S002.2025-06-11.1080,Near-eye,BAUA.BAUA_S002,BAUA.BAUA_S002.2025-06-11,BAUA,18.5,252.06076968928522,160.56400382375168,1.8329303669454355,0.8789176177778292,FALSE,1,1
BAUA.BAUA_S002.2025-06-11.1140,Near-eye,BAUA.BAUA_S002,BAUA.BAUA_S002.2025-06-11,BAUA,19.5,89.06290660991048,160.56400382375168,-1.4323624568957103,0.8789176177778292,FALSE,1,1
BAUA.BAUA_S002.2025-06-11.120,Near-eye,BAUA.BAUA_S002,BAUA.BAUA_S002.2025-06-11,BAUA,2.5,0,14.94792209327853,-1.862949834749621,0.9576294934457327,TRUE,1,1
BAUA.BAUA_S002.2025-06-11.1200,Near-eye,BAUA.BAUA_S002,BAUA.BAUA_S002.2025-06-11,BAUA,20.5,15.260255335536158,160.56400382375168,-2.9108313339343743,0.8789176177778292,FALSE,1,1
BAUA.BAUA_S002.2025-06-11.1260,Near-eye,BAUA.BAUA_S002,BAUA.BAUA_S002.2025-06-11,BAUA,21.5,18.539147816705484,14.94792209327853,0.44757213251835004,0.9576294934457327,FALSE,1,1
BAUA.BAUA_S002.2025-06-11.1320,Near-eye,BAUA.BAUA_S002,BAUA.BAUA_S002.2025-06-11,BAUA,22.5,1.8588897507807778,14.94792209327853,-1.6312776108495517,0.9576294934457327,FALSE,1,1
BAUA.BAUA_S002.2025-06-11.1380,Near-eye,BAUA.BAUA_S002,BAUA.BAUA_S002.2025-06-11,BAUA,23.5,0,14.94792209327853,-1.862949834749621,0.9576294934457327,TRUE,1,1
