path,sha256,bytes,producer,r_version,inference_status,production_contract_sha256
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/main/chest/paired_common_sample/mder_mean_of_viable_ratios_checkpoint.rds,c3f965becd129f639796d76768575b6392ca763fd861ec868640b41905512779,57072,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/main/glasses/all_available/mder_mean_of_viable_ratios_checkpoint.rds,2d1601a777036adfdee8dcbc8e9479560c9e7ebd2f40831f17f8779e636dd4c0,57068,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/main/glasses/paired_common_sample/mder_mean_of_viable_ratios_checkpoint.rds,ce37b01c24b80303d9d02e7e86291c151fc486f84b4ea437ba1316a8d3a2a649,57552,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_checkpoint.rds,f37d7bc8ef777e568d91d3752c94b636af507a3e14e8c10d8541f9f8895fcc92,57268,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_checkpoint.rds,ee66d76e0ef6a9840149606db33463a329563f99829cd5dd30f23091817d8e4a,57236,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_checkpoint.rds,384e16346ec2e6201c6d2bc5aab06829d81f9e0cc1a325251ec0c7427c6cd0b3,57168,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/manuscript_prepared_data/glasses/paired_common_sample/mder_mean_of_viable_ratios_checkpoint.rds,0a168858218c0f84f9dfa4d79b3fd0be5ec1f2892c8fc45ee128d5b5ea1f9056,57772,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/code/run_h01_mder_METRIC010_bootstrap_production.R,747a9187a606cb67e00a158ad7fe7367382d9fabda9f788ee67f578bfbdd02cc,34001,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_bootstrap_production_audit.csv,c828a1bd7981f9f37ec5880c1f9255e6e158f8fb087a24b40b971d018b474483,3043,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_bootstrap_production_failures.csv,d09d9181fa109302a606b8869368f26dc5739a33864efdb56a98c4642723b3c0,1290,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_bootstrap_production_input_bridge.csv,50b62f6505ad845d63091cdbd1b5c75d6d495e1585a80c32df8e2877bd8508b9,3084,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_bootstrap_production_provenance.csv,eadcb52fdf154c3a4cbb754de2c949031ee1d3d4544c01e6db4ca62d9569c758,1977,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_bootstrap_production_runtime.csv,837c2d9dfcd628c5e4eb6754c4b057154cc42b2415aba4a028e3382e1d271830,6188,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_canonical_H01_after.csv,aee77b62b5fd2f92b0b1a821a03ce859803c7374aee821c250d6dc9487832ab4,211827,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_canonical_H01_before.csv,aee77b62b5fd2f92b0b1a821a03ce859803c7374aee821c250d6dc9487832ab4,211827,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/main/chest/all_available/mder_mean_of_viable_ratios_draws.rds,3574bfbeac8ca32a2e07f25ceaa3d060264c421795a6e717db1a95c3adad693e,56804,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/main/chest/paired_common_sample/mder_mean_of_viable_ratios_draws.rds,3e380fc70cdea4b5a267c67ace2feeaccdfdee20c9cc81c270cd5e4b83a62a67,56596,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/main/glasses/all_available/mder_mean_of_viable_ratios_draws.rds,0012f5c134e5913770f98009ab529863a86cb706e29547abb7f8d2cecae92749,57996,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/main/glasses/paired_common_sample/mder_mean_of_viable_ratios_draws.rds,075861244f52060c7c7e88fd57024c76c7e7e24e1ca455cabd00c703e0cf68dc,59904,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_draws.rds,3a2b140500f60d8535caacc41b18caeac73148072bcc2ee9d257714c9848666e,57308,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_draws.rds,19b33d1525e4ef4393b4a87263e3814e32161f0fa984fee4672b6f068a9d10c2,56704,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_draws.rds,26901ecd6d61fecccf9d17fd846705f615be97aedafe632b8bf8f50576c9ed09,56472,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/manuscript_prepared_data/glasses/paired_common_sample/mder_mean_of_viable_ratios_draws.rds,244bc7db152d4cf620e0f4d1e3f63d5b350b2325f15945ee914dd6bf8172a457,57168,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_input_pins.csv,49707df7b4ef0aa515a380674c22913b621870cedc3e1cc5e4026d0b0bc9b712,2729,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_review.md,68623685bd994d0e0c1ac3fc49db812d84a5e8b4d579cf7cf2fc844fbae081d4,3021,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/tables/H01_METRIC-010_bootstrap_production_r2_summaries.csv,b1eb019d68f7bddcd9d19480063360fdd5dbfc5b51ff182ec52bc64ff28d8ba5,26890,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/H01_METRIC-010_point_baseline_acceptance.md,e0681c3488e75059fd5721d3c743843a31f258f55fe680a8d2831d3423c4b7b6,1669,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/H01_METRIC-010_production_authorization.md,f9279a46c73b5feede48adaeee98306a4841183468688446ce91cf09045e33af,2223,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/point_refit_repaired_gap/artifacts/08_diagnostics/H01/H01_model_diagnostics.csv,607220a71da9f0df7571b685649b220edea1d7cceb4812285069497d353fdd40,4200,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/point_refit_repaired_gap/artifacts/09_tables/H01/H01_r2_point_summaries.csv,347a42f6c68070e45cf2431324f31bee958d1ab0148dbcadeb92dc70054ad43b,3051,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/hypotheses/H01/mder_METRIC-010/point_refit_repaired_gap/artifacts/12_manifests/H01_model_results_artifacts.csv,f9e8d2414b1242d3d71510837c9c086791bfd72292b5af615131291e491bd41e,24266,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
audit/report_harmonization/report018_h01_metric010_point_baseline_acceptance_and_pilot_authority.md,fb9a333926928aa1d48732133ceaf5a5f0f55a5794842ed23d3ee9732fcdc536,3190,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
scripts/hypotheses/H01/h01_contract.R,dfa35f7c8a1ca8a1f2132c6930a8ac219c461ffac769a7423bf85522430da81a,10553,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
scripts/hypotheses/H01/h01_modeling.R,a8879209e0d7c42f2e0de0d459e3cfbf7218cec27afd8f39a50c846ed43f9388,54282,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,747a9187a606cb67e00a158ad7fe7367382d9fabda9f788ee67f578bfbdd02cc,34001,scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
tests/hypotheses/H01/test_h01_mder_METRIC010_production.R,d43cc012e852067dd44f538d2849a504c643c1057f41bacce4b0e3f45811edf2,15853,scripts/hypotheses/H01/reseal_h01_mder_METRIC010_integration_summary.R,4.6.1,"PRODUCTION - 1,000 successful joint bootstrap refits",b8b93df178fa3ca3bde4e097a8c6c9310787e64e565cc1a62c12bef840cbf11d
