run_id,placement,time_hour,light_source,ratio_to_global,ratio_conf_low,ratio_conf_high,pointwise_log_ratio_se,reference,extraction,interval_type,category_order,category_code,short_label,figure_label
temporal_raw_mean__near_eye,Near-eye,16.5,Electric light source indoors,1.373349271267607,1.092475679079467,1.7264349742600287,0.11673780300524338,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__near_eye,Near-eye,17.5,Electric light source indoors,1.4404810026793373,1.1541804187351565,1.797799967317072,0.1130543824116846,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__near_eye,Near-eye,18.5,Electric light source indoors,1.3232134153090778,1.0715510867652585,1.6339806511133488,0.1076305975373647,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__near_eye,Near-eye,19.5,Electric light source indoors,1.2757378607300256,1.0288528769225658,1.5818657125867304,0.10973482430601096,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__near_eye,Near-eye,20.5,Electric light source indoors,1.5323664166420854,1.2366137577254896,1.898852265052804,0.1094063339534532,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__near_eye,Near-eye,21.5,Electric light source indoors,2.128584718597767,1.6862676013436178,2.68692400935518,0.11884680656631426,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__near_eye,Near-eye,22.5,Electric light source indoors,2.737272161016653,2.1432336219975534,3.4959599394924616,0.12481945711522821,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__near_eye,Near-eye,23.5,Electric light source indoors,3.0378702463551708,2.1305059070084393,4.331673337929624,0.18101899311025238,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__near_eye,Near-eye,0.5,Electric light source outdoors,0.6779046719522238,0.17673828600448221,2.60019916818135,0.6858860449018995,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,1.5,Electric light source outdoors,0.8610658672300671,0.27106876805057034,2.7352263155980627,0.5896930903145505,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,2.5,Electric light source outdoors,1.1151450665617968,0.3936964159113284,3.1586483117925983,0.5312039212582984,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,3.5,Electric light source outdoors,1.4749235019939142,0.5622304226700533,3.869230922088739,0.4920661396726107,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,4.5,Electric light source outdoors,1.9491913629200246,0.7954424681580462,4.776394423697191,0.4572813042443203,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,5.5,Electric light source outdoors,2.504513292322315,1.1088581846814383,5.656798063154668,0.4156957131318033,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,6.5,Electric light source outdoors,3.0926625594487165,1.5039352745240457,6.359689721117026,0.36783020436946307,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,7.5,Electric light source outdoors,3.6851700968954684,1.9723821520277933,6.885318156570496,0.3189156415181365,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,8.5,Electric light source outdoors,4.241723050272388,2.45622967310766,7.325135198960473,0.2787459415579478,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,9.5,Electric light source outdoors,4.650388970248033,2.830237694170788,7.641095876556988,0.2533623299057985,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,10.5,Electric light source outdoors,4.770673477452029,2.952804947584211,7.707696861956428,0.24476119228891957,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,11.5,Electric light source outdoors,4.573215980003225,2.8036332195860103,7.459714863431777,0.24964312167033503,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,12.5,Electric light source outdoors,4.164605990477943,2.48855954867061,6.969470778864791,0.2627130726756512,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,13.5,Electric light source outdoors,3.652445357087402,2.1294212468861047,6.2647806797350185,0.27527891652730857,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,14.5,Electric light source outdoors,3.071865017195614,1.7784545133576823,5.305929734494353,0.27884700937341317,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,15.5,Electric light source outdoors,2.45535244057518,1.4486672354402974,4.1615876026948,0.26919710483351383,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,16.5,Electric light source outdoors,1.8915908931630134,1.169434203073544,3.05969852574273,0.24535621055729423,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,17.5,Electric light source outdoors,1.468931966765868,0.9658408775759945,2.2340751702309927,0.21392436981969506,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,18.5,Electric light source outdoors,1.2098659560537088,0.8421072028343444,1.7382295587675936,0.1848762892421965,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,19.5,Electric light source outdoors,1.0838911347199687,0.771480664182541,1.5228119724418208,0.1734699688111835,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,20.5,Electric light source outdoors,1.0470698858404504,0.7314284478627022,1.4989235776070504,0.18303650880416109,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,21.5,Electric light source outdoors,1.0627585575600311,0.6934496087991062,1.6287495693061724,0.21782890026577523,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,22.5,Electric light source outdoors,1.1063245584097712,0.63632145557759,1.9234838269433967,0.2821911849662052,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,23.5,Electric light source outdoors,1.1627590358802755,0.5413425810266138,2.4975101218848326,0.390050318427652,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,0.5,Daylight indoors,2.8501548538318784,0.8102853182638595,10.025336147305257,0.6417051918629675,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,1.5,Daylight indoors,2.4516023421333935,0.8739323919395704,6.87736728766261,0.5262724944167081,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,2.5,Daylight indoors,2.1321934945700547,0.920020522207093,4.941464878827475,0.4288319193517518,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,3.5,Daylight indoors,1.8813306530261296,0.960401806115756,3.685337744553475,0.3430524768807871,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,4.5,Daylight indoors,1.6740355090891361,0.9945902720324016,2.817637538284737,0.26564367219164536,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,5.5,Daylight indoors,1.487981189800277,1.0131856909629933,2.1852736778142257,0.19608202991863732,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,6.5,Daylight indoors,1.3103777560927719,0.9923262817577929,1.7303682218524925,0.14184631213720944,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,7.5,Daylight indoors,1.1419134215153015,0.9240562416680588,1.4111330062366443,0.1080038963840127,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,8.5,Daylight indoors,1.0023197029273914,0.8363281227453867,1.20125673112431,0.09237309599484385,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,9.5,Daylight indoors,0.9237334576253416,0.7796664820493479,1.0944211664628947,0.08650883833061804,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,10.5,Daylight indoors,0.9322497729065976,0.7884337380903955,1.1022988960230924,0.08548592244168031,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,11.5,Daylight indoors,1.031844836375106,0.8687941068710775,1.2254960731587508,0.08775378382574048,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,12.5,Daylight indoors,1.187280280978743,0.9873622497940584,1.4276770920652286,0.09407321381601572,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,13.5,Daylight indoors,1.3235421245667125,1.0844325025362216,1.615373710586525,0.10166059148652837,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,14.5,Daylight indoors,1.3848223482857855,1.123356578579398,1.7071453293458534,0.10676056859543169,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,15.5,Daylight indoors,1.3893014380103768,1.123639418700382,1.7177739170900135,0.10827967351920999,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,16.5,Daylight indoors,1.3861072016748581,1.1271769921457218,1.704517735832671,0.10550151733601065,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,17.5,Daylight indoors,1.3902253321569638,1.1393960592031782,1.6962727390180439,0.10151402758735209,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,18.5,Daylight indoors,1.3821910585438641,1.1386412860025252,1.6778349299327715,0.0988950339039451,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,19.5,Daylight indoors,1.350514561372455,1.1039271172053602,1.6521829675642816,0.10286313660676531,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,20.5,Daylight indoors,1.3136430793228595,1.0459298660117964,1.6498794000719181,0.11627445935786576,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,21.5,Daylight indoors,1.2985641081409984,0.9705633956381241,1.7374122602710995,0.14853963146583526,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,22.5,Daylight indoors,1.3147313470242337,0.8762985622068084,1.972522367827669,0.2069799834659156,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,23.5,Daylight indoors,1.3513562306142388,0.7538283114835016,2.4225193378928855,0.297805787723115,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,0.5,Daylight outdoors (including shade),1.137642498285178,0.2208344457505924,5.860636684216504,0.836377606967376,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,1.5,Daylight outdoors (including shade),1.2505562095663179,0.3176485733796247,4.923336556011717,0.6991826747188282,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,2.5,Daylight outdoors (including shade),1.3766407190352654,0.44519142015831303,4.256909687594627,0.5759679600085967,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,3.5,Daylight outdoors (including shade),1.534119560141731,0.617491461009338,3.8114257012760007,0.46430953006476305,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
