run_id,placement,time_hour,light_source,ratio_to_global,ratio_conf_low,ratio_conf_high,pointwise_log_ratio_se,reference,extraction,interval_type,category_order,category_code,short_label,figure_label
temporal_raw_mean__chest,Chest,10.5,Electric light source indoors,0.9713016233555746,0.8015402090427864,1.1770174881929272,0.09801118045828439,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__chest,Chest,11.5,Electric light source indoors,0.9618988285239848,0.7913775445471298,1.1691630154167356,0.0995582260572321,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__chest,Chest,12.5,Electric light source indoors,0.9654620141169474,0.7885160478368644,1.1821153206200794,0.10329285679237413,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__chest,Chest,13.5,Electric light source indoors,0.9412785488774623,0.764495456434417,1.1589412325733923,0.10613419760267212,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__chest,Chest,14.5,Electric light source indoors,0.9140304846095209,0.7429464919984088,1.1245113016797241,0.10573464178103435,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__chest,Chest,15.5,Electric light source indoors,0.9506580831414807,0.7723712646039391,1.1700989309922927,0.1059638350760335,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__chest,Chest,16.5,Electric light source indoors,1.0586223447509318,0.8599712303920096,1.303161349124562,0.10603302621309013,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__chest,Chest,17.5,Electric light source indoors,1.1478165003213456,0.9301757329610437,1.4163804448176447,0.10726693505503605,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__chest,Chest,18.5,Electric light source indoors,1.154772404489168,0.937798796135934,1.4219460631258947,0.10618526949204644,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__chest,Chest,19.5,Electric light source indoors,1.1854948689166671,0.9588032020841094,1.465783678207261,0.10828047707177459,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__chest,Chest,20.5,Electric light source indoors,1.4078750369992086,1.1402975666614663,1.7382411203495762,0.10754706629230885,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__chest,Chest,21.5,Electric light source indoors,1.9100212941878933,1.5225228434781077,2.3961422712825473,0.11568656447448947,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__chest,Chest,22.5,Electric light source indoors,2.611501870698418,2.022062358979992,3.372765429500198,0.13051404329334645,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__chest,Chest,23.5,Electric light source indoors,3.3772752379947715,2.320312510622283,4.915711991792724,0.1915139603679135,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__chest,Chest,0.5,Electric light source outdoors,0.8543699881078906,0.20934656236547972,3.486792753277339,0.7175373823949118,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,1.5,Electric light source outdoors,1.0356576483458808,0.30841242840582345,3.477767644194806,0.6180377410385296,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,2.5,Electric light source outdoors,1.2920956666572903,0.43452029228500066,3.842193889300617,0.556009224884994,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,3.5,Electric light source outdoors,1.6283709760592147,0.5953925302525672,4.45351915071428,0.5133237194571684,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,4.5,Electric light source outdoors,1.965268062119665,0.7724137418153034,5.000271676822545,0.4764610162877065,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,5.5,Electric light source outdoors,2.2233929189972725,0.9461264408099873,5.2249634499328215,0.4359252201781818,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,6.5,Electric light source outdoors,2.4532360311821524,1.1360962331754352,5.297409540623841,0.3927601801376668,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,7.5,Electric light source outdoors,2.780876547660884,1.3982861362903622,5.530537829579437,0.35077494111830315,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,8.5,Electric light source outdoors,3.249928589716647,1.7445570621738575,6.054279373984188,0.31741445552910413,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,9.5,Electric light source outdoors,3.75168213915134,2.096486403562127,6.7136704770955005,0.296908932418595,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,10.5,Electric light source outdoors,4.122908240145609,2.3328962654236403,7.2863815715242515,0.29053483155620913,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,11.5,Electric light source outdoors,4.31245077127154,2.425281521173441,7.668071311425518,0.2936524275908529,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,12.5,Electric light source outdoors,4.3648567585138895,2.430581585072732,7.838442716488479,0.2987014330086756,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,13.5,Electric light source outdoors,4.28119208568824,2.392454705848332,7.661004252141338,0.29689366482933066,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,14.5,Electric light source outdoors,4.002810303691556,2.293333760380631,6.986549713845395,0.284178643297064,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,15.5,Electric light source outdoors,3.5122272516266633,2.0991312581480304,5.876593099734153,0.2626157185311972,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,16.5,Electric light source outdoors,2.8839889510859034,1.8232264394121376,4.5619085431140105,0.23396259582221202,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,17.5,Electric light source outdoors,2.2403157426813856,1.5030836730936163,3.339145196472006,0.2036214451762487,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,18.5,Electric light source outdoors,1.6905401045515756,1.189742997278363,2.4021371435973964,0.17924017920628224,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,19.5,Electric light source outdoors,1.2934303189316545,0.9167638522096736,1.8248559712507268,0.1756138842026907,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,20.5,Electric light source outdoors,1.0500293609622262,0.7171258760664388,1.5374729816339705,0.194552051542596,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,21.5,Electric light source outdoors,0.9263078604298329,0.5801073530207114,1.4791163184298755,0.23877217562843728,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,22.5,Electric light source outdoors,0.8785853715395568,0.47823400101919467,1.6140890305545614,0.3103127178970738,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,23.5,Electric light source outdoors,0.8654896998485478,0.377865549497387,1.9823781806526117,0.42283521966742216,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__chest,Chest,0.5,Daylight indoors,3.6273487622530096,0.8078107251046706,16.28804698193821,0.7662905673023395,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,1.5,Daylight indoors,3.361158398147667,0.9961840595163499,11.340661065108291,0.620463732485494,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,2.5,Daylight indoors,3.2412260910190276,1.2199049556954773,8.611774650192473,0.49856057695485584,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,3.5,Daylight indoors,3.1603188887506013,1.4756324437327315,6.768362623777336,0.38856442008317155,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,4.5,Daylight indoors,2.88811028203964,1.640382854831966,5.084898916526122,0.2886085428284169,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,5.5,Daylight indoors,2.3975598210340907,1.6159340386838554,3.5572572628762034,0.2012950700338768,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,6.5,Daylight indoors,1.8846505057965797,1.4331790037354775,2.478341867792867,0.1397180302154975,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,7.5,Daylight indoors,1.4795410086938034,1.198146086147009,1.8270239511829347,0.10763085533882027,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,8.5,Daylight indoors,1.1896602446925324,0.9877513383655522,1.432841893328944,0.09489390429797885,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,9.5,Daylight indoors,1.0113084799696506,0.8483033994759893,1.2056356750312343,0.08967446014576427,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,10.5,Daylight indoors,0.9619637901925463,0.8079259161952462,1.1453702809775692,0.08903389968595724,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,11.5,Daylight indoors,1.040805312532025,0.8711565312975945,1.2434914503612093,0.09077977361918843,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,12.5,Daylight indoors,1.1785733190298562,0.9789964647751085,1.4188356325149094,0.09465913409722417,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,13.5,Daylight indoors,1.2388948052844602,1.0225965528575185,1.5009441741924952,0.09789523644141304,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,14.5,Daylight indoors,1.1745569106442277,0.96838256213752,1.4246269917303584,0.09847910209858611,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,15.5,Daylight indoors,1.0946103064426185,0.9014450037106931,1.3291678560957898,0.09905849944464827,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,16.5,Daylight indoors,1.0941247360586008,0.8998950966174979,1.3302760983529798,0.09971010081662075,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,17.5,Daylight indoors,1.1627147647554767,0.951788186630855,1.4203849587226614,0.10212772820042866,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,18.5,Daylight indoors,1.2286234956473712,1.0009807750752704,1.5080366492985393,0.10454803012989097,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,19.5,Daylight indoors,1.2532817624514085,1.0065988621163855,1.5604181916030206,0.1118307836582726,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,20.5,Daylight indoors,1.262450754141982,0.9825815433451426,1.622035257458348,0.1278708253560864,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,21.5,Daylight indoors,1.274801536742239,0.9170524906138336,1.7721111656243278,0.16805156924933265,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,22.5,Daylight indoors,1.2697718454986118,0.7905730807146188,2.0394326330508665,0.24175225153155108,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,23.5,Daylight indoors,1.2380468485105134,0.609938838631094,2.5129732721182974,0.3611895954182166,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__chest,Chest,0.5,Daylight outdoors (including shade),3.6870795878166387,1.3228036549235496,10.277077657212704,0.5230006326226854,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__chest,Chest,1.5,Daylight outdoors (including shade),3.7856233871178846,1.5834190497127512,9.050632826284152,0.44470617761470105,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__chest,Chest,2.5,Daylight outdoors (including shade),3.893120888515973,1.8758283611150304,8.079838521894473,0.3725310033070945,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__chest,Chest,3.5,Daylight outdoors (including shade),4.006143195543983,2.1972605970418506,7.30417835954925,0.3064375411000502,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__chest,Chest,4.5,Daylight outdoors (including shade),4.109839489331639,2.5329221954396606,6.668495644469597,0.2469440407526661,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__chest,Chest,5.5,Daylight outdoors (including shade),4.192858553985502,2.862312269340688,6.1419094771860205,0.19477191316704853,"global raw-scale conditional time-of-day mean; site, participant, and participant-day smooths excluded",gratia::smooth_estimates(overall_uncertainty = TRUE),pointwise_95_percent_gratia_smooth_estimate,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
