run_id,placement,time_hour,light_source,estimated_mel_edi_lx,pointwise_conf_low_lx,pointwise_conf_high_lx,pointwise_log_se,site_effects_excluded,estimand,interval_type,category_order,category_code,short_label,figure_label
temporal_raw_mean__near_eye,Near-eye,18.5,Electric light source indoors,49.913949298495616,39.91399320168616,62.419270404333865,0.1140681324134332,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__near_eye,Near-eye,19.5,Electric light source indoors,25.983406168178682,20.55283285823832,32.84887298783858,0.11962210538005268,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__near_eye,Near-eye,20.5,Electric light source indoors,15.670712033244243,12.089176768083309,20.31331167869094,0.13238924707130834,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__near_eye,Near-eye,21.5,Electric light source indoors,10.36693629649681,7.528308382720317,14.27589874271171,0.1632403945317532,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__near_eye,Near-eye,22.5,Electric light source indoors,6.141991313580443,4.1130747093203635,9.171741327871736,0.20458069105969132,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__near_eye,Near-eye,23.5,Electric light source indoors,3.1714400007002586,1.8795171905276078,5.351391159778762,0.2669238843522275,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,1,electric_indoor,Indoor electric,"Indoor
electric"
temporal_raw_mean__near_eye,Near-eye,0.5,Electric light source outdoors,0.36085543074969106,0.07752317392325254,1.6797124693379912,0.784643111867159,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,1.5,Electric light source outdoors,0.25640871904564083,0.06365108478381142,1.0329035463563319,0.7108961032131046,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,2.5,Electric light source outdoors,0.19429029403447276,0.046906714145385095,0.8047615153558093,0.7250982539168406,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,3.5,Electric light source outdoors,0.21010457946468944,0.04837827476971623,0.912474339404661,0.7492625304347316,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,4.5,Electric light source outdoors,0.502743299489567,0.13293241211431817,1.9013483706614593,0.6786933068277458,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,5.5,Electric light source outdoors,2.5734302474489885,0.9221571162845936,7.181577977913183,0.5236119374544744,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,6.5,Electric light source outdoors,16.331276679206905,7.011061949238737,38.041397994175014,0.4314249508789612,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,7.5,Electric light source outdoors,82.37145609244635,39.356792976100486,172.39861954479008,0.3768216227852136,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,8.5,Electric light source outdoors,275.40146967571167,144.72909895888168,524.054734294243,0.32824806675132634,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,9.5,Electric light source outdoors,544.1763491895612,296.80906495541217,997.7050366091908,0.30927771045851943,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,10.5,Electric light source outdoors,709.9444301818427,383.85651286959023,1313.0455705396753,0.3137336128913854,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,11.5,Electric light source outdoors,742.6992516287842,394.81774799709706,1397.105832167433,0.32238108473977006,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,12.5,Electric light source outdoors,693.693285893672,358.7892476808687,1341.2062318043063,0.33637487212488104,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,13.5,Electric light source outdoors,596.6376931849861,300.7498178463554,1183.630099855821,0.34950576576013936,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,14.5,Electric light source outdoors,466.9325342185801,236.81028651336553,920.6778756187185,0.3463905301821204,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,15.5,Electric light source outdoors,316.2387520545593,167.45322269723783,597.2231927828683,0.32438440204071595,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,16.5,Electric light source outdoors,182.0583719354971,103.7062442439693,319.6070885937155,0.2871250166582275,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,17.5,Electric light source outdoors,93.53048892396824,57.0456942466525,153.34991490387347,0.252262687631019,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,18.5,Electric light source outdoors,45.63828275149031,29.511558772805067,70.57752755589206,0.22243106577676636,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,19.5,Electric light source outdoors,22.07599575307815,14.52984544503284,33.5412782148023,0.21341123093369868,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,20.5,Electric light source outdoors,10.707837552093869,6.894014683567645,16.6314970746039,0.22465426369414887,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,21.5,Electric light source outdoors,5.175998008686084,2.983232303090398,8.980512633283348,0.28113509914213347,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,22.5,Electric light source outdoors,2.4824114768440726,1.1959777792670907,5.152576282933568,0.3725848884077445,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,23.5,Electric light source outdoors,1.2138834836645094,0.44288372652867336,3.3270879548067716,0.5144248584385237,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,2,electric_outdoor,Outdoor electric,"Outdoor
electric"
temporal_raw_mean__near_eye,Near-eye,0.5,Daylight indoors,1.5171659084764506,0.35984333654299466,6.39665143158251,0.7341482546286725,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,1.5,Daylight indoors,0.7300396404956535,0.20320198933219,2.6227985190821905,0.652499147469362,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,2.5,Daylight indoors,0.3714893366077127,0.11222565629876949,1.2297038998447958,0.610718636438624,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,3.5,Daylight indoors,0.26799775388602853,0.08645692839187825,0.8307349963025445,0.5772103302009675,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,4.5,Daylight indoors,0.4317739916728231,0.16861008553792783,1.1056798843930784,0.47975174531540665,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,5.5,Daylight indoors,1.5289261243714622,0.8541409727596091,2.7368024346531867,0.2970533851038417,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,6.5,Daylight indoors,6.919649744407948,4.914579989239598,9.742755777730945,0.17457084607965412,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,7.5,Daylight indoors,25.524214293653188,19.30229883307653,33.7517059984555,0.14255274612335883,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,8.5,Daylight indoors,65.07740274400982,49.64652339039311,85.30442936766781,0.1380862281619563,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,9.5,Daylight indoors,108.09287219000048,81.35241423947836,143.62289217243392,0.1450001402387016,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,10.5,Daylight indoors,138.73209661936716,103.01303639043033,186.83649474673078,0.1518822264331569,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,11.5,Daylight indoors,167.57362677025287,123.56203141733496,227.26172487478573,0.1554487290010099,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,12.5,Daylight indoors,197.76381277653272,145.80804464538528,268.23297534118126,0.15550125507825663,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,13.5,Daylight indoors,216.20449940539456,160.47071990765926,291.2954188155677,0.15209858206817434,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,14.5,Daylight indoors,210.49707747833344,158.6812621581901,279.2328408804036,0.1441705201980021,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,15.5,Daylight indoors,178.9360035340124,137.49592948147506,232.86575450975747,0.13440505452080678,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,16.5,Daylight indoors,133.4075044329604,104.97706127902917,169.537630623174,0.1222788391517179,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,17.5,Daylight indoors,88.51904511099272,70.80186416291644,110.66970396898095,0.11394510077470807,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,18.5,Daylight indoors,52.13869026628458,42.00234397579317,64.72122185014851,0.11029686885664969,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,19.5,Daylight indoors,27.506409791820268,21.559976148786824,35.09292284992253,0.12427572504236839,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,20.5,Daylight indoors,13.433942552488737,9.978634491424915,18.085722315879416,0.15170320107273225,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,21.5,Daylight indoors,6.324451767596682,4.206917570169712,9.507837863113442,0.20800670554842524,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,22.5,Daylight indoors,2.9500422457500757,1.68844916283831,5.15428562686524,0.2846984889469076,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,23.5,Daylight indoors,1.4107729617838518,0.6389247445542618,3.1150465945545385,0.4041358960310484,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,3,daylight_indoor,Indoor daylight,"Indoor
daylight"
temporal_raw_mean__near_eye,Near-eye,0.5,Daylight outdoors (including shade),0.6055784695739421,0.09345722535061765,3.9239906966603972,0.9534083165980777,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,1.5,Daylight outdoors (including shade),0.37239139070855404,0.06898931664831288,2.0100988763343866,0.8602009006692817,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,2.5,Daylight outdoors (including shade),0.2398503460234492,0.050882788927153345,1.1306021092894278,0.7910665506446879,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,3.5,Daylight outdoors (including shade),0.21853712724516788,0.05307051230370623,0.8999060666922457,0.7221094228021024,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,4.5,Daylight outdoors (including shade),0.45070480082968856,0.14117615083861335,1.4388748827919555,0.5922470276512775,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,5.5,Daylight outdoors (including shade),2.074516282154253,0.9691094762498138,4.440796329406371,0.38831923691814224,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,6.5,Daylight outdoors (including shade),12.275577900162101,7.713920781397134,19.534788734977838,0.2370332457859786,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,7.5,Daylight outdoors (including shade),59.307842203438916,42.619065671802026,82.53161094414219,0.16859175478985447,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,8.5,Daylight outdoors (including shade),196.51348249642385,147.18832342871542,262.3682905225502,0.1474582467110485,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,9.5,Daylight outdoors (including shade),402.1648543014472,299.55671238747277,539.9196991656793,0.1502848639631934,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,10.5,Daylight outdoors (including shade),562.637347387995,412.84294923790816,766.7825870834371,0.15794286987536454,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,11.5,Daylight outdoors (including shade),639.6395943475329,467.42181271730897,875.3096229690049,0.16003714014548592,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,12.5,Daylight outdoors (including shade),655.0329097093694,480.7225299007769,892.5483748200531,0.15785471196929965,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,13.5,Daylight outdoors (including shade),637.2404404571354,470.86246269244475,862.4076267027508,0.1543780621404987,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,14.5,Daylight outdoors (including shade),596.4511900391195,447.9030847054813,794.2656218431895,0.14613292382618367,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,15.5,Daylight outdoors (including shade),509.7062080635898,389.78816267039184,666.5169531026855,0.13685259091743165,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,16.5,Daylight outdoors (including shade),376.9549747639902,295.34045345244573,481.122891694212,0.12448825488753938,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,17.5,Daylight outdoors (including shade),239.33397843435725,190.49387527157134,300.6960362980539,0.11644894517354708,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
temporal_raw_mean__near_eye,Near-eye,18.5,Daylight outdoors (including shade),130.70836422982498,104.31184239428792,163.78462969773165,0.11509373316676556,TRUE,"raw-scale conditional arithmetic mean; site, participant, and participant-day smooths excluded",pointwise_95_percent_conditional,4,daylight_outdoor,Outdoor daylight,"Outdoor
daylight"
