relative_path,bytes,sha256
main_linkage_b_amendment/stage3/source_data/main_coverage_source.csv,2078,8d62fb76f08d889af6c522eed7cb08c9257dd40a6244ff4bb3136c5ec67d8e84
main_linkage_b_amendment/stage3/source_data/main_site_free_work_source.csv,11293,fe3f22cc7869584f6f16b058d54a4b7221968fd91d84e7dc53c450c010dc34ea
main_linkage_b_amendment/stage3/source_data/main_site_workday_source.csv,13512,b4681966d15edb86d9665e07c0b7a1cce7e021063d0a708678b42aced3b9df02
main_linkage_b_amendment/stage3/source_data/parent_05abdd41b1dc_association_sample_flow.csv,395,6a9b646bbd6e6ae3cc671c842c3bbf9bf8e381d83e593a777232d08366e1814e
main_linkage_b_amendment/stage3/source_data/parent_0b1ea57e319e_main_linkage_b_amendment_stage2_diagnostics_support_80_assessment_source.csv,518,5b689a0add5512e49a20507c7f92aaf39160ad7f406af933c40d0f5eb4f37aa1
main_linkage_b_amendment/stage3/source_data/parent_0e41c60c7645_main_linkage_b_amendment_stage2_temporal_80_reporting_candidate_gates_source.csv,1522,71dada1727b8931b7027a3c5288b37e714b37d5dc3252c380d1b25bd2bdca451
main_linkage_b_amendment/stage3/source_data/parent_1473ed8acd65_main_linkage_b_amendment_stage2_estimands_compact_table_source_source.csv,41232,1f50d5e5c0d07ed7f1e6cae50a6ee2fac056a0d775fd1948b413a1ad7215f115
main_linkage_b_amendment/stage3/source_data/parent_1dea9c6364e8_main_linkage_b_amendment_stage2_estimands_B_to_B80_claim_gate_source.csv,1751,e16589ee4bb5641a497b46b3ca2f9076cbfa9d8df495f9c166d544102301b5b1
main_linkage_b_amendment/stage3/source_data/parent_208df9bc84d2_main_linkage_b_amendment_stage2_diagnostics_temporal_ANY_temporal_correlation_source.csv,843,7967092b54b37b0d073d997a6359e30ec0a3cd407582e68797e386fbf0c3ddb2
main_linkage_b_amendment/stage3/source_data/parent_22adb40816c8_main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_IZTECH_primary_comparison_source.csv,1010,70424d331365da97b17105a482df020e4a2a99b10f6aa7109f931796caa22934
main_linkage_b_amendment/stage3/source_data/parent_2f419a2203c6_main_linkage_b_amendment_stage2_sensitivities_simple_estimands_SENS_SUPPORT70_primary_comparison_source.csv,1746,6edb0b4e22626573aeb98211e445ceb1beae4097a39a7f83e181c08bfe5133de
main_linkage_b_amendment/stage3/source_data/parent_304eac7c2521_stage3_cross_state_association_source_data_table_association_effects_source.csv,1245,577b86f06e841821cca2dbe3a2c7077b4ec0fb94be90d5f6498ee9cb9bc3e9f5
main_linkage_b_amendment/stage3/source_data/parent_36b498480944_main_linkage_b_amendment_stage2_multiplicity_BA_M2_source.csv,1131,98efaa8d6f2ce21a16c44f85d28cd5bf14735b82a73930f2759699172615c5a5
main_linkage_b_amendment/stage3/source_data/parent_38b474f15f17_main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_FUSPCEU_primary_comparison_source.csv,1014,9dd7af8892e0afe782c4538e5cce9de0f1717f832f7a97845d181319ab999fee
main_linkage_b_amendment/stage3/source_data/parent_3e8a2f478f97_main_linkage_b_amendment_stage2_r2_shapley_global_source.csv,1019,825f0c0c5eba6ee5a22a6a33c343a3afc05718a27a90eb1571686f44ee4948d9
main_linkage_b_amendment/stage3/source_data/parent_3fd04ecdd9c6_main_linkage_b_amendment_stage2_estimands_equal_site_means_source.csv,2033,ee61adb543f3cd7bd06ec2b94f53039780f4092f61f47a4838ef4359080325f9
main_linkage_b_amendment/stage3/source_data/parent_4586123b1eb3_main_linkage_b_amendment_stage2_frames_state_site_daytype_support_source.csv,17396,10971379ed787a63b0e38912c723c93275af45e15fc1f267a2f95551d7ac2dac
main_linkage_b_amendment/stage3/source_data/parent_45fb979c1ec3_main_linkage_b_amendment_stage2_completion_v2_continued_final_package_010_all_saved_model_gate_dispositions_source.csv,23333,8f0b7762f278fae1b5fb26214fcb935be47291e631fde2df93c2bfb2b3bfcbc8
main_linkage_b_amendment/stage3/source_data/parent_4caa9d2baf35_main_linkage_b_amendment_stage2_multiplicity_BA_M6_coverage_stability_source.csv,13555,9fb7861affc89a03dc5c35421fda67811f8ab1bb2b3804ba05844f9fb65ddc84
main_linkage_b_amendment/stage3/source_data/parent_4d2a4976d649_main_linkage_b_amendment_stage2_sensitivities_simple_estimands_SENS_EXCLUDE_ZERO_NOZERO_primary_comparison_source.csv,1783,af526fac48c847c4ab1fe41417d93f1499bc3a71abc43b8af8dbcd938338e17e
main_linkage_b_amendment/stage3/source_data/parent_503e010a7e5e_stage3_cross_state_association_source_data_table_selected_sample_source.csv,550,c9512fd230efeb1f36d44fe3993c13d73664fe0f25da125ee09ebc08f4d094b2
main_linkage_b_amendment/stage3/source_data/parent_5227b5e29216_main_linkage_b_amendment_stage2_multiplicity_BA_M5_source.csv,28751,79b662befc2d500e8b68dca7b7ee0fe75994741e4367b13109edd1a80567dcd2
main_linkage_b_amendment/stage3/source_data/parent_5391707b9599_main_linkage_b_amendment_stage2_sensitivities_family_grouping_weighting_grouping_C_B_comparison_source.csv,1421,45117a413d182828aea0f599a37bd62ffcab7e19385809bc8080f4258c253cb1
main_linkage_b_amendment/stage3/source_data/parent_5516e7f856e9_main_linkage_b_amendment_stage2_multiplicity_BA_M4_source.csv,13064,dc9ed7a21b201b20140fcdccb2d5ba54f4c26ff6923f4354d8a9b6d0c47fcc71
main_linkage_b_amendment/stage3/source_data/parent_5961cd101912_main_linkage_b_amendment_stage2_multiplicity_BA_M3_source.csv,352,96216fdfe49bbb896f559bd7db2a2dc5cfe623cdf9ca390a8ce63ffddc5c0639
main_linkage_b_amendment/stage3/source_data/parent_59c1c101d208_main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_THUAS_primary_comparison_source.csv,1009,fdc324d6750f374a7a31b5853c10886f2b81b8b98fd0199d4db226fedc5adf3a
main_linkage_b_amendment/stage3/source_data/parent_5b3fbc98d8fc_main_linkage_b_amendment_stage2_diagnostics_temporal_80_assessment_source.csv,520,032877cc02b80433b6fb8e53ae2379767617b36a5091d094676c6f3eb6849c6f
main_linkage_b_amendment/stage3/source_data/parent_5c47157677a2_main_linkage_b_amendment_stage2_temporal_ANY_reporting_primary_comparison_source.csv,749,ed40f2b922945eadbe8a14964b936d2152c72447f1a3c25593405cc04686aa7e
main_linkage_b_amendment/stage3/source_data/parent_5e6ca74a9aaf_main_linkage_b_amendment_stage2_sensitivities_simple_estimands_SENS_SUPPORT90_primary_comparison_source.csv,1740,b5ff44bf55e51cd518047418823966759a9a4973f69855dabfe0bd9a026fe2e7
main_linkage_b_amendment/stage3/source_data/parent_5fe5a5209bd9_main_linkage_b_amendment_stage2_r2_variance_decomposition_source.csv,1937,0278969b1f40a045f2fc2b15f5df88856c55c900a6e8e9a464cb14a4cb5a3910
main_linkage_b_amendment/stage3/source_data/parent_660884e745e0_main_linkage_b_amendment_stage2_multiplicity_BA_M6_primary_source.csv,8269,6a1fa15f48cb39d3588786beb8d6f873074b00d57f52312f75cee8ed2510df5e
main_linkage_b_amendment/stage3/source_data/parent_693222e7ab18_main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_3_primary_comparison_source.csv,979,2dbd1411f2458041967738a5876b670640d62048fe61d427c3363a55c0ae90a2
main_linkage_b_amendment/stage3/source_data/parent_6d3f5399d416_main_linkage_b_amendment_stage2_sensitivities_simple_estimands_SENS_STRICT_primary_comparison_source.csv,1739,0db9690a6e3e731c93012be7cb276092ad256facb8ab18e00062e05808bdd31f
main_linkage_b_amendment/stage3/source_data/parent_721d18aa9334_main_linkage_b_amendment_stage2_sensitivities_family_grouping_weighting_observed_support_contrasts_source.csv,525,a2ba322bd215200f801cbb803bd7a29721e92ea11022554a5d6627af5f3ab44f
main_linkage_b_amendment/stage3/source_data/parent_76a06b815e1c_main_linkage_b_amendment_stage2_sensitivities_simple_estimands_SENS_BOTH_DAYTYPES_primary_comparison_source.csv,1747,842ff373a17ace1fa17f74a5ac2fa192e8c7eac180ac595bdd20412323c02931
main_linkage_b_amendment/stage3/source_data/parent_7c04eb7bd4cf_main_linkage_b_amendment_stage2_diagnostics_temporal_ANY_assessment_source.csv,540,c097a6f688808506781587fea27cc634101cc873108f172262a5ee79a4d0b49c
main_linkage_b_amendment/stage3/source_data/parent_7fc90d88fab0_main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_5_primary_comparison_source.csv,980,c13b9a610db55e0d9fed2801834640798a628b8563d83b1a5afa885f94ed7db3
main_linkage_b_amendment/stage3/source_data/parent_87f826f879b0_main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_1_primary_comparison_source.csv,977,1eb83fb95c2d08cc458bad379f334fd5d42e3e4e568d34e1a97655d973efd141
main_linkage_b_amendment/stage3/source_data/parent_8854c439ed39_stage3_cross_state_association_source_data_table_diagnostic_assessment_source.csv,816,0d981d402a30fc99b7233d0fb38fac688809dd2fc416a6291025e0b9e0c78282
main_linkage_b_amendment/stage3/source_data/parent_90da05ebae21_main_linkage_b_amendment_stage2_diagnostics_primary_any_valid_temporal_correlation_source.csv,840,e36f96cb31f45ce2990ea751f54ef8017a9db9a0c7556ab56db7a4e3ef495c4f
main_linkage_b_amendment/stage3/source_data/parent_95b717c73e01_main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_TUM_primary_comparison_source.csv,1002,54e9421fe9d5921a097e8932edfc7570e6c66c424a9cd6ad45aa28aea532e446
main_linkage_b_amendment/stage3/source_data/parent_95c14e9f0a3b_main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_MPI_primary_comparison_source.csv,1001,ce11d9191f9fa3b257ee4d0b952d170591ad125f5846dbb63d96191dd738b18d
main_linkage_b_amendment/stage3/source_data/parent_97469db742c6_main_linkage_b_amendment_stage2_reuse_cross_state_reconciliation_source.csv,1366,b068a98778b8cdd19db1a8b61b2af16a46c4a4ce2336a58aeec8e642ab5c1497
main_linkage_b_amendment/stage3/source_data/parent_9838c0ae3325_stage3_cross_state_association_source_data_table_profile_sample_flow_source.csv,342,8ede37bbb9d81cba6e8112820d433ee2fdced55a7828568d4c0d983d0ab60728
main_linkage_b_amendment/stage3/source_data/parent_9a7726797aa3_main_linkage_b_amendment_stage2_placement_chest_estimands_primary_comparison_source.csv,1016,23b9f89f08c797b56c07ede8735855987bbc911101f03ed37cbb0c03efb98116
main_linkage_b_amendment/stage3/source_data/parent_9ccb837d0964_main_linkage_b_amendment_stage2_temporal_80_reporting_primary_comparison_source.csv,753,7f0ed362e76fdc96cfe0b819f7942639b7db0e617d9256c6c9eee04ea0c11cff
main_linkage_b_amendment/stage3/source_data/parent_9dcab53a452a_main_linkage_b_amendment_stage2_sensitivities_family_grouping_weighting_family_status_source.csv,867,2eff8604f77c1c975d5178a824432a5b7f3e8cd03c382c3a180273940cad2c9f
main_linkage_b_amendment/stage3/source_data/parent_a0ec0511ee27_chronology_reconciliation.csv,339,10adf14baec5ef09a71cb2fafd99ed1170052376776b265695a270fdfa5c434f
main_linkage_b_amendment/stage3/source_data/parent_a2896f7ee653_model_transition_summary.csv,2917,abeb889a0debada2ba7e1227fa4f79ee3aa111c7b7645c27f45d8539bc2f58d7
main_linkage_b_amendment/stage3/source_data/parent_a76dfbd33fb8_main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_KNUST_primary_comparison_source.csv,1010,492bee31d2baee614d5d56de415480cce1abd12420298a52634bfa5fe6955c7d
main_linkage_b_amendment/stage3/source_data/parent_aa160952961a_main_linkage_b_amendment_stage2_calendar_estimands_primary_comparison_source.csv,813,db7bc988eeb8ec6baa84e4afeeb93619d8051a912207de7c82653e36c9908beb
main_linkage_b_amendment/stage3/source_data/parent_af59dfe83e78_main_linkage_b_amendment_stage2_diagnostics_chest_assessment_source.csv,524,593e26e5d1e75f2226ef7a02717cdc111a9a1c36e7429421fc3587d61a087f8e
main_linkage_b_amendment/stage3/source_data/parent_b2efa602accf_main_linkage_b_amendment_stage2_sensitivities_simple_estimands_SENS_TINYGT30_primary_comparison_source.csv,1735,74c01d286a39377859da66a3900e5fa65aef55c2619211ca89cab0489dc2df0c
main_linkage_b_amendment/stage3/source_data/parent_c17e04f98eaf_main_linkage_b_amendment_stage2_multiplicity_BA_M1_source.csv,1541,74ef1266802dafacf1cf1b5e1052faf56563fedc04cccd278bd2e323dcb55712
