"path","bytes","sha256","actual_sha256","actual_bytes","pass"
"attempt_03/qa/main/page-12.png",35677,"7846eaa6927655f39ef4e5a8ced65c24a9195d0d7ac74be22999afc6220ba52b","7846eaa6927655f39ef4e5a8ced65c24a9195d0d7ac74be22999afc6220ba52b",35677,TRUE
"attempt_03/qa/main/page-13.png",512131,"89fc664760d37ed0a6361cd2990a51b5625350b8c3870cf6f6fbcf480ff40781","89fc664760d37ed0a6361cd2990a51b5625350b8c3870cf6f6fbcf480ff40781",512131,TRUE
"attempt_03/qa/main/page-14.png",379163,"df1f3e1099d308fe0da283a6fcea1bcd081515ae33d3da55aac19730cba4d582","df1f3e1099d308fe0da283a6fcea1bcd081515ae33d3da55aac19730cba4d582",379163,TRUE
"attempt_03/qa/main/page-15.png",652382,"87a9b862afd4e6a5f738ace76e6a5eac0bd88663bbfd809221f1b8f57a811b43","87a9b862afd4e6a5f738ace76e6a5eac0bd88663bbfd809221f1b8f57a811b43",652382,TRUE
"attempt_03/qa/main/page-16.png",489866,"03ee60d892e0149a1d0468ab79974d9405d2e91bd9cc174a959d9bdfbff5c7a6","03ee60d892e0149a1d0468ab79974d9405d2e91bd9cc174a959d9bdfbff5c7a6",489866,TRUE
"attempt_03/qa/main/page-17.png",624074,"6662b66acf312792a42cf3aa2694697ddf9ec78411321c60f0d0bb4816a094ae","6662b66acf312792a42cf3aa2694697ddf9ec78411321c60f0d0bb4816a094ae",624074,TRUE
"attempt_03/qa/main/page-18.png",711344,"21133285ecced988656fc43b09fce35b50c23cb706b4bb8d736ec32b28d25fd4","21133285ecced988656fc43b09fce35b50c23cb706b4bb8d736ec32b28d25fd4",711344,TRUE
"attempt_03/qa/main/page-19.png",409269,"adedb423db2d58e055a89c908fe99595fe8e1e60a1cfc5d0efef2d46a0689905","adedb423db2d58e055a89c908fe99595fe8e1e60a1cfc5d0efef2d46a0689905",409269,TRUE
"attempt_03/qa/main/page-2.png",155863,"74b74e08c2a41ba8a151628fdb8f5b1a027ecd74e15a6abb69de593fe717ae9b","74b74e08c2a41ba8a151628fdb8f5b1a027ecd74e15a6abb69de593fe717ae9b",155863,TRUE
"attempt_03/qa/main/page-20.png",256035,"bc9524a8cb772cf44d35679cf5629490a31e41b07db8997782ab7b25c8085339","bc9524a8cb772cf44d35679cf5629490a31e41b07db8997782ab7b25c8085339",256035,TRUE
"attempt_03/qa/main/page-21.png",399262,"e48d950102b08344a043ebccef25f7b6c62e1a98a28769a4aa24e87cae526de9","e48d950102b08344a043ebccef25f7b6c62e1a98a28769a4aa24e87cae526de9",399262,TRUE
"attempt_03/qa/main/page-22.png",409463,"4999eea80d86d45931fbfcce2325e0d62ca0ab13a15538e0b89a59adda1e2e45","4999eea80d86d45931fbfcce2325e0d62ca0ab13a15538e0b89a59adda1e2e45",409463,TRUE
"attempt_03/qa/main/page-23.png",369019,"e9f083dfe6e2d06dc8b5fe7a76563d7613910416106fb5005e8eceff64303f5c","e9f083dfe6e2d06dc8b5fe7a76563d7613910416106fb5005e8eceff64303f5c",369019,TRUE
"attempt_03/qa/main/page-24.png",27721,"402197a29c58db5db4f570fa2cac9959eb6750149e7617423a57e3882ce3cf98","402197a29c58db5db4f570fa2cac9959eb6750149e7617423a57e3882ce3cf98",27721,TRUE
"attempt_03/qa/main/page-25.png",357179,"142793f6dc544ca23f46433ecf8b0d4e1abd39d3a127300929adda2e40555ce3","142793f6dc544ca23f46433ecf8b0d4e1abd39d3a127300929adda2e40555ce3",357179,TRUE
"attempt_03/qa/main/page-26.png",388164,"7fe9d81274f46173c62ec2d7ac0d227464b67704dcb1e39bd1b2f2ece7e7c99e","7fe9d81274f46173c62ec2d7ac0d227464b67704dcb1e39bd1b2f2ece7e7c99e",388164,TRUE
"attempt_03/qa/main/page-27.png",382016,"28ba084a9e8a1c298f3213e99e4e4bf00b5bb365402d83a59d1b24540d13834e","28ba084a9e8a1c298f3213e99e4e4bf00b5bb365402d83a59d1b24540d13834e",382016,TRUE
"attempt_03/qa/main/page-28.png",121697,"d8845a4c35334db0de76a8c61594cb6ac8c6d10718e146f07cf2cb588d7044d9","d8845a4c35334db0de76a8c61594cb6ac8c6d10718e146f07cf2cb588d7044d9",121697,TRUE
"attempt_03/qa/main/page-29.png",372116,"d79395ff467bd5dc532a61a90861cb624ef34e75fa14d9fe2f0646f8fe899347","d79395ff467bd5dc532a61a90861cb624ef34e75fa14d9fe2f0646f8fe899347",372116,TRUE
"attempt_03/qa/main/page-3.png",374083,"e963bcb9b8ac79ef77bae0627fb9ab6139da3fc95a72ad3ece317afa45a91654","e963bcb9b8ac79ef77bae0627fb9ab6139da3fc95a72ad3ece317afa45a91654",374083,TRUE
"attempt_03/qa/main/page-30.png",389825,"ff6940cc3a9fc624e574a9c159d9976dbb6d5bfa2121cf123e14be924dbc9949","ff6940cc3a9fc624e574a9c159d9976dbb6d5bfa2121cf123e14be924dbc9949",389825,TRUE
"attempt_03/qa/main/page-31.png",385725,"8966666e3acfd8ae9ebb818ac7df0be9a344bc8b3174ff821c42a06a0e1efd6d","8966666e3acfd8ae9ebb818ac7df0be9a344bc8b3174ff821c42a06a0e1efd6d",385725,TRUE
"attempt_03/qa/main/page-32.png",374283,"7753526acf522ef457b7c1db3b09852711229ff83365d3e0dd628145ff5003b4","7753526acf522ef457b7c1db3b09852711229ff83365d3e0dd628145ff5003b4",374283,TRUE
"attempt_03/qa/main/page-33.png",387901,"703eda9ed941f6216393720c2b7156b6048787548bd5880e16a14df80b5688b9","703eda9ed941f6216393720c2b7156b6048787548bd5880e16a14df80b5688b9",387901,TRUE
"attempt_03/qa/main/page-34.png",378292,"bf2160e92a983e5d0fb963be30cebdff2eb6ba107cc580d37cc1e3019261d5e9","bf2160e92a983e5d0fb963be30cebdff2eb6ba107cc580d37cc1e3019261d5e9",378292,TRUE
"attempt_03/qa/main/page-35.png",375545,"6b4e635e9a9b0c7d5782a8583b18c65a0b965e91112d5129216f61c2a8f020e3","6b4e635e9a9b0c7d5782a8583b18c65a0b965e91112d5129216f61c2a8f020e3",375545,TRUE
"attempt_03/qa/main/page-36.png",390711,"638a843895669897e3cc11ae1d7ba2af9eaf4f10e066e91fbc536fe6865f795b","638a843895669897e3cc11ae1d7ba2af9eaf4f10e066e91fbc536fe6865f795b",390711,TRUE
"attempt_03/qa/main/page-37.png",376843,"ac5fe68a547f1aa6f7bc918d71c08b90849c30d029e01e16d88c3c9757bf1291","ac5fe68a547f1aa6f7bc918d71c08b90849c30d029e01e16d88c3c9757bf1291",376843,TRUE
"attempt_03/qa/main/page-38.png",339015,"848ac14aceadeee2f6074243fa3b1cfa8b55ca21e911ff0619a274961682ed28","848ac14aceadeee2f6074243fa3b1cfa8b55ca21e911ff0619a274961682ed28",339015,TRUE
"attempt_03/qa/main/page-39.png",34628,"53198272c30b173c5798e30ef0f718fd29d83ada8829fa2f4e87c4db16e1ccaf","53198272c30b173c5798e30ef0f718fd29d83ada8829fa2f4e87c4db16e1ccaf",34628,TRUE
"attempt_03/qa/main/page-4.png",66330,"b851455dc91ddff01ee033b5734b27939649a0b49d1307426527f14e25819a15","b851455dc91ddff01ee033b5734b27939649a0b49d1307426527f14e25819a15",66330,TRUE
"attempt_03/qa/main/page-40.png",88757,"1dd405a74f4d0664b331dd290353b37ce21347eec9d2f20578a649dfd9b33d2f","1dd405a74f4d0664b331dd290353b37ce21347eec9d2f20578a649dfd9b33d2f",88757,TRUE
"attempt_03/qa/main/page-41.png",50139,"7b24d7414598279c80e3f629eec3dc43481193c0ed8d3286a29e74b063d9ab91","7b24d7414598279c80e3f629eec3dc43481193c0ed8d3286a29e74b063d9ab91",50139,TRUE
"attempt_03/qa/main/page-42.png",283553,"d2402a4cc745bbff49457a67d421968a12bd74b58193058cfea24478944963d5","d2402a4cc745bbff49457a67d421968a12bd74b58193058cfea24478944963d5",283553,TRUE
"attempt_03/qa/main/page-43.png",279931,"ad4d06f6ee1530e66965756a2b4194e50a4618f8ee1eed3748f9d1d04dd9ed2c","ad4d06f6ee1530e66965756a2b4194e50a4618f8ee1eed3748f9d1d04dd9ed2c",279931,TRUE
"attempt_03/qa/main/page-44.png",296956,"58ebe76d0a24ad8221d88a3432f08f29ac7cbae128a8be71f56ba78a281dd50d","58ebe76d0a24ad8221d88a3432f08f29ac7cbae128a8be71f56ba78a281dd50d",296956,TRUE
"attempt_03/qa/main/page-45.png",290939,"66abcf0e47d27731fbf710889c94822f20d3f83798eccbccc26a6bc1ca17de93","66abcf0e47d27731fbf710889c94822f20d3f83798eccbccc26a6bc1ca17de93",290939,TRUE
"attempt_03/qa/main/page-46.png",257547,"acd0eb0ce366d5ee3742cdf011faebd1a6138f740d348b598c7b6057089ad974","acd0eb0ce366d5ee3742cdf011faebd1a6138f740d348b598c7b6057089ad974",257547,TRUE
"attempt_03/qa/main/page-47.png",279090,"7f336758a22e28eec10f52c93eb8be97fc8afa665ec54315e46df177805457d0","7f336758a22e28eec10f52c93eb8be97fc8afa665ec54315e46df177805457d0",279090,TRUE
"attempt_03/qa/main/page-48.png",274857,"80b743c7525a9f9b0e32985360b01a38f8a85d122942ce5e0e30d940f5ad52d5","80b743c7525a9f9b0e32985360b01a38f8a85d122942ce5e0e30d940f5ad52d5",274857,TRUE
"attempt_03/qa/main/page-49.png",268321,"58e26004b5e78d92204c9fc91759ca7cf6fef41b8adba4aaddde0ecbb7cfe800","58e26004b5e78d92204c9fc91759ca7cf6fef41b8adba4aaddde0ecbb7cfe800",268321,TRUE
"attempt_03/qa/main/page-5.png",248050,"50779a0a3d9e5fcb65d1e77c7272629a8b73fac682d4de185292fbc4f30ee62e","50779a0a3d9e5fcb65d1e77c7272629a8b73fac682d4de185292fbc4f30ee62e",248050,TRUE
"attempt_03/qa/main/page-50.png",275256,"ebf51bec405e8b145abd53606d68d665cc12d108ab4b5f61771a668709e4f1ab","ebf51bec405e8b145abd53606d68d665cc12d108ab4b5f61771a668709e4f1ab",275256,TRUE
"attempt_03/qa/main/page-51.png",216853,"8fcc3098b01d0d36955339a45634bb424ad6dee04d6ea5d04153327709ef7a1e","8fcc3098b01d0d36955339a45634bb424ad6dee04d6ea5d04153327709ef7a1e",216853,TRUE
"attempt_03/qa/main/page-52.png",46814,"8f72974d3dc3293ac365f2a83d9587eaa970f426c5b25c1f88b5fd7d4d2920d9","8f72974d3dc3293ac365f2a83d9587eaa970f426c5b25c1f88b5fd7d4d2920d9",46814,TRUE
"attempt_03/qa/main/page-53.png",105547,"9107cbfe38c77f53e574101fe86f81630e7ebd9fa58f988754a58f3e988d03da","9107cbfe38c77f53e574101fe86f81630e7ebd9fa58f988754a58f3e988d03da",105547,TRUE
"attempt_03/qa/main/page-54.png",148867,"8166c80c49924055acb8dcbb5594336529c5a7679663abe42225f3d54ba2137f","8166c80c49924055acb8dcbb5594336529c5a7679663abe42225f3d54ba2137f",148867,TRUE
"attempt_03/qa/main/page-55.png",388633,"55f5d656861d2e4710fb4fbce762a7bd4f92c216d5f88ab37cafb2cd3c87c0c0","55f5d656861d2e4710fb4fbce762a7bd4f92c216d5f88ab37cafb2cd3c87c0c0",388633,TRUE
"attempt_03/qa/main/page-56.png",120437,"5199794d0e2fd1df86a2e00185c16ab2bf19c99d38d692dc43fece0c20c11632","5199794d0e2fd1df86a2e00185c16ab2bf19c99d38d692dc43fece0c20c11632",120437,TRUE
"attempt_03/qa/main/page-57.png",201287,"33ec3bf48927b52822c8239c4e393aaa980119541bafde89d9930c8190ecf47b","33ec3bf48927b52822c8239c4e393aaa980119541bafde89d9930c8190ecf47b",201287,TRUE
"attempt_03/qa/main/page-58.png",985467,"12491dda6c8c95010854a5257b544b5aee5269b0de151680f060f15ea78ed40f","12491dda6c8c95010854a5257b544b5aee5269b0de151680f060f15ea78ed40f",985467,TRUE
"attempt_03/qa/main/page-59.png",708417,"47709cc1e5413f97a9fe520ada9c4294e44c6924d52eee0c5999f9cda019ae52","47709cc1e5413f97a9fe520ada9c4294e44c6924d52eee0c5999f9cda019ae52",708417,TRUE
"attempt_03/qa/main/page-6.png",495446,"55eb4cfbed092a2ecff9f63034594d68c990b0c82c4e4760eecd63cb26866f90","55eb4cfbed092a2ecff9f63034594d68c990b0c82c4e4760eecd63cb26866f90",495446,TRUE
"attempt_03/qa/main/page-60.png",825321,"14ebc71b4be0a91241dcfc831ceda75b3c25dc760ca81591ffe63956369b6662","14ebc71b4be0a91241dcfc831ceda75b3c25dc760ca81591ffe63956369b6662",825321,TRUE
"attempt_03/qa/main/page-61.png",804944,"6dd6fb131fba550f609d719a66c645964b8ee0592ee2c41207ea1134dee6305c","6dd6fb131fba550f609d719a66c645964b8ee0592ee2c41207ea1134dee6305c",804944,TRUE
"attempt_03/qa/main/page-62.png",248291,"d070bac23222f90102b3936b56e11af5e654461e1449fce73f20fcf05b8632bd","d070bac23222f90102b3936b56e11af5e654461e1449fce73f20fcf05b8632bd",248291,TRUE
"attempt_03/qa/main/page-63.png",169502,"a655cceb68d5ce218c7c5657fef391d3dc769638d1c29588656ca4c405c21c8b","a655cceb68d5ce218c7c5657fef391d3dc769638d1c29588656ca4c405c21c8b",169502,TRUE
"attempt_03/qa/main/page-64.png",122186,"c178c14399792fd512848dad26a7e2db3959cef9868d13af9ef9e919324d497e","c178c14399792fd512848dad26a7e2db3959cef9868d13af9ef9e919324d497e",122186,TRUE
"attempt_03/qa/main/page-65.png",202531,"128e538e392005ba609c0b52859eabb0aff1d83b5defd255d8311d5f116dcd26","128e538e392005ba609c0b52859eabb0aff1d83b5defd255d8311d5f116dcd26",202531,TRUE
"attempt_03/qa/main/page-66.png",121130,"2d0949f8bb70d1a2c62cff73e5130054047a92a612cf87a3f86021843f9d198d","2d0949f8bb70d1a2c62cff73e5130054047a92a612cf87a3f86021843f9d198d",121130,TRUE
"attempt_03/qa/main/page-67.png",106126,"17d0311170e06ada446200a6273b6f6296874be80a52af49af40b50129085c62","17d0311170e06ada446200a6273b6f6296874be80a52af49af40b50129085c62",106126,TRUE
"attempt_03/qa/main/page-68.png",131280,"c76721f8fa1b3074214f33472aa31aa750123b4c3f3e7fe348ebe2c3077a8597","c76721f8fa1b3074214f33472aa31aa750123b4c3f3e7fe348ebe2c3077a8597",131280,TRUE
"attempt_03/qa/main/page-69.png",285105,"d0c526a92e4bd2d07ecf992e2d98db4e1bdfb5167df1c8ccdb3a2273c62ee1c8","d0c526a92e4bd2d07ecf992e2d98db4e1bdfb5167df1c8ccdb3a2273c62ee1c8",285105,TRUE
"attempt_03/qa/main/page-7.png",461928,"e68e34aa737dd05dfdf6a4a0762b372071ab87f1cafe2057a1208fc953a8c55b","e68e34aa737dd05dfdf6a4a0762b372071ab87f1cafe2057a1208fc953a8c55b",461928,TRUE
"attempt_03/qa/main/page-70.png",430857,"64d78e997351343495b594d55986487882974181ef862945e5da7f78a2678a97","64d78e997351343495b594d55986487882974181ef862945e5da7f78a2678a97",430857,TRUE
"attempt_03/qa/main/page-71.png",288114,"f049bbb337692ee06dabc5842053166235633f72ee00de347b51dfafead347b3","f049bbb337692ee06dabc5842053166235633f72ee00de347b51dfafead347b3",288114,TRUE
"attempt_03/qa/main/page-72.png",257439,"339d1bb9052fb7fd8a56955da3d3f58c0d79b05bb4859fdb8889a28e803d9634","339d1bb9052fb7fd8a56955da3d3f58c0d79b05bb4859fdb8889a28e803d9634",257439,TRUE
"attempt_03/qa/main/page-73.png",196893,"9e53570a0a1e697058c72fe4d96cb1d8821ae1a1442f9c739c7ae44c7bd7d679","9e53570a0a1e697058c72fe4d96cb1d8821ae1a1442f9c739c7ae44c7bd7d679",196893,TRUE
"attempt_03/qa/main/page-74.png",193216,"44d7277d9c6100dfea18cf8dfa5d157ec184b539bb7145327b8bf8a7bb446d2e","44d7277d9c6100dfea18cf8dfa5d157ec184b539bb7145327b8bf8a7bb446d2e",193216,TRUE
"attempt_03/qa/main/page-75.png",237544,"3ff14ed1100995cf03335057d8cb9e49277dcd0df437beaa274d51f41bd1b15d","3ff14ed1100995cf03335057d8cb9e49277dcd0df437beaa274d51f41bd1b15d",237544,TRUE
"attempt_03/qa/main/page-76.png",281142,"73e2a75b297aa5a4bf7e5ee6d8a9151c71a198bc1928c78a7a43a71c6fc9edce","73e2a75b297aa5a4bf7e5ee6d8a9151c71a198bc1928c78a7a43a71c6fc9edce",281142,TRUE
"attempt_03/qa/main/page-77.png",262359,"dcc2a255b016ec432872423bcc167ae82375c1c1114d31ad95f8528bb00ed427","dcc2a255b016ec432872423bcc167ae82375c1c1114d31ad95f8528bb00ed427",262359,TRUE
"attempt_03/qa/main/page-78.png",364991,"b12e856a832f548252a159a6461f045154e66c50239be28f15c1122b8ea8a732","b12e856a832f548252a159a6461f045154e66c50239be28f15c1122b8ea8a732",364991,TRUE
"attempt_03/qa/main/page-79.png",100710,"9b281ba641de6794deb883b2fa29d3b1de4bb5888681783ad93f158bd8a6a45f","9b281ba641de6794deb883b2fa29d3b1de4bb5888681783ad93f158bd8a6a45f",100710,TRUE
"attempt_03/qa/main/page-8.png",403624,"db5ce8665439b1a7132bb4d7c38a383d31a472476255d21fbe6b49312c9a5a9e","db5ce8665439b1a7132bb4d7c38a383d31a472476255d21fbe6b49312c9a5a9e",403624,TRUE
"attempt_03/qa/main/page-80.png",219666,"2eb3403531038e7b4e21ca5ef12d42d6f9c212cdb7ccc65665ebc40bdbfce15a","2eb3403531038e7b4e21ca5ef12d42d6f9c212cdb7ccc65665ebc40bdbfce15a",219666,TRUE
"attempt_03/qa/main/page-81.png",221295,"5ef25c29c58d94efbc4a295a40786958890dffafff5ff4a1412b9885ddaee434","5ef25c29c58d94efbc4a295a40786958890dffafff5ff4a1412b9885ddaee434",221295,TRUE
"attempt_03/qa/main/page-82.png",190361,"604c04f151ecd936af78bf91daaf1cd8178c286651ec763ffb168e0657b3dc22","604c04f151ecd936af78bf91daaf1cd8178c286651ec763ffb168e0657b3dc22",190361,TRUE
"attempt_03/qa/main/page-83.png",144639,"9e7ffc0a55ea8e49642a617f88d895c3724e4f0b03fe6880e7e42624eb67a653","9e7ffc0a55ea8e49642a617f88d895c3724e4f0b03fe6880e7e42624eb67a653",144639,TRUE
"attempt_03/qa/main/page-84.png",297050,"b9f767915a4494292fcead801b9fdb22f6d0057951422bbb38f2fd54d44a25f6","b9f767915a4494292fcead801b9fdb22f6d0057951422bbb38f2fd54d44a25f6",297050,TRUE
"attempt_03/qa/main/page-85.png",299635,"16574d5cca0c42af6b1c0707366a16ff77975d4ad326eac4efed22dafa4695c2","16574d5cca0c42af6b1c0707366a16ff77975d4ad326eac4efed22dafa4695c2",299635,TRUE
"attempt_03/qa/main/page-86.png",232867,"1360fc81d7d4c8de55ddebfb38aedab33ebd239b14d66fcbc281b2bf6d297c4f","1360fc81d7d4c8de55ddebfb38aedab33ebd239b14d66fcbc281b2bf6d297c4f",232867,TRUE
"attempt_03/qa/main/page-87.png",368396,"7a6849bea5e2a97f20e93852fe059176def72e1fb97d822bc0adb6a1b99c41ca","7a6849bea5e2a97f20e93852fe059176def72e1fb97d822bc0adb6a1b99c41ca",368396,TRUE
"attempt_03/qa/main/page-88.png",301660,"aad17a8895c5f2f76393f9a22aec91090349731009d8549744900e3839fe104d","aad17a8895c5f2f76393f9a22aec91090349731009d8549744900e3839fe104d",301660,TRUE
"attempt_03/qa/main/page-89.png",145115,"e2061197bcb6901cf8ac75c345efb4d509a129e12cd6efd5431dd8101c3ce32f","e2061197bcb6901cf8ac75c345efb4d509a129e12cd6efd5431dd8101c3ce32f",145115,TRUE
"attempt_03/qa/main/page-9.png",366545,"b6c1476bac57fc369fe4adf1eb2b9e03ccbf72640e9343f2a0bcbb772373bc7d","b6c1476bac57fc369fe4adf1eb2b9e03ccbf72640e9343f2a0bcbb772373bc7d",366545,TRUE
"attempt_03/qa/main/page-90.png",241261,"8ac3eda4a9f32c463c4c3858a62ec1b54e3b278e0ec07f0cfb5d08df95916dc5","8ac3eda4a9f32c463c4c3858a62ec1b54e3b278e0ec07f0cfb5d08df95916dc5",241261,TRUE
"attempt_03/qa/main/page-91.png",113841,"88e7a995aa6fa3504573c436129ba36c1ce92a1281e533fdbc2de3933d632191","88e7a995aa6fa3504573c436129ba36c1ce92a1281e533fdbc2de3933d632191",113841,TRUE
"attempt_03/qa/main/page-92.png",351811,"b7be0bbacc73185956d638d535ddc29e476f6ae876a9a9bcc721a9104e3b2b25","b7be0bbacc73185956d638d535ddc29e476f6ae876a9a9bcc721a9104e3b2b25",351811,TRUE
"attempt_03/qa/main/page-93.png",278324,"0f8e657eb184433a7f9703835f574f46ecfc4890f322dc841801c2b7a284c391","0f8e657eb184433a7f9703835f574f46ecfc4890f322dc841801c2b7a284c391",278324,TRUE
"attempt_03/qa/main/page-94.png",218362,"3d474154d3191862ddd5fa13139acc5ecbcbf725ebeb4efb48a0957ad2bd1caf","3d474154d3191862ddd5fa13139acc5ecbcbf725ebeb4efb48a0957ad2bd1caf",218362,TRUE
"attempt_03/qa/main/page-95.png",346084,"39230186a0bfa182b3d6fdcad57f4007870d5862a559c504662510bba79762da","39230186a0bfa182b3d6fdcad57f4007870d5862a559c504662510bba79762da",346084,TRUE
"attempt_03/qa/main/page-96.png",214052,"e8cd894a226c896098fc9eb593dca6471cdbb3b2c911e2cd5a3caccfcc244990","e8cd894a226c896098fc9eb593dca6471cdbb3b2c911e2cd5a3caccfcc244990",214052,TRUE
"attempt_03/qa/main/page-97.png",141180,"055f67dfc18059a7edf1c5aa4f249579ff54894ec980f27a670debf58140ee38","055f67dfc18059a7edf1c5aa4f249579ff54894ec980f27a670debf58140ee38",141180,TRUE
"attempt_03/qa/main/page-98.png",86899,"67aff6403fdf6cbb364fcc97538f6b0530cede954f1a7d3b5abe6508c3c83d95","67aff6403fdf6cbb364fcc97538f6b0530cede954f1a7d3b5abe6508c3c83d95",86899,TRUE
"attempt_04/Nature_Health_manuscript.docx",14377373,"6f0ce7a50b608f91d24c31ae0b9b0edefe15828ed4f966732ea616c6e395a570","6f0ce7a50b608f91d24c31ae0b9b0edefe15828ed4f966732ea616c6e395a570",14377373,TRUE
"attempt_04/caption_reference_amendments.json",8138,"4e9f7b5e7111cf2b9226d444a0ce7ca847fad9d3c85b9146db389fdd75d69817","4e9f7b5e7111cf2b9226d444a0ce7ca847fad9d3c85b9146db389fdd75d69817",8138,TRUE
"attempt_04/editable_tables/Table_1.docx",60255,"5d09fe9d798c78295d5e8f783e0d73aaee81e1331f0527aa8e860f3bc2d70049","5d09fe9d798c78295d5e8f783e0d73aaee81e1331f0527aa8e860f3bc2d70049",60255,TRUE
"attempt_04/editable_tables/Table_2.docx",57761,"75704e889145ad648f2532b3b539562c8ae840ee62f0ce864206120531b6e44f","75704e889145ad648f2532b3b539562c8ae840ee62f0ce864206120531b6e44f",57761,TRUE
"attempt_04/editable_tables/Table_3.docx",1382422,"54a31ca2ebfc7c6030971312bd3aafb43f53f792e0de84aa514bdd53cab82bd3","54a31ca2ebfc7c6030971312bd3aafb43f53f792e0de84aa514bdd53cab82bd3",1382422,TRUE
"attempt_04/editable_tables/Table_S1.docx",56935,"9ece9a78981962ffb5a2e067e3937582484babe27d7afb050e953413de5ed24f","9ece9a78981962ffb5a2e067e3937582484babe27d7afb050e953413de5ed24f",56935,TRUE
"attempt_04/editable_tables/Table_S10.docx",57964,"fcd5d7eaf77bba2b4e4bcdfc82a01dd914de2c828a1579849d62e413418b0726","fcd5d7eaf77bba2b4e4bcdfc82a01dd914de2c828a1579849d62e413418b0726",57964,TRUE
"attempt_04/editable_tables/Table_S11a.docx",57471,"241ed7f67b4d6ae4c093ca6f3ac86f7e8977a2181fbcb24ae7304ccb6b2bd165","241ed7f67b4d6ae4c093ca6f3ac86f7e8977a2181fbcb24ae7304ccb6b2bd165",57471,TRUE
"attempt_04/editable_tables/Table_S11b.docx",57155,"c73e527237637cf3014a509a924a66ecf76eab3f80054f679b051edf013590c5","c73e527237637cf3014a509a924a66ecf76eab3f80054f679b051edf013590c5",57155,TRUE
"attempt_04/editable_tables/Table_S12.docx",57088,"c45851bcf66a334c058725ce91e04b3b24562436c0207ba290e3bcb566e176a3","c45851bcf66a334c058725ce91e04b3b24562436c0207ba290e3bcb566e176a3",57088,TRUE
"attempt_04/editable_tables/Table_S13.docx",57086,"504735337df61c5538c0017401eea9a6676c477d4b728a6fb329f56783794a5f","504735337df61c5538c0017401eea9a6676c477d4b728a6fb329f56783794a5f",57086,TRUE
"attempt_04/editable_tables/Table_S14.docx",57219,"65b3e8ab6a75a4bae9e43c22361631466a4fc9bb16761d0b7d529c59fd7f1a8c","65b3e8ab6a75a4bae9e43c22361631466a4fc9bb16761d0b7d529c59fd7f1a8c",57219,TRUE
"attempt_04/editable_tables/Table_S15.docx",56739,"9666c69401331ffdddc8b1c1e2b97324151a23f568d83a0a6f6e46c2aaf8e12b","9666c69401331ffdddc8b1c1e2b97324151a23f568d83a0a6f6e46c2aaf8e12b",56739,TRUE
"attempt_04/editable_tables/Table_S2.docx",1386939,"0c834387ff6462b737381d028f0482636c5e55ad0443234f1cb8c165dda75334","0c834387ff6462b737381d028f0482636c5e55ad0443234f1cb8c165dda75334",1386939,TRUE
