category,path,bytes,sha256,expected_sha256,exact
protected_dispatch47,audit/report_harmonization/final_integration_reconciliation_2026_09_14/public_dependency_closure.csv,76201,cb986bcf57d43be8218dc74de3c35fa2aa006da7e08931f88e8b8fb2e4d20901,cb986bcf57d43be8218dc74de3c35fa2aa006da7e08931f88e8b8fb2e4d20901,True
protected_dispatch47,audit/report_harmonization/final_integration_reconciliation_2026_09_14/reader_routes.csv,17835,0d0dfadf5f348b9bf62061f25e9b4c4e7da053c2a52bfc604428088aa9824f7d,0d0dfadf5f348b9bf62061f25e9b4c4e7da053c2a52bfc604428088aa9824f7d,True
protected_dispatch47,audit/report_harmonization/final_integration_reconciliation_2026_09_14/reconciliation.md,17620,6039f46d7cd7fc058f2dfd9193fc1a2cb196431f14153e9ef990b5d417f5433f,6039f46d7cd7fc058f2dfd9193fc1a2cb196431f14153e9ef990b5d417f5433f,True
protected_dispatch47,audit/report_harmonization/final_integration_reconciliation_2026_09_14/search_entry_audit.csv,85455,6eb8d4bf9af64e8bef80abdd96c80aa84f31aa8f9ff56b1e73f2bfb8fc2b426f,6eb8d4bf9af64e8bef80abdd96c80aa84f31aa8f9ff56b1e73f2bfb8fc2b426f,True
protected_dispatch47,audit/report_harmonization/final_integration_reconciliation_2026_09_14/source_transition_status.csv,9375,b68cf8dea0cd829c028624245b740f03ffbd799635941f81f3038dd9e59d8fcc,b68cf8dea0cd829c028624245b740f03ffbd799635941f81f3038dd9e59d8fcc,True
protected_dispatch47,audit/report_harmonization/phase4_corpus_manifest.csv,11479,01a2fdc1f1d11db45e28834893c79d620aa5321be1f49cff612b34589e068008,01a2fdc1f1d11db45e28834893c79d620aa5321be1f49cff612b34589e068008,True
protected_dispatch47,renv.lock,603493,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,True
protected_package_manifest,audit/report_harmonization/final_integration_reconciliation_2026_09_14/completion_manifest.csv,2439,6a4e78f7952a467d4e3dfd629313500c4380b2cdc7288b5182214df26183fe91,6a4e78f7952a467d4e3dfd629313500c4380b2cdc7288b5182214df26183fe91,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/build_inventory.csv,217036,270446ed3f41236df2534b337d9804efdd56df4569919cdc36094b61b8a8fa8c,270446ed3f41236df2534b337d9804efdd56df4569919cdc36094b61b8a8fa8c,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/candidate271_identity_replay.csv,68160,6fee1ed92b49fcbff651beee8300e0512a4491c3785413c8417cd50a1cb3ebbe,6fee1ed92b49fcbff651beee8300e0512a4491c3785413c8417cd50a1cb3ebbe,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/editable_table_bindings.csv,3995,87cc11c5dc641580ef4b06121777b9be5a61ca24a6cb13257c1fdafc2aee4285,87cc11c5dc641580ef4b06121777b9be5a61ca24a6cb13257c1fdafc2aee4285,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/embedded_image_identities.csv,42895,7e994d05a8c7cc4b5dec82d3c44b332ea78922bf64eb744f8576f8dd9e0580ae,7e994d05a8c7cc4b5dec82d3c44b332ea78922bf64eb744f8576f8dd9e0580ae,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/external_references.csv,56898,b68b85e4e9a2743a1fe4146b5d6d53c9d27bbbe8cd60f0bd860d32eea70e57ba,b68b85e4e9a2743a1fe4146b5d6d53c9d27bbbe8cd60f0bd860d32eea70e57ba,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/finalize_matrix.py,13960,f2354699fbf63c4090e7845bf348c55f2a03949c3235679e177db6d128af0c31,f2354699fbf63c4090e7845bf348c55f2a03949c3235679e177db6d128af0c31,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/historical_build_comparison.csv,182630,b3d21836f703171699bcb68d7c34e1b99874fe4036c5010f442b3d8a5ca7142a,b3d21836f703171699bcb68d7c34e1b99874fe4036c5010f442b3d8a5ca7142a,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/html_structure.csv,26083,d4eeeadb7839b884c76bee4f19b41d660ef3b4ba3afd85b89e609b8e0e49561e,d4eeeadb7839b884c76bee4f19b41d660ef3b4ba3afd85b89e609b8e0e49561e,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/input_identities.csv,251131,0442d4de3c7d335b0b938aadb1ef9c89c4a6c14c815725cd0c268c12c6225eda,0442d4de3c7d335b0b938aadb1ef9c89c4a6c14c815725cd0c268c12c6225eda,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/inspect_bindings.py,14253,87cbab96595ea62eb1acd150a1e99d0c07e36fa8e0992e270a297a913c029585,87cbab96595ea62eb1acd150a1e99d0c07e36fa8e0992e270a297a913c029585,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/inspection_summary.json,2649,36f0ef849026daef1512a8460c515d289dc78d1f0d8b486c5121ac39ab50373a,36f0ef849026daef1512a8460c515d289dc78d1f0d8b486c5121ac39ab50373a,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/integration_component_identities.csv,3125,7ecd880ef945c02b65bc70132fecfe6c7ddef175f47499907e90bd95a709c489,7ecd880ef945c02b65bc70132fecfe6c7ddef175f47499907e90bd95a709c489,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/local_reference_audit.csv,7786027,6a63f60ea07c4a07a479850764a640d69766597f854f22c7d2c7fd43aa73e33a,6a63f60ea07c4a07a479850764a640d69766597f854f22c7d2c7fd43aa73e33a,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/manuscript_source_inventory.csv,6355,d110ff2488a3a11e1817403a8661b179e23ba4e1a7f9e2403cf2f548dd9fffe1,d110ff2488a3a11e1817403a8661b179e23ba4e1a7f9e2403cf2f548dd9fffe1,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/matrix_summary.json,2255,1b14ffe309663f63a7deb3f50e1fd0802b8ec7f325f4fbf6c1ec237a2392789e,1b14ffe309663f63a7deb3f50e1fd0802b8ec7f325f4fbf6c1ec237a2392789e,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/proposed_integration_matrix.csv,14294,b8bc0d324dbf3ec44f360e327d8b6ca75ea06b7b6ba5d9ee2ade947a3586aba0,b8bc0d324dbf3ec44f360e327d8b6ca75ea06b7b6ba5d9ee2ade947a3586aba0,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/public_dependency_closure.csv,76201,cb986bcf57d43be8218dc74de3c35fa2aa006da7e08931f88e8b8fb2e4d20901,cb986bcf57d43be8218dc74de3c35fa2aa006da7e08931f88e8b8fb2e4d20901,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/read_only_postflight.csv,299790,075ccb401b04d8f62cf87246d5772b7b57ff1e8ff0a4e337d6f35c55d8e67914,075ccb401b04d8f62cf87246d5772b7b57ff1e8ff0a4e337d6f35c55d8e67914,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/reader_routes.csv,17835,0d0dfadf5f348b9bf62061f25e9b4c4e7da053c2a52bfc604428088aa9824f7d,0d0dfadf5f348b9bf62061f25e9b4c4e7da053c2a52bfc604428088aa9824f7d,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/reconciliation.md,17620,6039f46d7cd7fc058f2dfd9193fc1a2cb196431f14153e9ef990b5d417f5433f,6039f46d7cd7fc058f2dfd9193fc1a2cb196431f14153e9ef990b5d417f5433f,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/seal_reconciliation.py,3279,bb67c6f3432a19af14117154ca9c22421e7601a7e7506804e246953638b3409b,bb67c6f3432a19af14117154ca9c22421e7601a7e7506804e246953638b3409b,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/search_entry_audit.csv,85455,6eb8d4bf9af64e8bef80abdd96c80aa84f31aa8f9ff56b1e73f2bfb8fc2b426f,6eb8d4bf9af64e8bef80abdd96c80aa84f31aa8f9ff56b1e73f2bfb8fc2b426f,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/source54_checkpoint.csv,9614,3293e394bdc476f4e8d161da34e01cb0a42b90994e7ee404557a17d94762ae27,3293e394bdc476f4e8d161da34e01cb0a42b90994e7ee404557a17d94762ae27,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/source_transition_status.csv,9375,b68cf8dea0cd829c028624245b740f03ffbd799635941f81f3038dd9e59d8fcc,b68cf8dea0cd829c028624245b740f03ffbd799635941f81f3038dd9e59d8fcc,True
protected_package25,audit/report_harmonization/final_integration_reconciliation_2026_09_14/symlink_audit.csv,18,0832f5a2e62df9ddfd8d709baa8d3f148486ee18a29dd31bff70a15d258636b2,0832f5a2e62df9ddfd8d709baa8d3f148486ee18a29dd31bff70a15d258636b2,True
protected_package_manifest,audit/manuscript_nature_health/final_format_completion_2026_09_14/completion_manifest.csv,30356,86ba7e46cdf106090d8ceaee3109d751dddc32f0f80d62da325ce6b7698583e2,86ba7e46cdf106090d8ceaee3109d751dddc32f0f80d62da325ce6b7698583e2,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/completion_handoff.md,8848,b3f8b4cd969f67b54d99f69f1d6530fc7bbd3ec90e7c725f4a56d560b6bd5a1d,b3f8b4cd969f67b54d99f69f1d6530fc7bbd3ec90e7c725f4a56d560b6bd5a1d,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/deliverables/manuscript_assembled_round2_page_contract.json,19095,990abcce8db56fb96eea3c8fab4e39643f2862645c491dbc69284cf075e440db,990abcce8db56fb96eea3c8fab4e39643f2862645c491dbc69284cf075e440db,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/deliverables/manuscript_assembled_round2.docx,14375428,0e88583f2fb7a1bea76a0c5a1ec87eb1fb38874cbebdfdb7bf8fddcb94f52de4,0e88583f2fb7a1bea76a0c5a1ec87eb1fb38874cbebdfdb7bf8fddcb94f52de4,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/deliverables/Nature_Health_manuscript_round2.docx,14372154,d6dd418054fb8287efe2a4d49fc2d4adaf5a4a56b8a6ded503645ca34c599701,d6dd418054fb8287efe2a4d49fc2d4adaf5a4a56b8a6ded503645ca34c599701,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/export_provenance.json,49431,a55d4682ac5aed1a9b8511a23f41aa8a0c54181fba2afe05886df0840d11ac9a,a55d4682ac5aed1a9b8511a23f41aa8a0c54181fba2afe05886df0840d11ac9a,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/README.md,330,df27bcb79bfe558fbf62813b74146246afc1847041b9c8d8ab269ab6b1eef87e,df27bcb79bfe558fbf62813b74146246afc1847041b9c8d8ab269ab6b1eef87e,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_1.docx,60255,5d09fe9d798c78295d5e8f783e0d73aaee81e1331f0527aa8e860f3bc2d70049,5d09fe9d798c78295d5e8f783e0d73aaee81e1331f0527aa8e860f3bc2d70049,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_2.docx,57761,75704e889145ad648f2532b3b539562c8ae840ee62f0ce864206120531b6e44f,75704e889145ad648f2532b3b539562c8ae840ee62f0ce864206120531b6e44f,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_3.docx,1382422,54a31ca2ebfc7c6030971312bd3aafb43f53f792e0de84aa514bdd53cab82bd3,54a31ca2ebfc7c6030971312bd3aafb43f53f792e0de84aa514bdd53cab82bd3,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/table_manifest.json,25620,76db49f1d4d7b14f083b47cea363276e450cbf425a5d983d55853c9dd99b12a9,76db49f1d4d7b14f083b47cea363276e450cbf425a5d983d55853c9dd99b12a9,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S1.docx,56935,9ece9a78981962ffb5a2e067e3937582484babe27d7afb050e953413de5ed24f,9ece9a78981962ffb5a2e067e3937582484babe27d7afb050e953413de5ed24f,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S10.docx,57964,fcd5d7eaf77bba2b4e4bcdfc82a01dd914de2c828a1579849d62e413418b0726,fcd5d7eaf77bba2b4e4bcdfc82a01dd914de2c828a1579849d62e413418b0726,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S11a.docx,57471,241ed7f67b4d6ae4c093ca6f3ac86f7e8977a2181fbcb24ae7304ccb6b2bd165,241ed7f67b4d6ae4c093ca6f3ac86f7e8977a2181fbcb24ae7304ccb6b2bd165,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S11b.docx,57155,c73e527237637cf3014a509a924a66ecf76eab3f80054f679b051edf013590c5,c73e527237637cf3014a509a924a66ecf76eab3f80054f679b051edf013590c5,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S12.docx,57088,c45851bcf66a334c058725ce91e04b3b24562436c0207ba290e3bcb566e176a3,c45851bcf66a334c058725ce91e04b3b24562436c0207ba290e3bcb566e176a3,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S13.docx,57086,504735337df61c5538c0017401eea9a6676c477d4b728a6fb329f56783794a5f,504735337df61c5538c0017401eea9a6676c477d4b728a6fb329f56783794a5f,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S14.docx,57219,65b3e8ab6a75a4bae9e43c22361631466a4fc9bb16761d0b7d529c59fd7f1a8c,65b3e8ab6a75a4bae9e43c22361631466a4fc9bb16761d0b7d529c59fd7f1a8c,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S15.docx,56739,9666c69401331ffdddc8b1c1e2b97324151a23f568d83a0a6f6e46c2aaf8e12b,9666c69401331ffdddc8b1c1e2b97324151a23f568d83a0a6f6e46c2aaf8e12b,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S2.docx,1386939,0c834387ff6462b737381d028f0482636c5e55ad0443234f1cb8c165dda75334,0c834387ff6462b737381d028f0482636c5e55ad0443234f1cb8c165dda75334,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S3.docx,59127,29d32faf828a660ff8179f95de219aef2d69a23c1a33870a20f19dfa6cb99e5d,29d32faf828a660ff8179f95de219aef2d69a23c1a33870a20f19dfa6cb99e5d,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S4.docx,57161,449372acfb60acba928d40240792575a20be572622fcdb8bac7ae619dac38f5e,449372acfb60acba928d40240792575a20be572622fcdb8bac7ae619dac38f5e,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S5.docx,57179,2c572a23620b5c6851275901842f814db5768139ef3bdf509dd35f91dc858aa0,2c572a23620b5c6851275901842f814db5768139ef3bdf509dd35f91dc858aa0,True
protected_package271,audit/manuscript_nature_health/final_format_completion_2026_09_14/editable_tables/Table_S6.docx,57155,2be5f95d9d762072e22ea6c629865b733a262d8ab8e7b11e81904ae9f7106dce,2be5f95d9d762072e22ea6c629865b733a262d8ab8e7b11e81904ae9f7106dce,True
